id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
XUFUSYUA,LIG,CP,LIG,LIG,0,1200,0,0,0,20,48,BAE
ETQYYMZH,LIG,FO,LIG,LIG,0,1200,0,0,0,20,45,BAE
EJKVSNGF,LIG,CSD,LIG,LIG,0,1200,0,0,0,25,53,BAE
OHTIBQFR,LIG,ST,LIG,LIG,0,1200,0,0,0,28,46,BAE
IGODXABC,LIG,ST,LIG,LIG,0,1200,0,0,0,24,41,BAE
BVBIRXYO,RNS,CP,RNS,RNS,0,1200,0,0,0,25,46,CRJ
AYNXQBPZ,RNS,FO,RNS,RNS,0,1200,0,0,0,25,52,CRJ
LUEREEYZ,RNS,CS,RNS,RNS,0,1200,0,0,0,20,43,CRJ
GFXDYAXW,RNS,ST,RNS,RNS,0,1200,0,0,0,22,57,CRJ
BCTEKFWG,RNS,ST,RNS,RNS,0,1200,0,0,0,23,50,CRJ
WPMCGXXF,AVN,CP,AVN,AVN,0,1200,0,0,0,28,47,ERJ
FUEPQROB,AVN,FO,AVN,AVN,0,1200,0,0,0,22,59,ERJ
EDLBCKDK,AVN,CS,AVN,AVN,0,1200,0,0,0,23,45,ERJ
WQFIZXFF,AVN,ST,AVN,AVN,0,1200,0,0,0,26,51,ERJ
KUSRKPZX,AVN,ST,AVN,AVN,0,1200,0,0,0,23,58,ERJ
UGIXMSHJ,LIG,CP,LIG,LIG,0,1200,0,0,0,27,54,Airbus
CZGGFPVG,LIG,FO,LIG,LIG,0,1200,0,0,0,22,52,Airbus
JDKNLFCE,LIG,CSD,LIG,LIG,0,1200,0,0,0,28,47,Airbus
IHUIXLIX,LIG,CSD,LIG,LIG,0,1200,0,0,0,24,57,Airbus
ZHESEFEQ,LIG,ST,LIG,LIG,0,1200,0,0,0,26,56,Airbus
XPVIXYBV,LIG,ST,LIG,LIG,0,1200,0,0,0,24,51,Airbus
JFAQPOCY,LIG,ST,LIG,LIG,0,1200,0,0,0,21,59,Airbus
WSVFZDBH,LIG,ST,LIG,LIG,0,1200,0,0,0,21,58,Airbus
FLDDUPPY,MRS,CP,MRS,MRS,0,1200,0,0,0,24,40,Airbus
ZXCQNCIQ,MRS,FO,MRS,MRS,0,1200,0,0,0,25,45,Airbus
QABYHFFY,MRS,CSD,MRS,MRS,0,1200,0,0,0,25,48,Airbus
ISCOILHP,MRS,CSD,MRS,MRS,0,1200,0,0,0,23,49,Airbus
GBQGTXJZ,MRS,ST,MRS,MRS,0,1200,0,0,0,26,44,Airbus
JWZNFZEI,MRS,ST,MRS,MRS,0,1200,0,0,0,28,57,Airbus
YSMSEEIH,MRS,ST,MRS,MRS,0,1200,0,0,0,26,59,Airbus
UHYKIBWQ,MRS,ST,MRS,MRS,0,1200,0,0,0,20,44,Airbus
FQPNRDMT,BES,CP,BES,BES,0,1200,0,0,0,23,52,Airbus
LFLOYORV,BES,FO,BES,BES,0,1200,0,0,0,29,57,Airbus
XIUXILHQ,BES,CSD,BES,BES,0,1200,0,0,0,28,40,Airbus
UHITTKXN,BES,CSD,BES,BES,0,1200,0,0,0,28,58,Airbus
TGQHSUUJ,BES,ST,BES,BES,0,1200,0,0,0,21,52,Airbus
YSPDKGIA,BES,ST,BES,BES,0,1200,0,0,0,21,45,Airbus
HRIKXTDE,BES,ST,BES,BES,0,1200,0,0,0,22,53,Airbus
JFEUBIYW,BES,ST,BES,BES,0,1200,0,0,0,26,54,Airbus
TDQOTVND,NTE,CP,NTE,NTE,0,1200,0,0,0,21,54,Airbus
ZLAWNFYH,NTE,FO,NTE,NTE,0,1200,0,0,0,25,59,Airbus
WRXQXZFO,NTE,CSD,NTE,NTE,0,1200,0,0,0,22,42,Airbus
ICNEBFOG,NTE,CSD,NTE,NTE,0,1200,0,0,0,21,43,Airbus
TBSZDFLL,NTE,ST,NTE,NTE,0,1200,0,0,0,22,49,Airbus
LGXETXZQ,NTE,ST,NTE,NTE,0,1200,0,0,0,20,42,Airbus
VFNJTBIW,NTE,ST,NTE,NTE,0,1200,0,0,0,25,53,Airbus
RXLGWANR,NTE,ST,NTE,NTE,0,1200,0,0,0,29,55,Airbus
GSBBUHIQ,CFE,CP,CFE,CFE,0,1200,0,0,0,22,59,ERJ
TGHKBPJO,CFE,FO,CFE,CFE,0,1200,0,0,0,23,50,ERJ
NOFOLLPP,CFE,CS,CFE,CFE,0,1200,0,0,0,21,43,ERJ
KFPGRSJE,CFE,ST,CFE,CFE,0,1200,0,0,0,22,49,ERJ
YZVGJCVC,CFE,ST,CFE,CFE,0,1200,0,0,0,23,46,ERJ
NFLSHRBH,CFE,CP,CFE,CFE,0,1200,0,0,0,24,44,Airbus
IGGZCAEJ,CFE,FO,CFE,CFE,0,1200,0,0,0,27,58,Airbus
OZCQYZLK,CFE,CSD,CFE,CFE,0,1200,0,0,0,28,53,Airbus
FBQIVQLY,CFE,CSD,CFE,CFE,0,1200,0,0,0,20,59,Airbus
QVHEBTQX,CFE,ST,CFE,CFE,0,1200,0,0,0,22,45,Airbus
UJKUWRYU,CFE,ST,CFE,CFE,0,1200,0,0,0,26,45,Airbus
VNKJFNGB,CFE,ST,CFE,CFE,0,1200,0,0,0,23,57,Airbus
YIRVZLQR,CFE,ST,CFE,CFE,0,1200,0,0,0,26,43,Airbus
AWLHBMRB,PUF,CP,PUF,PUF,0,1200,0,0,0,25,52,Airbus
QOKWLXKE,PUF,FO,PUF,PUF,0,1200,0,0,0,27,48,Airbus
HHPSCGSG,PUF,CSD,PUF,PUF,0,1200,0,0,0,21,47,Airbus
PQTBAKQI,PUF,CSD,PUF,PUF,0,1200,0,0,0,22,51,Airbus
ITZBOCPP,PUF,ST,PUF,PUF,0,1200,0,0,0,27,59,Airbus
UMXMWRTV,PUF,ST,PUF,PUF,0,1200,0,0,0,25,43,Airbus
UKNOSHIR,PUF,ST,PUF,PUF,0,1200,0,0,0,25,54,Airbus
LPPPPUGC,PUF,ST,PUF,PUF,0,1200,0,0,0,26,48,Airbus
PEJCFNXT,MPL,CP,MPL,MPL,0,1200,0,0,0,22,52,Airbus
BHNHQTER,MPL,FO,MPL,MPL,0,1200,0,0,0,21,49,Airbus
SDHUEEJX,MPL,CSD,MPL,MPL,0,1200,0,0,0,22,42,Airbus
GLZIXLHH,MPL,CSD,MPL,MPL,0,1200,0,0,0,24,49,Airbus
RZOGSIVG,MPL,ST,MPL,MPL,0,1200,0,0,0,27,53,Airbus
SVSASBMV,MPL,ST,MPL,MPL,0,1200,0,0,0,29,42,Airbus
GJLDFCLR,MPL,ST,MPL,MPL,0,1200,0,0,0,24,40,Airbus
ZNWRAASI,MPL,ST,MPL,MPL,0,1200,0,0,0,27,46,Airbus
IFOJNQBA,TLS,CP,TLS,TLS,0,1200,0,0,0,21,48,Airbus
HGDDPSRM,TLS,FO,TLS,TLS,0,1200,0,0,0,21,52,Airbus
LZFPVYJQ,TLS,CSD,TLS,TLS,0,1200,0,0,0,25,40,Airbus
HJJMDGTV,TLS,CSD,TLS,TLS,0,1200,0,0,0,29,48,Airbus
RXBYJEHB,TLS,ST,TLS,TLS,0,1200,0,0,0,24,59,Airbus
BHVRUDYD,TLS,ST,TLS,TLS,0,1200,0,0,0,24,51,Airbus
VBLZFAUH,TLS,ST,TLS,TLS,0,1200,0,0,0,28,51,Airbus
JYCSGMOV,TLS,ST,TLS,TLS,0,1200,0,0,0,22,46,Airbus
LAVWTYFK,NCE,CP,NCE,NCE,0,1200,0,0,0,27,55,Airbus
YKWAXAQK,NCE,FO,NCE,NCE,0,1200,0,0,0,28,43,Airbus
XEJGDLBJ,NCE,CSD,NCE,NCE,0,1200,0,0,0,25,41,Airbus
PWZUXKKD,NCE,CSD,NCE,NCE,0,1200,0,0,0,29,57,Airbus
UGIZTJMR,NCE,ST,NCE,NCE,0,1200,0,0,0,22,58,Airbus
MVCKISOK,NCE,ST,NCE,NCE,0,1200,0,0,0,25,41,Airbus
RHWGNSEN,NCE,ST,NCE,NCE,0,1200,0,0,0,23,44,Airbus
KYDSUSRO,NCE,ST,NCE,NCE,0,1200,0,0,0,28,47,Airbus
MEEOTLMK,RDZ,CP,RDZ,RDZ,0,1200,0,0,0,20,58,BAE
ANINOGDD,RDZ,FO,RDZ,RDZ,0,1200,0,0,0,29,49,BAE
HFCFRMVZ,RDZ,CSD,RDZ,RDZ,0,1200,0,0,0,20,41,BAE
BSFSKLPS,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,27,45,BAE
NENOYNPY,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,25,48,BAE
TRSUTYER,NCE,CP,NCE,NCE,0,1200,0,0,0,23,58,ERJ
CXOYZTXZ,NCE,FO,NCE,NCE,0,1200,0,0,0,22,49,ERJ
ECNSHMTH,NCE,CS,NCE,NCE,0,1200,0,0,0,21,50,ERJ
NXMQZCGB,NCE,ST,NCE,NCE,0,1200,0,0,0,20,41,ERJ
ICEICSZN,NCE,ST,NCE,NCE,0,1200,0,0,0,26,57,ERJ
LQXQERNI,TLN,CP,TLN,TLN,0,1200,0,0,0,20,52,Airbus
HSJJIZXR,TLN,FO,TLN,TLN,0,1200,0,0,0,28,55,Airbus
OORNWSOR,TLN,CSD,TLN,TLN,0,1200,0,0,0,23,43,Airbus
LVFTJRZE,TLN,CSD,TLN,TLN,0,1200,0,0,0,28,44,Airbus
JLUKQSLO,TLN,ST,TLN,TLN,0,1200,0,0,0,20,57,Airbus
YETJERRH,TLN,ST,TLN,TLN,0,1200,0,0,0,24,42,Airbus
LMEBHDMF,TLN,ST,TLN,TLN,0,1200,0,0,0,26,54,Airbus
QRLPSUZO,TLN,ST,TLN,TLN,0,1200,0,0,0,27,49,Airbus
MZUDHCAQ,LIL,CP,LIL,LIL,0,1200,0,0,0,23,52,Airbus
ARHLCAEB,LIL,FO,LIL,LIL,0,1200,0,0,0,29,53,Airbus
SRQXXXLH,LIL,CSD,LIL,LIL,0,1200,0,0,0,20,48,Airbus
UXRNDUXC,LIL,CSD,LIL,LIL,0,1200,0,0,0,25,43,Airbus
UBVSEOFA,LIL,ST,LIL,LIL,0,1200,0,0,0,22,57,Airbus
ZCQHZUKE,LIL,ST,LIL,LIL,0,1200,0,0,0,29,53,Airbus
MWXEBBSB,LIL,ST,LIL,LIL,0,1200,0,0,0,21,57,Airbus
MTXEYXHE,LIL,ST,LIL,LIL,0,1200,0,0,0,27,41,Airbus
BGDHNVJC,NTE,CP,NTE,NTE,0,1200,0,0,0,29,58,Airbus
ECTCHVPM,NTE,FO,NTE,NTE,0,1200,0,0,0,22,47,Airbus
NZBXPBFI,NTE,CSD,NTE,NTE,0,1200,0,0,0,20,43,Airbus
GSYXPDFP,NTE,CSD,NTE,NTE,0,1200,0,0,0,28,54,Airbus
PAONLDJH,NTE,ST,NTE,NTE,0,1200,0,0,0,21,42,Airbus
MQIFWXAR,NTE,ST,NTE,NTE,0,1200,0,0,0,20,51,Airbus
EXSGDMOI,NTE,ST,NTE,NTE,0,1200,0,0,0,21,51,Airbus
LVHLGPNQ,NTE,ST,NTE,NTE,0,1200,0,0,0,21,59,Airbus
UWWYMZJM,UIP,CP,UIP,UIP,0,1200,0,0,0,20,48,BAE
YLVEHLRN,UIP,FO,UIP,UIP,0,1200,0,0,0,29,45,BAE
EOFYSRLO,UIP,CSD,UIP,UIP,0,1200,0,0,0,24,41,BAE
IGZIGOVA,UIP,ST,UIP,UIP,0,1200,0,0,0,24,55,BAE
KWSEMLDL,UIP,ST,UIP,UIP,0,1200,0,0,0,26,56,BAE
KXPMDUKW,NCE,CP,NCE,NCE,0,1200,0,0,0,22,50,CRJ
AASFRQHP,NCE,FO,NCE,NCE,0,1200,0,0,0,26,53,CRJ
JRYAHFQT,NCE,CS,NCE,NCE,0,1200,0,0,0,24,54,CRJ
DQPDCCBO,NCE,ST,NCE,NCE,0,1200,0,0,0,24,52,CRJ
TLVFDBRD,NCE,ST,NCE,NCE,0,1200,0,0,0,20,50,CRJ
ZNPBZCDD,ORY,CP,ORY,ORY,0,1200,0,0,0,23,58,Airbus
LREXJPHV,ORY,FO,ORY,ORY,0,1200,0,0,0,22,54,Airbus
VHYEYDJL,ORY,CSD,ORY,ORY,0,1200,0,0,0,23,52,Airbus
VZCKKNVE,ORY,CSD,ORY,ORY,0,1200,0,0,0,27,41,Airbus
KPRMAXDP,ORY,ST,ORY,ORY,0,1200,0,0,0,29,50,Airbus
JTDSYJTU,ORY,ST,ORY,ORY,0,1200,0,0,0,29,47,Airbus
RBHSQFOH,ORY,ST,ORY,ORY,0,1200,0,0,0,25,57,Airbus
ZOKNRYQH,ORY,ST,ORY,ORY,0,1200,0,0,0,29,55,Airbus
UUXYAUOU,TLS,CP,TLS,TLS,0,1200,0,0,0,24,48,Airbus
LNEQYSEO,TLS,FO,TLS,TLS,0,1200,0,0,0,29,42,Airbus
ZXOQWMXU,TLS,CSD,TLS,TLS,0,1200,0,0,0,28,52,Airbus
DJPOGIPN,TLS,CSD,TLS,TLS,0,1200,0,0,0,27,42,Airbus
BUQVCELB,TLS,ST,TLS,TLS,0,1200,0,0,0,29,58,Airbus
HDCWPMYQ,TLS,ST,TLS,TLS,0,1200,0,0,0,26,49,Airbus
ITUNVXGN,TLS,ST,TLS,TLS,0,1200,0,0,0,20,59,Airbus
XSCUVHKC,TLS,ST,TLS,TLS,0,1200,0,0,0,26,59,Airbus
DSCCPEGK,LYS,CP,LYS,LYS,0,1200,0,0,0,29,46,Airbus
PHBMHJDE,LYS,FO,LYS,LYS,0,1200,0,0,0,21,46,Airbus
JXAOJLYP,LYS,CSD,LYS,LYS,0,1200,0,0,0,27,47,Airbus
GMEDPKAZ,LYS,CSD,LYS,LYS,0,1200,0,0,0,24,52,Airbus
ZKZBDNWS,LYS,ST,LYS,LYS,0,1200,0,0,0,29,49,Airbus
NIJCGPNC,LYS,ST,LYS,LYS,0,1200,0,0,0,29,45,Airbus
VLGFFKJZ,LYS,ST,LYS,LYS,0,1200,0,0,0,26,40,Airbus
EPPIGXHL,LYS,ST,LYS,LYS,0,1200,0,0,0,23,48,Airbus
MGEQDEHK,BIQ,CP,BIQ,BIQ,0,1200,0,0,0,25,54,CRJ
OPTKACKG,BIQ,FO,BIQ,BIQ,0,1200,0,0,0,20,48,CRJ
FKWKWGPV,BIQ,CS,BIQ,BIQ,0,1200,0,0,0,20,45,CRJ
NDRTYZBM,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,24,50,CRJ
JGGQRNDF,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,22,46,CRJ
RUNOWCDJ,BOD,CP,BOD,BOD,0,1200,0,0,0,23,40,CRJ
WEMMLFMM,BOD,FO,BOD,BOD,0,1200,0,0,0,21,52,CRJ
MFGMGBGO,BOD,CS,BOD,BOD,0,1200,0,0,0,29,53,CRJ
XQNTLPIS,BOD,ST,BOD,BOD,0,1200,0,0,0,27,51,CRJ
GVXVVXVQ,BOD,ST,BOD,BOD,0,1200,0,0,0,26,49,CRJ
JMTSYEZT,SXB,CP,SXB,SXB,0,1200,0,0,0,28,45,Fokker
XOOYIFAY,SXB,FO,SXB,SXB,0,1200,0,0,0,23,40,Fokker
RANVNJRN,SXB,CS,SXB,SXB,0,1200,0,0,0,23,45,Fokker
PTACITXJ,SXB,ST,SXB,SXB,0,1200,0,0,0,25,52,Fokker
CQJIAUHJ,SXB,ST,SXB,SXB,0,1200,0,0,0,21,56,Fokker
GMFEHLTN,SXB,ST,SXB,SXB,0,1200,0,0,0,24,57,Fokker
LBVNYCEB,MPL,CP,MPL,MPL,0,1200,0,0,0,28,52,Airbus
KGDNISQX,MPL,FO,MPL,MPL,0,1200,0,0,0,20,44,Airbus
ENXRXHXC,MPL,CSD,MPL,MPL,0,1200,0,0,0,22,51,Airbus
RYNXSEXV,MPL,CSD,MPL,MPL,0,1200,0,0,0,25,50,Airbus
NXUOHMML,MPL,ST,MPL,MPL,0,1200,0,0,0,27,57,Airbus
UXEOCDNB,MPL,ST,MPL,MPL,0,1200,0,0,0,21,48,Airbus
XGUESVQC,MPL,ST,MPL,MPL,0,1200,0,0,0,26,54,Airbus
CFRKHMQA,MPL,ST,MPL,MPL,0,1200,0,0,0,27,49,Airbus
FRKEMBAO,AJA,CP,AJA,AJA,0,1200,0,0,0,22,43,Airbus
XDQIOGOM,AJA,FO,AJA,AJA,0,1200,0,0,0,28,44,Airbus
HDXGIGKH,AJA,CSD,AJA,AJA,0,1200,0,0,0,20,52,Airbus
CGPZRSIY,AJA,CSD,AJA,AJA,0,1200,0,0,0,26,47,Airbus
ZIMYBWSY,AJA,ST,AJA,AJA,0,1200,0,0,0,23,51,Airbus
GDZXCZNI,AJA,ST,AJA,AJA,0,1200,0,0,0,23,59,Airbus
BMSJJCBC,AJA,ST,AJA,AJA,0,1200,0,0,0,22,43,Airbus
ESNCTPBL,AJA,ST,AJA,AJA,0,1200,0,0,0,25,50,Airbus
ELLTMWCI,BIA,CP,BIA,BIA,0,1200,0,0,0,29,56,Airbus
GKOXMNYI,BIA,FO,BIA,BIA,0,1200,0,0,0,22,41,Airbus
OECNRKJV,BIA,CSD,BIA,BIA,0,1200,0,0,0,25,58,Airbus
UQNIUGLY,BIA,CSD,BIA,BIA,0,1200,0,0,0,29,57,Airbus
HFUVYGRH,BIA,ST,BIA,BIA,0,1200,0,0,0,20,53,Airbus
LYIHLDZL,BIA,ST,BIA,BIA,0,1200,0,0,0,29,41,Airbus
XGDWAZEY,BIA,ST,BIA,BIA,0,1200,0,0,0,23,55,Airbus
FCMHFPOS,BIA,ST,BIA,BIA,0,1200,0,0,0,21,45,Airbus
LNVOKMAC,SXB,CP,SXB,SXB,0,1200,0,0,0,24,57,BAE
QTAESNIH,SXB,FO,SXB,SXB,0,1200,0,0,0,20,47,BAE
ERIFUFXD,SXB,CSD,SXB,SXB,0,1200,0,0,0,22,49,BAE
IJPHKFFO,SXB,ST,SXB,SXB,0,1200,0,0,0,20,47,BAE
HUVUWRWW,SXB,ST,SXB,SXB,0,1200,0,0,0,22,48,BAE
YCQLUIPQ,ORY,CP,ORY,ORY,0,1200,0,0,0,22,46,Airbus
YNMLSNUP,ORY,FO,ORY,ORY,0,1200,0,0,0,21,59,Airbus
NTJWUZNX,ORY,CSD,ORY,ORY,0,1200,0,0,0,29,45,Airbus
LMINYFED,ORY,CSD,ORY,ORY,0,1200,0,0,0,20,49,Airbus
FPJSVKFG,ORY,ST,ORY,ORY,0,1200,0,0,0,25,57,Airbus
MHWLDYWT,ORY,ST,ORY,ORY,0,1200,0,0,0,22,46,Airbus
TQCJYKZO,ORY,ST,ORY,ORY,0,1200,0,0,0,21,53,Airbus
STIIUQFB,ORY,ST,ORY,ORY,0,1200,0,0,0,28,45,Airbus
CIUAKVLY,LRT,CP,LRT,LRT,0,1200,0,0,0,20,52,BAE
PPXGAJZQ,LRT,FO,LRT,LRT,0,1200,0,0,0,26,59,BAE
OYWNRFCI,LRT,CSD,LRT,LRT,0,1200,0,0,0,24,52,BAE
BEQDYVSJ,LRT,ST,LRT,LRT,0,1200,0,0,0,29,50,BAE
XXBGEYGZ,LRT,ST,LRT,LRT,0,1200,0,0,0,23,55,BAE
ULQVYBEK,BES,CP,BES,BES,0,1200,0,0,0,25,55,Fokker
HIXTKYPX,BES,FO,BES,BES,0,1200,0,0,0,20,45,Fokker
AZDNUNYC,BES,CS,BES,BES,0,1200,0,0,0,22,51,Fokker
ZTLFCJMU,BES,ST,BES,BES,0,1200,0,0,0,29,56,Fokker
KUQSMVNZ,BES,ST,BES,BES,0,1200,0,0,0,23,58,Fokker
KVDIIMHS,BES,ST,BES,BES,0,1200,0,0,0,29,43,Fokker
TQUGAYDR,NCE,CP,NCE,NCE,0,1200,0,0,0,27,44,Airbus
AKRZKVPQ,NCE,FO,NCE,NCE,0,1200,0,0,0,23,48,Airbus
JXPMRINK,NCE,CSD,NCE,NCE,0,1200,0,0,0,22,52,Airbus
ASSFPANX,NCE,CSD,NCE,NCE,0,1200,0,0,0,23,47,Airbus
CQFZXWXZ,NCE,ST,NCE,NCE,0,1200,0,0,0,21,41,Airbus
ZSZILCVH,NCE,ST,NCE,NCE,0,1200,0,0,0,20,53,Airbus
GYIOHFSO,NCE,ST,NCE,NCE,0,1200,0,0,0,22,54,Airbus
ZZVTRNQN,NCE,ST,NCE,NCE,0,1200,0,0,0,22,48,Airbus
BDMZBIQW,TLS,CP,TLS,TLS,0,1200,0,0,0,23,58,Airbus
TYZXDLWV,TLS,FO,TLS,TLS,0,1200,0,0,0,25,43,Airbus
LPFCWLZY,TLS,CSD,TLS,TLS,0,1200,0,0,0,24,58,Airbus
ZCYBSDPR,TLS,CSD,TLS,TLS,0,1200,0,0,0,21,42,Airbus
QDHAWAPS,TLS,ST,TLS,TLS,0,1200,0,0,0,20,47,Airbus
NSKMOHID,TLS,ST,TLS,TLS,0,1200,0,0,0,29,48,Airbus
MYLRIINP,TLS,ST,TLS,TLS,0,1200,0,0,0,28,42,Airbus
AGJMTWJU,TLS,ST,TLS,TLS,0,1200,0,0,0,28,49,Airbus
EHZJNZGB,MLH,CP,MLH,MLH,0,1200,0,0,0,29,44,Airbus
YNZHWZOJ,MLH,FO,MLH,MLH,0,1200,0,0,0,23,40,Airbus
SCUZLCKU,MLH,CSD,MLH,MLH,0,1200,0,0,0,28,59,Airbus
PHHPLPDS,MLH,CSD,MLH,MLH,0,1200,0,0,0,28,57,Airbus
JKFSPVDT,MLH,ST,MLH,MLH,0,1200,0,0,0,22,49,Airbus
FMVBSEZV,MLH,ST,MLH,MLH,0,1200,0,0,0,29,50,Airbus
DXAEXEJW,MLH,ST,MLH,MLH,0,1200,0,0,0,25,51,Airbus
BNWMZEGP,MLH,ST,MLH,MLH,0,1200,0,0,0,21,46,Airbus
QILHTYJX,TLS,CP,TLS,TLS,0,1200,0,0,0,23,52,Airbus
CGJDYCAA,TLS,FO,TLS,TLS,0,1200,0,0,0,23,56,Airbus
ZCRCIVVL,TLS,CSD,TLS,TLS,0,1200,0,0,0,25,51,Airbus
HMDLCXBJ,TLS,CSD,TLS,TLS,0,1200,0,0,0,29,56,Airbus
FPLOJCPY,TLS,ST,TLS,TLS,0,1200,0,0,0,26,47,Airbus
KGVOZOLM,TLS,ST,TLS,TLS,0,1200,0,0,0,26,54,Airbus
NFQOSWCS,TLS,ST,TLS,TLS,0,1200,0,0,0,23,45,Airbus
XAVIRVFH,TLS,ST,TLS,TLS,0,1200,0,0,0,25,51,Airbus
KEALLXIB,BOD,CP,BOD,BOD,0,1200,0,0,0,29,49,Airbus
MPGLNCFI,BOD,FO,BOD,BOD,0,1200,0,0,0,27,52,Airbus
BBUQOAAR,BOD,CSD,BOD,BOD,0,1200,0,0,0,20,56,Airbus
