id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
LRIDICPR,NTE,ST,NTE,NTE,0,1200,0,0,0,26,46,Airbus
BGMETTCT,CFE,CP,CFE,CFE,0,1200,0,0,0,22,41,ERJ
FPIHKIAA,CFE,FO,CFE,CFE,0,1200,0,0,0,21,47,ERJ
DZFNLNNR,CFE,CSD,CFE,CFE,0,1200,0,0,0,22,42,ERJ
BDFPGRTE,CFE,ST,CFE,CFE,0,1200,0,0,0,21,53,ERJ
JPKPFVTG,CFE,ST,CFE,CFE,0,1200,0,0,0,23,58,ERJ
YLPATCUU,CFE,ST,CFE,CFE,0,1200,0,0,0,26,53,ERJ
TGCPCPMF,CFE,CP,CFE,CFE,0,1200,0,0,0,21,55,Airbus
CGRIMSUS,CFE,FO,CFE,CFE,0,1200,0,0,0,23,55,Airbus
LBGFPDOQ,CFE,CSD,CFE,CFE,0,1200,0,0,0,26,58,Airbus
DYCTLUAF,CFE,CSD,CFE,CFE,0,1200,0,0,0,25,54,Airbus
SNHGCDSA,CFE,ST,CFE,CFE,0,1200,0,0,0,26,43,Airbus
LNXVJRWY,CFE,ST,CFE,CFE,0,1200,0,0,0,27,57,Airbus
ZXXLMBWL,CFE,ST,CFE,CFE,0,1200,0,0,0,23,43,Airbus
PQEKHLOB,CFE,ST,CFE,CFE,0,1200,0,0,0,27,52,Airbus
QBHSEAXG,CFE,ST,CFE,CFE,0,1200,0,0,0,23,55,Airbus
QSRHGLBC,CFE,ST,CFE,CFE,0,1200,0,0,0,23,53,Airbus
NUDWNRJE,PUF,CP,PUF,PUF,0,1200,0,0,0,22,46,Airbus
MMJLLVQY,PUF,FO,PUF,PUF,0,1200,0,0,0,28,45,Airbus
TCJBLAPV,PUF,CSD,PUF,PUF,0,1200,0,0,0,22,45,Airbus
CFEGQXPL,PUF,CSD,PUF,PUF,0,1200,0,0,0,22,43,Airbus
VWBUKBBU,PUF,ST,PUF,PUF,0,1200,0,0,0,22,50,Airbus
QBCBAJKP,PUF,ST,PUF,PUF,0,1200,0,0,0,20,44,Airbus
HFRTDFZO,PUF,ST,PUF,PUF,0,1200,0,0,0,29,48,Airbus
BHVZQTMQ,PUF,ST,PUF,PUF,0,1200,0,0,0,20,58,Airbus
YAKHPCCJ,PUF,ST,PUF,PUF,0,1200,0,0,0,21,58,Airbus
FXRBIUKT,PUF,ST,PUF,PUF,0,1200,0,0,0,27,47,Airbus
WSALPHAU,MPL,CP,MPL,MPL,0,1200,0,0,0,26,45,Airbus
EAZGNCWY,MPL,FO,MPL,MPL,0,1200,0,0,0,21,51,Airbus
QARTZLCM,MPL,CSD,MPL,MPL,0,1200,0,0,0,21,40,Airbus
ZSOJYTWK,MPL,CSD,MPL,MPL,0,1200,0,0,0,29,50,Airbus
QHIZDVRZ,MPL,ST,MPL,MPL,0,1200,0,0,0,29,41,Airbus
BIAYVBDK,MPL,ST,MPL,MPL,0,1200,0,0,0,24,51,Airbus
CBHVMBQZ,MPL,ST,MPL,MPL,0,1200,0,0,0,23,52,Airbus
IPAWPIIN,MPL,ST,MPL,MPL,0,1200,0,0,0,23,59,Airbus
BXGXCSXJ,MPL,ST,MPL,MPL,0,1200,0,0,0,23,52,Airbus
ILUGNYZA,MPL,ST,MPL,MPL,0,1200,0,0,0,26,50,Airbus
NADBORRG,TLS,CP,TLS,TLS,0,1200,0,0,0,23,59,Airbus
XRDWELEG,TLS,FO,TLS,TLS,0,1200,0,0,0,23,45,Airbus
AJOAJBOI,TLS,CSD,TLS,TLS,0,1200,0,0,0,29,55,Airbus
FEQGMCUM,TLS,CSD,TLS,TLS,0,1200,0,0,0,23,46,Airbus
BORMPNLT,TLS,ST,TLS,TLS,0,1200,0,0,0,29,40,Airbus
FNVXIPQG,TLS,ST,TLS,TLS,0,1200,0,0,0,28,44,Airbus
LSCMDFFU,TLS,ST,TLS,TLS,0,1200,0,0,0,20,54,Airbus
OQGPYUBR,TLS,ST,TLS,TLS,0,1200,0,0,0,28,56,Airbus
DEGSHBJD,TLS,ST,TLS,TLS,0,1200,0,0,0,24,55,Airbus
BDWCVWVD,TLS,ST,TLS,TLS,0,1200,0,0,0,23,59,Airbus
MNWAACRE,NCE,CP,NCE,NCE,0,1200,0,0,0,22,56,Airbus
BSLCBOLA,NCE,FO,NCE,NCE,0,1200,0,0,0,25,54,Airbus
JFOPMRAK,NCE,CSD,NCE,NCE,0,1200,0,0,0,28,59,Airbus
TMFXELUN,NCE,CSD,NCE,NCE,0,1200,0,0,0,29,53,Airbus
XNXISMQB,NCE,ST,NCE,NCE,0,1200,0,0,0,20,54,Airbus
TXFBGDHM,NCE,ST,NCE,NCE,0,1200,0,0,0,24,41,Airbus
YHXQPYHS,NCE,ST,NCE,NCE,0,1200,0,0,0,29,56,Airbus
GDXLIORH,NCE,ST,NCE,NCE,0,1200,0,0,0,23,49,Airbus
ICKQVHNM,NCE,ST,NCE,NCE,0,1200,0,0,0,28,40,Airbus
TDXBMNMZ,NCE,ST,NCE,NCE,0,1200,0,0,0,24,56,Airbus
ASZHYGRS,RDZ,CP,RDZ,RDZ,0,1200,0,0,0,24,41,BAE
GJDUCPHU,RDZ,FO,RDZ,RDZ,0,1200,0,0,0,28,40,BAE
TPGPEGXF,RDZ,CS,RDZ,RDZ,0,1200,0,0,0,29,41,BAE
RAGAHHDN,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,24,55,BAE
SZMCQVYO,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,22,43,BAE
MVUOSTPF,NCE,CP,NCE,NCE,0,1200,0,0,0,28,53,ERJ
WZQZYNXR,NCE,FO,NCE,NCE,0,1200,0,0,0,24,52,ERJ
WLGAFSID,NCE,CSD,NCE,NCE,0,1200,0,0,0,28,47,ERJ
GOFXAZYI,NCE,ST,NCE,NCE,0,1200,0,0,0,23,49,ERJ
WAEQNMPO,NCE,ST,NCE,NCE,0,1200,0,0,0,23,50,ERJ
LEVPSSGL,NCE,ST,NCE,NCE,0,1200,0,0,0,29,40,ERJ
LJYDRBRN,TLN,CP,TLN,TLN,0,1200,0,0,0,27,47,Airbus
EMQQABQU,TLN,FO,TLN,TLN,0,1200,0,0,0,24,59,Airbus
SDMFGEIT,TLN,CSD,TLN,TLN,0,1200,0,0,0,21,59,Airbus
ENTBNKBC,TLN,CSD,TLN,TLN,0,1200,0,0,0,20,54,Airbus
CCMHOSWC,TLN,ST,TLN,TLN,0,1200,0,0,0,26,56,Airbus
GJRHLWDB,TLN,ST,TLN,TLN,0,1200,0,0,0,28,44,Airbus
WKWHUKGJ,TLN,ST,TLN,TLN,0,1200,0,0,0,28,45,Airbus
YMJZNZNU,TLN,ST,TLN,TLN,0,1200,0,0,0,20,47,Airbus
DABKZIES,TLN,ST,TLN,TLN,0,1200,0,0,0,25,57,Airbus
ELJZKFVG,TLN,ST,TLN,TLN,0,1200,0,0,0,28,56,Airbus
BWSDQOOX,LIL,CP,LIL,LIL,0,1200,0,0,0,29,41,Airbus
YHITBGQU,LIL,FO,LIL,LIL,0,1200,0,0,0,20,58,Airbus
ZQCDENRA,LIL,CSD,LIL,LIL,0,1200,0,0,0,25,57,Airbus
BWPYGGZE,LIL,CSD,LIL,LIL,0,1200,0,0,0,22,54,Airbus
SEZFEDYA,LIL,ST,LIL,LIL,0,1200,0,0,0,21,42,Airbus
ATJWWAUP,LIL,ST,LIL,LIL,0,1200,0,0,0,28,44,Airbus
GTIXPWIU,LIL,ST,LIL,LIL,0,1200,0,0,0,23,55,Airbus
VBIOTCSX,LIL,ST,LIL,LIL,0,1200,0,0,0,22,49,Airbus
LPXFDXDF,LIL,ST,LIL,LIL,0,1200,0,0,0,28,58,Airbus
GVGTZNWW,LIL,ST,LIL,LIL,0,1200,0,0,0,26,47,Airbus
HVGELMVV,NTE,CP,NTE,NTE,0,1200,0,0,0,27,42,Airbus
SOTFLHYX,NTE,FO,NTE,NTE,0,1200,0,0,0,28,49,Airbus
SYDKAKBL,NTE,CSD,NTE,NTE,0,1200,0,0,0,27,44,Airbus
HQCNNMUG,NTE,CSD,NTE,NTE,0,1200,0,0,0,20,57,Airbus
JXFRKNNO,NTE,ST,NTE,NTE,0,1200,0,0,0,27,52,Airbus
LLQABBXI,NTE,ST,NTE,NTE,0,1200,0,0,0,23,41,Airbus
IRIEUFYA,NTE,ST,NTE,NTE,0,1200,0,0,0,28,55,Airbus
RDBYEHUO,NTE,ST,NTE,NTE,0,1200,0,0,0,20,43,Airbus
AHZLMMMC,NTE,ST,NTE,NTE,0,1200,0,0,0,23,40,Airbus
ZLQIXTGX,NTE,ST,NTE,NTE,0,1200,0,0,0,23,55,Airbus
GMWXFBYU,UIP,CP,UIP,UIP,0,1200,0,0,0,28,58,BAE
ICADSGOF,UIP,FO,UIP,UIP,0,1200,0,0,0,21,44,BAE
KFAHWWBQ,UIP,CS,UIP,UIP,0,1200,0,0,0,29,59,BAE
CEKHYIFL,UIP,ST,UIP,UIP,0,1200,0,0,0,22,45,BAE
YUKTCNBG,UIP,ST,UIP,UIP,0,1200,0,0,0,21,40,BAE
EVXQJYSF,NCE,CP,NCE,NCE,0,1200,0,0,0,24,42,CRJ
NYXKYQET,NCE,FO,NCE,NCE,0,1200,0,0,0,22,58,CRJ
UZBACMLO,NCE,CSD,NCE,NCE,0,1200,0,0,0,26,47,CRJ
QEMLKHDP,NCE,ST,NCE,NCE,0,1200,0,0,0,22,43,CRJ
NUMFUVTI,NCE,ST,NCE,NCE,0,1200,0,0,0,21,44,CRJ
UTIMBMFI,NCE,ST,NCE,NCE,0,1200,0,0,0,22,43,CRJ
PXXPOAKP,ORY,CP,ORY,ORY,0,1200,0,0,0,24,46,Airbus
AYNFVTAQ,ORY,FO,ORY,ORY,0,1200,0,0,0,20,56,Airbus
VAITMMLF,ORY,CSD,ORY,ORY,0,1200,0,0,0,29,44,Airbus
TGMXNRIR,ORY,CSD,ORY,ORY,0,1200,0,0,0,22,55,Airbus
ZCKUIIUM,ORY,ST,ORY,ORY,0,1200,0,0,0,23,41,Airbus
FQGKTVVB,ORY,ST,ORY,ORY,0,1200,0,0,0,26,41,Airbus
HMEWAJKN,ORY,ST,ORY,ORY,0,1200,0,0,0,22,55,Airbus
WHXBWOBP,ORY,ST,ORY,ORY,0,1200,0,0,0,25,42,Airbus
YNDXEVGS,ORY,ST,ORY,ORY,0,1200,0,0,0,23,47,Airbus
BGNKPHPX,ORY,ST,ORY,ORY,0,1200,0,0,0,25,56,Airbus
TSTBFRUY,TLS,CP,TLS,TLS,0,1200,0,0,0,23,50,Airbus
MEBXHURS,TLS,FO,TLS,TLS,0,1200,0,0,0,26,43,Airbus
VRNTQNKZ,TLS,CSD,TLS,TLS,0,1200,0,0,0,25,41,Airbus
IMLNRSCX,TLS,CSD,TLS,TLS,0,1200,0,0,0,23,58,Airbus
LPBDUWGH,TLS,ST,TLS,TLS,0,1200,0,0,0,25,46,Airbus
YWAAXWMI,TLS,ST,TLS,TLS,0,1200,0,0,0,20,55,Airbus
OPIJYRLQ,TLS,ST,TLS,TLS,0,1200,0,0,0,27,45,Airbus
SYZCEACT,TLS,ST,TLS,TLS,0,1200,0,0,0,25,45,Airbus
MMWNWUTR,TLS,ST,TLS,TLS,0,1200,0,0,0,21,54,Airbus
WAANSAFZ,TLS,ST,TLS,TLS,0,1200,0,0,0,29,48,Airbus
FJUDGNZE,LYS,CP,LYS,LYS,0,1200,0,0,0,29,54,Airbus
GRIANKIB,LYS,FO,LYS,LYS,0,1200,0,0,0,27,42,Airbus
WAGPDIJT,LYS,CSD,LYS,LYS,0,1200,0,0,0,21,49,Airbus
HBKFCZNG,LYS,CSD,LYS,LYS,0,1200,0,0,0,21,42,Airbus
YWHIDBLG,LYS,ST,LYS,LYS,0,1200,0,0,0,28,56,Airbus
PKAHUYXC,LYS,ST,LYS,LYS,0,1200,0,0,0,22,48,Airbus
YAPCRADH,LYS,ST,LYS,LYS,0,1200,0,0,0,24,45,Airbus
PZOQICME,LYS,ST,LYS,LYS,0,1200,0,0,0,22,47,Airbus
UEJEGSSF,LYS,ST,LYS,LYS,0,1200,0,0,0,20,41,Airbus
YWQZNEFP,LYS,ST,LYS,LYS,0,1200,0,0,0,25,46,Airbus
AUVCKYMR,BIQ,CP,BIQ,BIQ,0,1200,0,0,0,26,43,CRJ
VKNJDYFU,BIQ,FO,BIQ,BIQ,0,1200,0,0,0,24,52,CRJ
GHXGQSYV,BIQ,CSD,BIQ,BIQ,0,1200,0,0,0,25,52,CRJ
WJURSYXE,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,24,49,CRJ
IRDRHHBQ,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,26,55,CRJ
DOCLCXJA,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,29,44,CRJ
KIRRHGGO,BOD,CP,BOD,BOD,0,1200,0,0,0,26,48,CRJ
SVCELGFP,BOD,FO,BOD,BOD,0,1200,0,0,0,20,48,CRJ
FJIQKMPQ,BOD,CSD,BOD,BOD,0,1200,0,0,0,29,58,CRJ
CLKXKHDK,BOD,ST,BOD,BOD,0,1200,0,0,0,28,50,CRJ
EMBFNLIT,BOD,ST,BOD,BOD,0,1200,0,0,0,23,52,CRJ
EQFSIPMI,BOD,ST,BOD,BOD,0,1200,0,0,0,28,41,CRJ
MZQFQFMP,SXB,CP,SXB,SXB,0,1200,0,0,0,23,52,Fokker
EQBWZBNQ,SXB,FO,SXB,SXB,0,1200,0,0,0,23,59,Fokker
FLNUMLWB,SXB,CSD,SXB,SXB,0,1200,0,0,0,23,49,Fokker
XNTMSKBS,SXB,ST,SXB,SXB,0,1200,0,0,0,27,42,Fokker
RJRFZUUF,SXB,ST,SXB,SXB,0,1200,0,0,0,22,58,Fokker
LKVNKQTP,MPL,CP,MPL,MPL,0,1200,0,0,0,20,45,Airbus
ICUZVFIB,MPL,FO,MPL,MPL,0,1200,0,0,0,24,52,Airbus
RGCULIEY,MPL,CSD,MPL,MPL,0,1200,0,0,0,24,58,Airbus
EGIUCGGC,MPL,CSD,MPL,MPL,0,1200,0,0,0,22,52,Airbus
SYBEHLHU,MPL,ST,MPL,MPL,0,1200,0,0,0,23,49,Airbus
DGDZMHCX,MPL,ST,MPL,MPL,0,1200,0,0,0,25,47,Airbus
LZKZPNPJ,MPL,ST,MPL,MPL,0,1200,0,0,0,21,43,Airbus
BVGXWJJI,MPL,ST,MPL,MPL,0,1200,0,0,0,29,53,Airbus
LIBDZENV,MPL,ST,MPL,MPL,0,1200,0,0,0,22,48,Airbus
YOZDQJRT,MPL,ST,MPL,MPL,0,1200,0,0,0,23,55,Airbus
SMNGQNNB,AJA,CP,AJA,AJA,0,1200,0,0,0,23,56,Airbus
TQWTZXCY,AJA,FO,AJA,AJA,0,1200,0,0,0,26,52,Airbus
JKSVWFKV,AJA,CSD,AJA,AJA,0,1200,0,0,0,20,54,Airbus
BJJBHOCN,AJA,CSD,AJA,AJA,0,1200,0,0,0,28,43,Airbus
ZJBCIORZ,AJA,ST,AJA,AJA,0,1200,0,0,0,24,57,Airbus
MWCLGMZL,AJA,ST,AJA,AJA,0,1200,0,0,0,21,53,Airbus
IIIFSMTV,AJA,ST,AJA,AJA,0,1200,0,0,0,25,46,Airbus
ZNJPTGNW,AJA,ST,AJA,AJA,0,1200,0,0,0,26,59,Airbus
FVKCNXOX,AJA,ST,AJA,AJA,0,1200,0,0,0,21,48,Airbus
YPVIDIUQ,AJA,ST,AJA,AJA,0,1200,0,0,0,20,45,Airbus
BLAZZPBF,BIA,CP,BIA,BIA,0,1200,0,0,0,27,42,Airbus
RFKMRNDA,BIA,FO,BIA,BIA,0,1200,0,0,0,22,48,Airbus
HZEIQBTA,BIA,CSD,BIA,BIA,0,1200,0,0,0,26,55,Airbus
JLWKIHSY,BIA,CSD,BIA,BIA,0,1200,0,0,0,22,44,Airbus
SZSWOOTQ,BIA,ST,BIA,BIA,0,1200,0,0,0,22,42,Airbus
OWGQFXXY,BIA,ST,BIA,BIA,0,1200,0,0,0,23,41,Airbus
NUPVOSSH,BIA,ST,BIA,BIA,0,1200,0,0,0,23,51,Airbus
OGHUWDZL,BIA,ST,BIA,BIA,0,1200,0,0,0,25,46,Airbus
JXYQQNCK,BIA,ST,BIA,BIA,0,1200,0,0,0,29,44,Airbus
OVHCUFFC,BIA,ST,BIA,BIA,0,1200,0,0,0,20,59,Airbus
MOMUJEWB,SXB,CP,SXB,SXB,0,1200,0,0,0,24,50,BAE
SNFRSPKT,SXB,FO,SXB,SXB,0,1200,0,0,0,20,53,BAE
MLHCXBSU,SXB,CS,SXB,SXB,0,1200,0,0,0,21,44,BAE
DCMXZFZD,SXB,ST,SXB,SXB,0,1200,0,0,0,29,41,BAE
EBKTMJBR,SXB,ST,SXB,SXB,0,1200,0,0,0,25,48,BAE
EYXPZKZA,ORY,CP,ORY,ORY,0,1200,0,0,0,24,48,Airbus
WGONYJTL,ORY,FO,ORY,ORY,0,1200,0,0,0,24,49,Airbus
JOMUVSMU,ORY,CSD,ORY,ORY,0,1200,0,0,0,28,55,Airbus
UCBTAEVP,ORY,CSD,ORY,ORY,0,1200,0,0,0,27,40,Airbus
