crew_id,code,type,leg_id,rank,start,finish,airport,pairing
GNGVRQLO,code,L,70002597,ST,2006-01-07T04:00,2006-01-07T05:20,LEH,2022406920
GNGVRQLO,code,L,70002598,ST,2006-01-07T05:40,2006-01-07T07:00,URO,2022406920
GNGVRQLO,code,L,70002599,ST,2006-01-07T07:40,2006-01-07T09:10,LYS,2022406920
GNGVRQLO,code,L,70002600,ST,2006-01-07T09:30,2006-01-07T09:50,LEH,2022406920
GNGVRQLO,code,L,70002601,ST,2006-01-07T15:00,2006-01-07T15:20,URO,2022406920
GNGVRQLO,code,L,70002602,ST,2006-01-07T15:40,2006-01-07T17:10,LEH,2022406920
GNGVRQLO,code,L,70002603,ST,2006-01-07T17:50,2006-01-07T19:10,LYS,2022406920
GNGVRQLO,code,L,70002604,ST,2006-01-07T19:30,2006-01-07T20:35,URO,2022406920
TGPEMQCM,code,L,70002597,ST,2006-01-07T04:00,2006-01-07T05:20,LEH,2022406920
TGPEMQCM,code,L,70002598,ST,2006-01-07T05:40,2006-01-07T07:00,URO,2022406920
TGPEMQCM,code,L,70002599,ST,2006-01-07T07:40,2006-01-07T09:10,LYS,2022406920
TGPEMQCM,code,L,70002600,ST,2006-01-07T09:30,2006-01-07T09:50,LEH,2022406920
TGPEMQCM,code,L,70002601,ST,2006-01-07T15:00,2006-01-07T15:20,URO,2022406920
TGPEMQCM,code,L,70002602,ST,2006-01-07T15:40,2006-01-07T17:10,LEH,2022406920
TGPEMQCM,code,L,70002603,ST,2006-01-07T17:50,2006-01-07T19:10,LYS,2022406920
TGPEMQCM,code,L,70002604,ST,2006-01-07T19:30,2006-01-07T20:35,URO,2022406920
QXZZDVUK,code,L,70002597,ST,2006-01-07T04:00,2006-01-07T05:20,LEH,2022406920
QXZZDVUK,code,L,70002598,ST,2006-01-07T05:40,2006-01-07T07:00,URO,2022406920
QXZZDVUK,code,L,70002599,ST,2006-01-07T07:40,2006-01-07T09:10,LYS,2022406920
QXZZDVUK,code,L,70002600,ST,2006-01-07T09:30,2006-01-07T09:50,LEH,2022406920
QXZZDVUK,code,L,70002601,ST,2006-01-07T15:00,2006-01-07T15:20,URO,2022406920
QXZZDVUK,code,L,70002602,ST,2006-01-07T15:40,2006-01-07T17:10,LEH,2022406920
QXZZDVUK,code,L,70002603,ST,2006-01-07T17:50,2006-01-07T19:10,LYS,2022406920
QXZZDVUK,code,L,70002604,ST,2006-01-07T19:30,2006-01-07T20:35,URO,2022406920
JLFDYCLE,code,L,70005123,CP,2006-01-07T04:05,2006-01-07T07:20,TLS,2138821259
JLFDYCLE,code,L,70005124,CP,2006-01-07T08:25,2006-01-07T11:05,AMS,2138821259
FPEVLZEA,code,L,70005123,FO,2006-01-07T04:05,2006-01-07T07:20,TLS,2138821259
FPEVLZEA,code,L,70005124,FO,2006-01-07T08:25,2006-01-07T11:05,AMS,2138821259
JHLFSPLV,code,L,70005123,CSD,2006-01-07T04:05,2006-01-07T07:20,TLS,2138821259
JHLFSPLV,code,L,70005124,CSD,2006-01-07T08:25,2006-01-07T11:05,AMS,2138821259
RBDWXWLH,code,L,70005123,ST,2006-01-07T04:05,2006-01-07T07:20,TLS,2138821259
RBDWXWLH,code,L,70005124,ST,2006-01-07T08:25,2006-01-07T11:05,AMS,2138821259
SJUJANNG,code,L,70005123,ST,2006-01-07T04:05,2006-01-07T07:20,TLS,2138821259
SJUJANNG,code,L,70005124,ST,2006-01-07T08:25,2006-01-07T11:05,AMS,2138821259
CXUDPFNG,code,L,70005123,ST,2006-01-07T04:05,2006-01-07T07:20,TLS,2138821259
CXUDPFNG,code,L,70005124,ST,2006-01-07T08:25,2006-01-07T11:05,AMS,2138821259
ZRSEZANT,code,L,70004600,CP,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
ZRSEZANT,code,L,70004599,CP,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
JWIRAKJA,code,L,70004600,FO,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
JWIRAKJA,code,L,70004599,FO,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
NPZRCSOL,code,L,70004600,CSD,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
NPZRCSOL,code,L,70004599,CSD,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
CEMWWBEC,code,L,70004600,CSD,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
CEMWWBEC,code,L,70004599,CSD,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
LDIUMZZQ,code,L,70004600,ST,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
LDIUMZZQ,code,L,70004599,ST,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
EDMBOTYT,code,L,70004600,ST,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
EDMBOTYT,code,L,70004599,ST,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
QBROPPRY,code,L,70004600,ST,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
QBROPPRY,code,L,70004599,ST,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
HIGKBOYE,code,L,70004600,ST,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
HIGKBOYE,code,L,70004599,ST,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
GNSRPNWM,code,L,70004600,ST,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
GNSRPNWM,code,L,70004599,ST,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
WYQKFYLG,code,L,70004600,ST,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
WYQKFYLG,code,L,70004599,ST,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
GOYKIUPI,code,L,70002653,CP,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
GOYKIUPI,code,L,70002654,CP,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
GOYKIUPI,code,L,70002657,CP,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
GOYKIUPI,code,L,70002658,CP,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
OBZVEYGJ,code,L,70002653,FO,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
OBZVEYGJ,code,L,70002654,FO,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
OBZVEYGJ,code,L,70002657,FO,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
OBZVEYGJ,code,L,70002658,FO,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
RNILLMOY,code,L,70002653,CSD,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
RNILLMOY,code,L,70002654,CSD,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
RNILLMOY,code,L,70002657,CSD,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
RNILLMOY,code,L,70002658,CSD,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
CXREYZWE,code,L,70002653,ST,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
CXREYZWE,code,L,70002654,ST,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
CXREYZWE,code,L,70002657,ST,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
CXREYZWE,code,L,70002658,ST,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
LBUULZVB,code,L,70002653,ST,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
LBUULZVB,code,L,70002654,ST,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
LBUULZVB,code,L,70002657,ST,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
LBUULZVB,code,L,70002658,ST,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
NFGOUKWR,code,L,70002653,ST,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
NFGOUKWR,code,L,70002654,ST,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
NFGOUKWR,code,L,70002657,ST,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
NFGOUKWR,code,L,70002658,ST,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
IUEAUUKE,code,L,70002587,CP,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
IUEAUUKE,code,L,70002588,CP,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
MZUGHUJT,code,L,70002587,FO,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
MZUGHUJT,code,L,70002588,FO,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
AQIHVCTP,code,L,70002587,CSD,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
AQIHVCTP,code,L,70002588,CSD,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
RXGGPRGD,code,L,70002587,ST,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
RXGGPRGD,code,L,70002588,ST,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
ROXHTDIK,code,L,70002587,ST,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
ROXHTDIK,code,L,70002588,ST,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
TVUXJVPQ,code,L,70002587,ST,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
TVUXJVPQ,code,L,70002588,ST,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
HAWDBTVW,code,L,70004636,CP,2006-01-07T04:25,2006-01-07T06:55,PUF,2138614433
HAWDBTVW,code,L,70004639,CP,2006-01-07T07:30,2006-01-07T09:45,CDG,2138614433
ECAWXIKC,code,L,70004636,FO,2006-01-07T04:25,2006-01-07T06:55,PUF,2138614433
ECAWXIKC,code,L,70004639,FO,2006-01-07T07:30,2006-01-07T09:45,CDG,2138614433
NTBMOUGJ,code,L,70004636,CSD,2006-01-07T04:25,2006-01-07T06:55,PUF,2138614433
NTBMOUGJ,code,L,70004639,CSD,2006-01-07T07:30,2006-01-07T09:45,CDG,2138614433
KXZHPHMC,code,L,70004636,ST,2006-01-07T04:25,2006-01-07T06:55,PUF,2138614433
KXZHPHMC,code,L,70004639,ST,2006-01-07T07:30,2006-01-07T09:45,CDG,2138614433
GTARXYOQ,code,L,70004636,ST,2006-01-07T04:25,2006-01-07T06:55,PUF,2138614433
GTARXYOQ,code,L,70004639,ST,2006-01-07T07:30,2006-01-07T09:45,CDG,2138614433
EXUYTZKQ,code,L,70002583,CP,2006-01-07T04:25,2006-01-07T06:25,RNS,1816610767
EXUYTZKQ,code,L,70004543,CP,2006-01-07T10:25,2006-01-07T11:50,CDG,1816610767
EXUYTZKQ,code,L,70004546,CP,2006-01-07T12:40,2006-01-07T14:10,MPL,1816610767
EXUYTZKQ,code,L,70002586,CP,2006-01-07T19:00,2006-01-07T20:40,CDG,1816610767
DWJKLJPY,code,L,70002583,FO,2006-01-07T04:25,2006-01-07T06:25,RNS,1816610767
DWJKLJPY,code,L,70004543,FO,2006-01-07T10:25,2006-01-07T11:50,CDG,1816610767
DWJKLJPY,code,L,70004546,FO,2006-01-07T12:40,2006-01-07T14:10,MPL,1816610767
DWJKLJPY,code,L,70002586,FO,2006-01-07T19:00,2006-01-07T20:40,CDG,1816610767
JYIBQNAZ,code,L,70002583,CSD,2006-01-07T04:25,2006-01-07T06:25,RNS,1816610767
JYIBQNAZ,code,L,70004543,CSD,2006-01-07T10:25,2006-01-07T11:50,CDG,1816610767
JYIBQNAZ,code,L,70004546,CSD,2006-01-07T12:40,2006-01-07T14:10,MPL,1816610767
JYIBQNAZ,code,L,70002586,CSD,2006-01-07T19:00,2006-01-07T20:40,CDG,1816610767
VSPEFQDE,code,L,70002583,ST,2006-01-07T04:25,2006-01-07T06:25,RNS,1816610767
VSPEFQDE,code,L,70004543,ST,2006-01-07T10:25,2006-01-07T11:50,CDG,1816610767
VSPEFQDE,code,L,70004546,ST,2006-01-07T12:40,2006-01-07T14:10,MPL,1816610767
VSPEFQDE,code,L,70002586,ST,2006-01-07T19:00,2006-01-07T20:40,CDG,1816610767
PWDLUGSM,code,L,70002583,ST,2006-01-07T04:25,2006-01-07T06:25,RNS,1816610767
PWDLUGSM,code,L,70004543,ST,2006-01-07T10:25,2006-01-07T11:50,CDG,1816610767
PWDLUGSM,code,L,70004546,ST,2006-01-07T12:40,2006-01-07T14:10,MPL,1816610767
PWDLUGSM,code,L,70002586,ST,2006-01-07T19:00,2006-01-07T20:40,CDG,1816610767
TUEAUEJA,code,L,70004194,CP,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
TUEAUEJA,code,L,70004195,CP,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
CFKZGFSH,code,L,70004194,FO,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
CFKZGFSH,code,L,70004195,FO,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
ENMNDNCH,code,L,70004194,CSD,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
ENMNDNCH,code,L,70004195,CSD,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
VZRPGXSV,code,L,70004194,CSD,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
VZRPGXSV,code,L,70004195,CSD,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
GUXKHTUH,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
GUXKHTUH,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
JNPOSWEU,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
JNPOSWEU,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
DVLJCIZN,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
DVLJCIZN,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
UDSDMAPW,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
UDSDMAPW,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
BJOQRTTK,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
BJOQRTTK,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
CMWZMJHN,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
CMWZMJHN,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
OBFPGHHO,code,L,70002866,CP,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
OBFPGHHO,code,L,70002873,CP,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
YFVSTBVE,code,L,70002866,FO,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
YFVSTBVE,code,L,70002873,FO,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
OKUAMKHF,code,L,70002866,CSD,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
OKUAMKHF,code,L,70002873,CSD,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
CBZFWUWO,code,L,70002866,CSD,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
CBZFWUWO,code,L,70002873,CSD,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
REHRLHUD,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
REHRLHUD,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
CITOGLVU,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
CITOGLVU,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
XNTCXOJV,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
XNTCXOJV,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
QHXOKTOG,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
QHXOKTOG,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
ZLUWCUYO,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
ZLUWCUYO,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
IGNYBOUK,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
IGNYBOUK,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
TOVWXEIR,code,L,70002573,CP,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
TOVWXEIR,code,L,70002574,CP,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
TOVWXEIR,code,L,70002581,CP,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
TOVWXEIR,code,L,70002582,CP,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
DPGECONJ,code,L,70002573,FO,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
DPGECONJ,code,L,70002574,FO,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
DPGECONJ,code,L,70002581,FO,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
DPGECONJ,code,L,70002582,FO,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
NGPXLYIT,code,L,70002573,CS,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
NGPXLYIT,code,L,70002574,CS,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
NGPXLYIT,code,L,70002581,CS,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
NGPXLYIT,code,L,70002582,CS,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
YARWGSLZ,code,L,70002573,ST,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
YARWGSLZ,code,L,70002574,ST,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
YARWGSLZ,code,L,70002581,ST,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
YARWGSLZ,code,L,70002582,ST,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
UAHSUYQL,code,L,70002573,ST,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
UAHSUYQL,code,L,70002574,ST,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
UAHSUYQL,code,L,70002581,ST,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
UAHSUYQL,code,L,70002582,ST,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
CXDKISOP,code,L,70002613,CP,2006-01-07T04:30,2006-01-07T06:45,RNS,2113437503
CXDKISOP,code,L,70002614,CP,2006-01-07T07:45,2006-01-07T09:50,LYS,2113437503
INOLWANX,code,L,70002613,FO,2006-01-07T04:30,2006-01-07T06:45,RNS,2113437503
INOLWANX,code,L,70002614,FO,2006-01-07T07:45,2006-01-07T09:50,LYS,2113437503
RZFHCONF,code,L,70002613,CSD,2006-01-07T04:30,2006-01-07T06:45,RNS,2113437503
RZFHCONF,code,L,70002614,CSD,2006-01-07T07:45,2006-01-07T09:50,LYS,2113437503
HFGNATVM,code,L,70002613,ST,2006-01-07T04:30,2006-01-07T06:45,RNS,2113437503
HFGNATVM,code,L,70002614,ST,2006-01-07T07:45,2006-01-07T09:50,LYS,2113437503
DVUYHWXV,code,L,70002613,ST,2006-01-07T04:30,2006-01-07T06:45,RNS,2113437503
DVUYHWXV,code,L,70002614,ST,2006-01-07T07:45,2006-01-07T09:50,LYS,2113437503
FPIOHIFZ,code,L,70002613,ST,2006-01-07T04:30,2006-01-07T06:45,RNS,2113437503
FPIOHIFZ,code,L,70002614,ST,2006-01-07T07:45,2006-01-07T09:50,LYS,2113437503
OUTRJYOD,code,L,70004334,CP,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
OUTRJYOD,code,L,70004333,CP,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
OUTRJYOD,code,L,70004336,CP,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
OUTRJYOD,code,L,70004337,CP,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
YTCGRYOQ,code,L,70004334,FO,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
YTCGRYOQ,code,L,70004333,FO,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
YTCGRYOQ,code,L,70004336,FO,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
YTCGRYOQ,code,L,70004337,FO,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
NEPPLOIT,code,L,70004334,CSD,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
NEPPLOIT,code,L,70004333,CSD,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
NEPPLOIT,code,L,70004336,CSD,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
NEPPLOIT,code,L,70004337,CSD,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
GCVYZEWA,code,L,70004334,ST,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
GCVYZEWA,code,L,70004333,ST,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
GCVYZEWA,code,L,70004336,ST,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
GCVYZEWA,code,L,70004337,ST,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
HJHMSKYU,code,L,70004334,ST,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
HJHMSKYU,code,L,70004333,ST,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
HJHMSKYU,code,L,70004336,ST,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
HJHMSKYU,code,L,70004337,ST,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
FOBTQOFI,code,L,70004334,ST,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
FOBTQOFI,code,L,70004333,ST,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
FOBTQOFI,code,L,70004336,ST,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
FOBTQOFI,code,L,70004337,ST,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
QYREVEAB,code,L,70002593,CP,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
QYREVEAB,code,L,70004504,CP,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
QYREVEAB,code,L,70004507,CP,2006-01-07T12:15,2006-01-07T13:25,CDG,1379662799
QYREVEAB,code,L,70004508,CP,2006-01-07T16:00,2006-01-07T17:10,LYS,1379662799
QYREVEAB,code,L,70004511,CP,2006-01-07T17:55,2006-01-07T19:05,CDG,1379662799
QYREVEAB,code,L,70004512,CP,2006-01-07T19:55,2006-01-07T21:40,LYS,1379662799
CMIBPDGW,code,L,70002593,FO,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
CMIBPDGW,code,L,70004504,FO,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
CMIBPDGW,code,L,70004507,FO,2006-01-07T12:15,2006-01-07T13:25,CDG,1379662799
CMIBPDGW,code,L,70004508,FO,2006-01-07T16:00,2006-01-07T17:10,LYS,1379662799
CMIBPDGW,code,L,70004511,FO,2006-01-07T17:55,2006-01-07T19:05,CDG,1379662799
CMIBPDGW,code,L,70004512,FO,2006-01-07T19:55,2006-01-07T21:40,LYS,1379662799
OETQUATA,code,L,70002593,CSD,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
OETQUATA,code,L,70004504,CSD,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
OETQUATA,code,L,70004507,CSD,2006-01-07T12:15,2006-01-07T13:25,CDG,1379662799
OETQUATA,code,L,70004508,CSD,2006-01-07T16:00,2006-01-07T17:10,LYS,1379662799
OETQUATA,code,L,70004511,CSD,2006-01-07T17:55,2006-01-07T19:05,CDG,1379662799
OETQUATA,code,L,70004512,CSD,2006-01-07T19:55,2006-01-07T21:40,LYS,1379662799
CXGACPYW,code,L,70002593,CSD,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
CXGACPYW,code,L,70004504,CSD,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
CXGACPYW,code,L,70004507,CSD,2006-01-07T12:15,2006-01-07T13:25,CDG,1379662799
CXGACPYW,code,L,70004508,CSD,2006-01-07T16:00,2006-01-07T17:10,LYS,1379662799
CXGACPYW,code,L,70004511,CSD,2006-01-07T17:55,2006-01-07T19:05,CDG,1379662799
CXGACPYW,code,L,70004512,CSD,2006-01-07T19:55,2006-01-07T21:40,LYS,1379662799
WCDEJESN,code,L,70002593,ST,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
WCDEJESN,code,L,70004504,ST,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
WCDEJESN,code,L,70004507,ST,2006-01-07T12:15,2006-01-07T13:25,CDG,1379662799
WCDEJESN,code,L,70004508,ST,2006-01-07T16:00,2006-01-07T17:10,LYS,1379662799
WCDEJESN,code,L,70004511,ST,2006-01-07T17:55,2006-01-07T19:05,CDG,1379662799
WCDEJESN,code,L,70004512,ST,2006-01-07T19:55,2006-01-07T21:40,LYS,1379662799
PTCLKXLS,code,L,70002593,ST,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
PTCLKXLS,code,L,70004504,ST,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
