id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
PNZOKHUG,PUF,ST,PUF,PUF,0,1200,0,0,0,23,49,Fokker
QZRUMGHI,PUF,ST,PUF,PUF,0,1200,0,0,0,29,50,Fokker
CEKSJBNV,RNS,CP,RNS,RNS,0,1200,0,0,0,20,57,Fokker
FXEMZKJI,RNS,FO,RNS,RNS,0,1200,0,0,0,29,42,Fokker
BTJRLJPK,RNS,CSD,RNS,RNS,0,1200,0,0,0,20,50,Fokker
GQXPQPRL,RNS,ST,RNS,RNS,0,1200,0,0,0,29,45,Fokker
SOEEXFPX,RNS,ST,RNS,RNS,0,1200,0,0,0,27,55,Fokker
UFNMPMJW,RNS,ST,RNS,RNS,0,1200,0,0,0,25,50,Fokker
ACTALOJS,MLH,CP,MLH,MLH,0,1200,0,0,0,22,42,Airbus
MTMIHYPB,MLH,FO,MLH,MLH,0,1200,0,0,0,26,48,Airbus
RDMHFCHX,MLH,CS,MLH,MLH,0,1200,0,0,0,24,45,Airbus
IUKOCANG,MLH,CS,MLH,MLH,0,1200,0,0,0,26,47,Airbus
XTQCRGPK,MLH,ST,MLH,MLH,0,1200,0,0,0,21,49,Airbus
XONXGLUY,MLH,ST,MLH,MLH,0,1200,0,0,0,29,52,Airbus
GKMXMIUO,MLH,ST,MLH,MLH,0,1200,0,0,0,24,52,Airbus
DGJVSFVX,MLH,ST,MLH,MLH,0,1200,0,0,0,29,50,Airbus
XEHMTHJC,MRS,CP,MRS,MRS,0,1200,0,0,0,26,49,Airbus
WPBCUZTK,MRS,FO,MRS,MRS,0,1200,0,0,0,24,47,Airbus
DORSABNT,MRS,CS,MRS,MRS,0,1200,0,0,0,20,56,Airbus
IUGDFWKZ,MRS,CS,MRS,MRS,0,1200,0,0,0,25,56,Airbus
MORZADZP,MRS,ST,MRS,MRS,0,1200,0,0,0,23,59,Airbus
MGYOLFRZ,MRS,ST,MRS,MRS,0,1200,0,0,0,20,49,Airbus
KENGCOIE,MRS,ST,MRS,MRS,0,1200,0,0,0,22,46,Airbus
EFCVAPVN,MRS,ST,MRS,MRS,0,1200,0,0,0,25,44,Airbus
PSCXZOUW,LIG,CP,LIG,LIG,0,1200,0,0,0,29,59,BAE
SBGNOERF,LIG,FO,LIG,LIG,0,1200,0,0,0,26,42,BAE
OBCXYKYH,LIG,CSD,LIG,LIG,0,1200,0,0,0,28,51,BAE
NKOSWJPO,LIG,ST,LIG,LIG,0,1200,0,0,0,20,57,BAE
FKELGWMT,LIG,ST,LIG,LIG,0,1200,0,0,0,23,50,BAE
WLUYTEWG,LIG,ST,LIG,LIG,0,1200,0,0,0,21,54,BAE
VWHXSQHQ,RNS,CP,RNS,RNS,0,1200,0,0,0,24,45,CRJ
ERPTLFPO,RNS,FO,RNS,RNS,0,1200,0,0,0,21,52,CRJ
BLLRJPOG,RNS,CS,RNS,RNS,0,1200,0,0,0,21,54,CRJ
HGAONJRI,RNS,ST,RNS,RNS,0,1200,0,0,0,26,41,CRJ
HONYKDEB,RNS,ST,RNS,RNS,0,1200,0,0,0,25,58,CRJ
YTDSEIXS,RNS,ST,RNS,RNS,0,1200,0,0,0,25,47,CRJ
MNKQTPYU,AVN,CP,AVN,AVN,0,1200,0,0,0,28,52,ERJ
YUPZQHTN,AVN,FO,AVN,AVN,0,1200,0,0,0,21,51,ERJ
DRWJNMBI,AVN,CS,AVN,AVN,0,1200,0,0,0,27,45,ERJ
VGPSFYFB,AVN,ST,AVN,AVN,0,1200,0,0,0,21,41,ERJ
MOXJSVML,AVN,ST,AVN,AVN,0,1200,0,0,0,25,44,ERJ
YQEWZFGU,LIG,CP,LIG,LIG,0,1200,0,0,0,28,59,Airbus
VSTJENNA,LIG,FO,LIG,LIG,0,1200,0,0,0,25,47,Airbus
YEXMAXHM,LIG,CS,LIG,LIG,0,1200,0,0,0,22,47,Airbus
LHWOOITN,LIG,CS,LIG,LIG,0,1200,0,0,0,20,46,Airbus
LGHZRKEP,LIG,ST,LIG,LIG,0,1200,0,0,0,26,54,Airbus
BCFBALVE,LIG,ST,LIG,LIG,0,1200,0,0,0,28,43,Airbus
NSZQWLXY,LIG,ST,LIG,LIG,0,1200,0,0,0,26,57,Airbus
YBXCXJHH,LIG,ST,LIG,LIG,0,1200,0,0,0,25,56,Airbus
JLVAAEMG,MRS,CP,MRS,MRS,0,1200,0,0,0,20,53,Airbus
KCRXYWHU,MRS,FO,MRS,MRS,0,1200,0,0,0,25,52,Airbus
WQTAUALO,MRS,CS,MRS,MRS,0,1200,0,0,0,29,51,Airbus
CUBBJIDD,MRS,CS,MRS,MRS,0,1200,0,0,0,20,50,Airbus
VNTNHMIC,MRS,ST,MRS,MRS,0,1200,0,0,0,25,48,Airbus
BGLPVLDE,MRS,ST,MRS,MRS,0,1200,0,0,0,25,57,Airbus
KUUNKCGM,MRS,ST,MRS,MRS,0,1200,0,0,0,20,56,Airbus
NNIHLJSS,MRS,ST,MRS,MRS,0,1200,0,0,0,20,52,Airbus
WTSKLKOS,BES,CP,BES,BES,0,1200,0,0,0,24,49,Airbus
EUYCNECL,BES,FO,BES,BES,0,1200,0,0,0,27,53,Airbus
QORZERBZ,BES,CS,BES,BES,0,1200,0,0,0,28,49,Airbus
LUDYFQJH,BES,CS,BES,BES,0,1200,0,0,0,25,47,Airbus
IBJSCLQQ,BES,ST,BES,BES,0,1200,0,0,0,29,51,Airbus
QAKCOOWX,BES,ST,BES,BES,0,1200,0,0,0,27,53,Airbus
ZJPDZCFH,BES,ST,BES,BES,0,1200,0,0,0,29,40,Airbus
LVTAYFGU,BES,ST,BES,BES,0,1200,0,0,0,23,41,Airbus
TFLINWNW,NTE,CP,NTE,NTE,0,1200,0,0,0,20,43,Airbus
EINHITGZ,NTE,FO,NTE,NTE,0,1200,0,0,0,26,48,Airbus
FETJLKEP,NTE,CS,NTE,NTE,0,1200,0,0,0,20,53,Airbus
WMNRZPBQ,NTE,CS,NTE,NTE,0,1200,0,0,0,26,54,Airbus
DWZLUKWQ,NTE,ST,NTE,NTE,0,1200,0,0,0,23,58,Airbus
QQCOSIQS,NTE,ST,NTE,NTE,0,1200,0,0,0,29,44,Airbus
NSSBZYTP,NTE,ST,NTE,NTE,0,1200,0,0,0,20,42,Airbus
CGXGUOWC,NTE,ST,NTE,NTE,0,1200,0,0,0,25,40,Airbus
WWIUUOOR,CFE,CP,CFE,CFE,0,1200,0,0,0,29,51,ERJ
TPGEVNBH,CFE,FO,CFE,CFE,0,1200,0,0,0,28,47,ERJ
TODTFUMB,CFE,CS,CFE,CFE,0,1200,0,0,0,27,49,ERJ
EJZPFCMI,CFE,ST,CFE,CFE,0,1200,0,0,0,25,53,ERJ
WOFAJFAP,CFE,ST,CFE,CFE,0,1200,0,0,0,27,48,ERJ
ZILAFHHY,CFE,CP,CFE,CFE,0,1200,0,0,0,28,41,Airbus
OMWJMJAA,CFE,FO,CFE,CFE,0,1200,0,0,0,27,42,Airbus
HHZOKVWY,CFE,CS,CFE,CFE,0,1200,0,0,0,20,55,Airbus
TUZDUSHE,CFE,CS,CFE,CFE,0,1200,0,0,0,20,52,Airbus
RTKEDNJL,CFE,ST,CFE,CFE,0,1200,0,0,0,27,45,Airbus
QRKHOSYF,CFE,ST,CFE,CFE,0,1200,0,0,0,24,44,Airbus
XHHAITGR,CFE,ST,CFE,CFE,0,1200,0,0,0,23,52,Airbus
LQXUURFX,CFE,ST,CFE,CFE,0,1200,0,0,0,29,44,Airbus
ZMALDYEQ,PUF,CP,PUF,PUF,0,1200,0,0,0,29,52,Airbus
NWYFVGTM,PUF,FO,PUF,PUF,0,1200,0,0,0,28,55,Airbus
NRLIHHOR,PUF,CS,PUF,PUF,0,1200,0,0,0,28,55,Airbus
BOWZKJPY,PUF,CS,PUF,PUF,0,1200,0,0,0,29,40,Airbus
XDVAYTYE,PUF,ST,PUF,PUF,0,1200,0,0,0,24,52,Airbus
LUZKMQMJ,PUF,ST,PUF,PUF,0,1200,0,0,0,28,58,Airbus
ZXLZTNMQ,PUF,ST,PUF,PUF,0,1200,0,0,0,29,59,Airbus
UCRWFHQR,PUF,ST,PUF,PUF,0,1200,0,0,0,28,55,Airbus
IHZGFXZH,MPL,CP,MPL,MPL,0,1200,0,0,0,20,46,Airbus
JZTOFCKE,MPL,FO,MPL,MPL,0,1200,0,0,0,22,59,Airbus
PMTUITOR,MPL,CS,MPL,MPL,0,1200,0,0,0,24,44,Airbus
DRKKNMKO,MPL,CS,MPL,MPL,0,1200,0,0,0,21,50,Airbus
XEDMZUNH,MPL,ST,MPL,MPL,0,1200,0,0,0,28,42,Airbus
PXIFBJRE,MPL,ST,MPL,MPL,0,1200,0,0,0,26,49,Airbus
AVNJBUKQ,MPL,ST,MPL,MPL,0,1200,0,0,0,25,46,Airbus
VNOQHSZH,MPL,ST,MPL,MPL,0,1200,0,0,0,20,41,Airbus
DMLGIRJT,TLS,CP,TLS,TLS,0,1200,0,0,0,25,54,Airbus
PDCAGYRH,TLS,FO,TLS,TLS,0,1200,0,0,0,22,42,Airbus
CABZFZGR,TLS,CS,TLS,TLS,0,1200,0,0,0,29,55,Airbus
NOFBZCJJ,TLS,CS,TLS,TLS,0,1200,0,0,0,23,41,Airbus
KYLWLWUU,TLS,ST,TLS,TLS,0,1200,0,0,0,29,52,Airbus
PFZGOSHZ,TLS,ST,TLS,TLS,0,1200,0,0,0,21,59,Airbus
XCJLUCDZ,TLS,ST,TLS,TLS,0,1200,0,0,0,20,59,Airbus
DPZLCPOY,TLS,ST,TLS,TLS,0,1200,0,0,0,26,40,Airbus
YCUUZJLU,NCE,CP,NCE,NCE,0,1200,0,0,0,21,51,Airbus
GQCBXJBS,NCE,FO,NCE,NCE,0,1200,0,0,0,21,56,Airbus
AEWHLXDC,NCE,CS,NCE,NCE,0,1200,0,0,0,25,42,Airbus
PCRIYYEX,NCE,CS,NCE,NCE,0,1200,0,0,0,23,43,Airbus
TBVXERCS,NCE,ST,NCE,NCE,0,1200,0,0,0,27,51,Airbus
FHUBTKHG,NCE,ST,NCE,NCE,0,1200,0,0,0,21,58,Airbus
RXQPTHDZ,NCE,ST,NCE,NCE,0,1200,0,0,0,28,43,Airbus
EORSEHOO,NCE,ST,NCE,NCE,0,1200,0,0,0,21,45,Airbus
VEUUJZHA,RDZ,CP,RDZ,RDZ,0,1200,0,0,0,22,56,BAE
PXUUXFBZ,RDZ,FO,RDZ,RDZ,0,1200,0,0,0,20,47,BAE
XUIJOLMO,RDZ,CSD,RDZ,RDZ,0,1200,0,0,0,21,46,BAE
CULFPQUF,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,29,59,BAE
KAKQUMXX,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,26,47,BAE
BLNRVVRW,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,21,52,BAE
WTKLNQQR,NCE,CP,NCE,NCE,0,1200,0,0,0,27,46,ERJ
MCNGEDUV,NCE,FO,NCE,NCE,0,1200,0,0,0,20,44,ERJ
LEBYBBKM,NCE,CS,NCE,NCE,0,1200,0,0,0,24,43,ERJ
WVHYRQXV,NCE,ST,NCE,NCE,0,1200,0,0,0,29,41,ERJ
FFDIZDOO,NCE,ST,NCE,NCE,0,1200,0,0,0,25,49,ERJ
PZYJCBWP,TLN,CP,TLN,TLN,0,1200,0,0,0,25,57,Airbus
ETPAXMEX,TLN,FO,TLN,TLN,0,1200,0,0,0,26,51,Airbus
LGOFWHGP,TLN,CS,TLN,TLN,0,1200,0,0,0,20,48,Airbus
WOATUXOA,TLN,CS,TLN,TLN,0,1200,0,0,0,24,56,Airbus
EJKRWHGR,TLN,ST,TLN,TLN,0,1200,0,0,0,22,56,Airbus
WYNPVRUV,TLN,ST,TLN,TLN,0,1200,0,0,0,26,49,Airbus
VGZUOSZG,TLN,ST,TLN,TLN,0,1200,0,0,0,28,59,Airbus
CAYSVEPQ,TLN,ST,TLN,TLN,0,1200,0,0,0,29,52,Airbus
GFVYBKMV,LIL,CP,LIL,LIL,0,1200,0,0,0,20,49,Airbus
STKDPYHB,LIL,FO,LIL,LIL,0,1200,0,0,0,20,50,Airbus
CWYZJSFY,LIL,CS,LIL,LIL,0,1200,0,0,0,28,52,Airbus
LJNFJYTQ,LIL,CS,LIL,LIL,0,1200,0,0,0,28,47,Airbus
PGSDJNHR,LIL,ST,LIL,LIL,0,1200,0,0,0,21,52,Airbus
MFDHAQOJ,LIL,ST,LIL,LIL,0,1200,0,0,0,27,41,Airbus
TMMNHKGA,LIL,ST,LIL,LIL,0,1200,0,0,0,29,49,Airbus
CIHQQPNF,LIL,ST,LIL,LIL,0,1200,0,0,0,25,49,Airbus
WTMSTWAX,NTE,CP,NTE,NTE,0,1200,0,0,0,24,50,Airbus
HZEUYPNB,NTE,FO,NTE,NTE,0,1200,0,0,0,26,55,Airbus
UKWWYHCE,NTE,CS,NTE,NTE,0,1200,0,0,0,24,59,Airbus
HPHNFDLJ,NTE,CS,NTE,NTE,0,1200,0,0,0,25,50,Airbus
STSQTUAY,NTE,ST,NTE,NTE,0,1200,0,0,0,20,54,Airbus
HQQGMKPM,NTE,ST,NTE,NTE,0,1200,0,0,0,28,57,Airbus
ZGBGQBES,NTE,ST,NTE,NTE,0,1200,0,0,0,26,47,Airbus
XVYBOXQK,NTE,ST,NTE,NTE,0,1200,0,0,0,25,41,Airbus
NAXNRZKJ,UIP,CP,UIP,UIP,0,1200,0,0,0,22,58,BAE
LZYGAAGA,UIP,FO,UIP,UIP,0,1200,0,0,0,25,49,BAE
ILEGXKOG,UIP,CSD,UIP,UIP,0,1200,0,0,0,28,46,BAE
QRCDBUPH,UIP,ST,UIP,UIP,0,1200,0,0,0,24,40,BAE
UUMEWRGH,UIP,ST,UIP,UIP,0,1200,0,0,0,26,40,BAE
YPEFCIRI,UIP,ST,UIP,UIP,0,1200,0,0,0,20,57,BAE
YCYBKBIG,NCE,CP,NCE,NCE,0,1200,0,0,0,25,55,CRJ
ZRFMQMSM,NCE,FO,NCE,NCE,0,1200,0,0,0,23,46,CRJ
NJAWLXAH,NCE,CS,NCE,NCE,0,1200,0,0,0,24,49,CRJ
SWJKDQLL,NCE,ST,NCE,NCE,0,1200,0,0,0,28,42,CRJ
KQZHBGBD,NCE,ST,NCE,NCE,0,1200,0,0,0,20,58,CRJ
KHWIZXST,NCE,ST,NCE,NCE,0,1200,0,0,0,23,41,CRJ
ZHAOAROV,ORY,CP,ORY,ORY,0,1200,0,0,0,26,43,Airbus
FOLCYAOO,ORY,FO,ORY,ORY,0,1200,0,0,0,26,48,Airbus
QTQIBIQJ,ORY,CS,ORY,ORY,0,1200,0,0,0,20,50,Airbus
PVRLYROL,ORY,CS,ORY,ORY,0,1200,0,0,0,29,55,Airbus
JSTUKYSF,ORY,ST,ORY,ORY,0,1200,0,0,0,22,47,Airbus
KVJVJOYX,ORY,ST,ORY,ORY,0,1200,0,0,0,21,57,Airbus
HLQLVMZG,ORY,ST,ORY,ORY,0,1200,0,0,0,23,45,Airbus
LKKBEKZV,ORY,ST,ORY,ORY,0,1200,0,0,0,29,51,Airbus
CDSUAJKS,TLS,CP,TLS,TLS,0,1200,0,0,0,26,52,Airbus
CCIWOYRT,TLS,FO,TLS,TLS,0,1200,0,0,0,20,59,Airbus
XCKJHZIU,TLS,CS,TLS,TLS,0,1200,0,0,0,29,50,Airbus
HBMGHELE,TLS,CS,TLS,TLS,0,1200,0,0,0,29,53,Airbus
ZZTSYVKE,TLS,ST,TLS,TLS,0,1200,0,0,0,28,58,Airbus
JHCYCEDN,TLS,ST,TLS,TLS,0,1200,0,0,0,21,54,Airbus
QKRMQIWR,TLS,ST,TLS,TLS,0,1200,0,0,0,27,55,Airbus
KAVCTXYF,TLS,ST,TLS,TLS,0,1200,0,0,0,22,41,Airbus
EPRTTKAV,LYS,CP,LYS,LYS,0,1200,0,0,0,29,46,Airbus
KBXUJTJM,LYS,FO,LYS,LYS,0,1200,0,0,0,22,54,Airbus
YFWBJHHT,LYS,CS,LYS,LYS,0,1200,0,0,0,23,50,Airbus
JGKUTWBX,LYS,CS,LYS,LYS,0,1200,0,0,0,27,41,Airbus
BYIGYCPY,LYS,ST,LYS,LYS,0,1200,0,0,0,28,45,Airbus
UBRIEXAC,LYS,ST,LYS,LYS,0,1200,0,0,0,24,57,Airbus
TVHDCAOF,LYS,ST,LYS,LYS,0,1200,0,0,0,22,48,Airbus
LWPVUCNW,LYS,ST,LYS,LYS,0,1200,0,0,0,20,54,Airbus
RZQWHHPA,BIQ,CP,BIQ,BIQ,0,1200,0,0,0,21,59,CRJ
LTBVFLGL,BIQ,FO,BIQ,BIQ,0,1200,0,0,0,25,56,CRJ
KKWZYQEF,BIQ,CS,BIQ,BIQ,0,1200,0,0,0,26,46,CRJ
KTSXQNXO,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,23,57,CRJ
AXSATLPL,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,26,53,CRJ
ZRFHSYYD,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,22,51,CRJ
WJMCAIZL,BOD,CP,BOD,BOD,0,1200,0,0,0,20,41,CRJ
GXFCURDZ,BOD,FO,BOD,BOD,0,1200,0,0,0,20,55,CRJ
CSMIJSPX,BOD,CS,BOD,BOD,0,1200,0,0,0,21,52,CRJ
SLJWVYIT,BOD,ST,BOD,BOD,0,1200,0,0,0,20,42,CRJ
BCTNOVOR,BOD,ST,BOD,BOD,0,1200,0,0,0,26,54,CRJ
VRQYOOGC,BOD,ST,BOD,BOD,0,1200,0,0,0,29,59,CRJ
UNNNCANK,SXB,CP,SXB,SXB,0,1200,0,0,0,22,47,Fokker
DKGTSAZN,SXB,FO,SXB,SXB,0,1200,0,0,0,27,58,Fokker
TUEWWVFQ,SXB,CSD,SXB,SXB,0,1200,0,0,0,29,42,Fokker
CFCYPVEP,SXB,ST,SXB,SXB,0,1200,0,0,0,20,57,Fokker
YWFOSZII,SXB,ST,SXB,SXB,0,1200,0,0,0,29,49,Fokker
SZSUDWCT,SXB,ST,SXB,SXB,0,1200,0,0,0,26,56,Fokker
VXJHCUKV,MPL,CP,MPL,MPL,0,1200,0,0,0,22,53,Airbus
CUOUIYZH,MPL,FO,MPL,MPL,0,1200,0,0,0,28,42,Airbus
KSKKJZVQ,MPL,CS,MPL,MPL,0,1200,0,0,0,25,59,Airbus
ADHFVXQX,MPL,CS,MPL,MPL,0,1200,0,0,0,28,46,Airbus
OJQDCCJN,MPL,ST,MPL,MPL,0,1200,0,0,0,22,44,Airbus
TMFUHKZW,MPL,ST,MPL,MPL,0,1200,0,0,0,28,54,Airbus
KMDPLNSP,MPL,ST,MPL,MPL,0,1200,0,0,0,26,40,Airbus
LTLJABIH,MPL,ST,MPL,MPL,0,1200,0,0,0,28,46,Airbus
EFDBYQZB,AJA,CP,AJA,AJA,0,1200,0,0,0,26,40,Airbus
LJHPKVSH,AJA,FO,AJA,AJA,0,1200,0,0,0,22,48,Airbus
AZIJEAFN,AJA,CS,AJA,AJA,0,1200,0,0,0,24,49,Airbus
TKEBPTOU,AJA,CS,AJA,AJA,0,1200,0,0,0,29,57,Airbus
OMOVDPYI,AJA,ST,AJA,AJA,0,1200,0,0,0,28,59,Airbus
VODQGAKY,AJA,ST,AJA,AJA,0,1200,0,0,0,27,44,Airbus
BVHYCJPV,AJA,ST,AJA,AJA,0,1200,0,0,0,24,51,Airbus
JJJDXDVI,AJA,ST,AJA,AJA,0,1200,0,0,0,23,59,Airbus
FVLNUCYD,BIA,CP,BIA,BIA,0,1200,0,0,0,20,45,Airbus
CVYJDCFY,BIA,FO,BIA,BIA,0,1200,0,0,0,21,59,Airbus
BZHUDLPW,BIA,CS,BIA,BIA,0,1200,0,0,0,23,43,Airbus
UTGKAYRF,BIA,CS,BIA,BIA,0,1200,0,0,0,27,55,Airbus
XFFNIHQB,BIA,ST,BIA,BIA,0,1200,0,0,0,25,49,Airbus
RONEZEUU,BIA,ST,BIA,BIA,0,1200,0,0,0,25,59,Airbus
RIQLNVNP,BIA,ST,BIA,BIA,0,1200,0,0,0,22,44,Airbus
HRTUFPBQ,BIA,ST,BIA,BIA,0,1200,0,0,0,23,59,Airbus
DUTCBWSF,SXB,CP,SXB,SXB,0,1200,0,0,0,24,52,BAE
MDFMFXSI,SXB,FO,SXB,SXB,0,1200,0,0,0,22,45,BAE
OAIRHHMH,SXB,CSD,SXB,SXB,0,1200,0,0,0,21,57,BAE
YHTRFHFB,SXB,ST,SXB,SXB,0,1200,0,0,0,23,44,BAE
BKXUHZJZ,SXB,ST,SXB,SXB,0,1200,0,0,0,21,59,BAE
LASSTMEJ,SXB,ST,SXB,SXB,0,1200,0,0,0,20,46,BAE
OIEQBQIW,ORY,CP,ORY,ORY,0,1200,0,0,0,24,47,Airbus
DBDNWOWA,ORY,FO,ORY,ORY,0,1200,0,0,0,28,59,Airbus
KTRLOVME,ORY,CS,ORY,ORY,0,1200,0,0,0,22,46,Airbus
EJIKHCCW,ORY,CS,ORY,ORY,0,1200,0,0,0,20,59,Airbus
KQDAQATT,ORY,ST,ORY,ORY,0,1200,0,0,0,24,48,Airbus
FGZPGJQR,ORY,ST,ORY,ORY,0,1200,0,0,0,26,51,Airbus
TBFYKMCY,ORY,ST,ORY,ORY,0,1200,0,0,0,24,53,Airbus
KSVJPAOU,ORY,ST,ORY,ORY,0,1200,0,0,0,27,46,Airbus
GRAFYYYC,LRT,CP,LRT,LRT,0,1200,0,0,0,21,44,BAE
PXJWOQEV,LRT,FO,LRT,LRT,0,1200,0,0,0,27,51,BAE
EOGAOJFF,LRT,CSD,LRT,LRT,0,1200,0,0,0,20,51,BAE
FYEBBUWX,LRT,ST,LRT,LRT,0,1200,0,0,0,28,52,BAE
QWXFTWZX,LRT,ST,LRT,LRT,0,1200,0,0,0,25,46,BAE
SXGVRQOV,LRT,ST,LRT,LRT,0,1200,0,0,0,21,55,BAE
NFMYZZBL,BES,CP,BES,BES,0,1200,0,0,0,26,41,Fokker
ECICEBJE,BES,FO,BES,BES,0,1200,0,0,0,25,51,Fokker
LGGDLYET,BES,CSD,BES,BES,0,1200,0,0,0,22,52,Fokker
ALBWESFL,BES,ST,BES,BES,0,1200,0,0,0,27,42,Fokker
BNZUDBLQ,BES,ST,BES,BES,0,1200,0,0,0,29,59,Fokker
WBJSBNLO,BES,ST,BES,BES,0,1200,0,0,0,21,47,Fokker
SCYOSOMA,NCE,CP,NCE,NCE,0,1200,0,0,0,29,43,Airbus
ICRRCJPJ,NCE,FO,NCE,NCE,0,1200,0,0,0,28,53,Airbus
RJGVOWWY,NCE,CS,NCE,NCE,0,1200,0,0,0,24,43,Airbus
KVBGHSGO,NCE,CS,NCE,NCE,0,1200,0,0,0,28,45,Airbus
GHLUVGRV,NCE,ST,NCE,NCE,0,1200,0,0,0,24,48,Airbus
CNOXXRMY,NCE,ST,NCE,NCE,0,1200,0,0,0,27,49,Airbus
KMRMWGWQ,NCE,ST,NCE,NCE,0,1200,0,0,0,25,51,Airbus
MXZXSKGG,NCE,ST,NCE,NCE,0,1200,0,0,0,29,53,Airbus
HKCXYJPQ,TLS,CP,TLS,TLS,0,1200,0,0,0,22,41,Airbus
TQBREKGN,TLS,FO,TLS,TLS,0,1200,0,0,0,28,46,Airbus
PQAVASRK,TLS,CS,TLS,TLS,0,1200,0,0,0,27,48,Airbus
KLTOUGDS,TLS,CS,TLS,TLS,0,1200,0,0,0,25,41,Airbus
YORWSOKC,TLS,ST,TLS,TLS,0,1200,0,0,0,23,59,Airbus
ZLXNWGHI,TLS,ST,TLS,TLS,0,1200,0,0,0,26,51,Airbus
OKJXYKWE,TLS,ST,TLS,TLS,0,1200,0,0,0,21,58,Airbus
PBINYGTI,TLS,ST,TLS,TLS,0,1200,0,0,0,24,56,Airbus
YMQCHKOJ,MLH,CP,MLH,MLH,0,1200,0,0,0,28,41,Airbus
GPMRMLSW,MLH,FO,MLH,MLH,0,1200,0,0,0,22,49,Airbus
BYQVOKQZ,MLH,CS,MLH,MLH,0,1200,0,0,0,29,40,Airbus
BZQEUOGW,MLH,CS,MLH,MLH,0,1200,0,0,0,26,59,Airbus
AXSWVVEK,MLH,ST,MLH,MLH,0,1200,0,0,0,23,55,Airbus
UQNZQYYW,MLH,ST,MLH,MLH,0,1200,0,0,0,20,40,Airbus
XXTBGQHW,MLH,ST,MLH,MLH,0,1200,0,0,0,28,48,Airbus
ZJVWZMPV,MLH,ST,MLH,MLH,0,1200,0,0,0,25,44,Airbus
KALTPFOC,TLS,CP,TLS,TLS,0,1200,0,0,0,25,41,Airbus
CBJEPWTG,TLS,FO,TLS,TLS,0,1200,0,0,0,28,41,Airbus
TAYBJMFN,TLS,CS,TLS,TLS,0,1200,0,0,0,28,41,Airbus
