id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
IMCRZCMS,LIG,CP,LIG,LIG,0,1200,0,0,0,29,57,Airbus
FXUFOFWD,LIG,FO,LIG,LIG,0,1200,0,0,0,26,50,Airbus
DFAQAXNN,LIG,CS,LIG,LIG,0,1200,0,0,0,21,54,Airbus
GDKVWPWS,LIG,CS,LIG,LIG,0,1200,0,0,0,22,59,Airbus
FLJPMNRV,LIG,ST,LIG,LIG,0,1200,0,0,0,28,42,Airbus
FVHEIPBS,LIG,ST,LIG,LIG,0,1200,0,0,0,24,50,Airbus
NPLIIPER,LIG,ST,LIG,LIG,0,1200,0,0,0,20,54,Airbus
DYYENNSB,LIG,ST,LIG,LIG,0,1200,0,0,0,24,54,Airbus
WHAQFWCT,LIG,ST,LIG,LIG,0,1200,0,0,0,25,42,Airbus
RLGGIXLY,LIG,ST,LIG,LIG,0,1200,0,0,0,28,58,Airbus
OVTAHBHX,MRS,CP,MRS,MRS,0,1200,0,0,0,25,58,Airbus
EPACOBZF,MRS,FO,MRS,MRS,0,1200,0,0,0,26,54,Airbus
QKBIPDTC,MRS,CS,MRS,MRS,0,1200,0,0,0,22,56,Airbus
UKJBUEGI,MRS,CS,MRS,MRS,0,1200,0,0,0,24,53,Airbus
XWFAHNPD,MRS,ST,MRS,MRS,0,1200,0,0,0,22,57,Airbus
UEDTFVXZ,MRS,ST,MRS,MRS,0,1200,0,0,0,28,54,Airbus
OENOEZTW,MRS,ST,MRS,MRS,0,1200,0,0,0,22,49,Airbus
PJYTSNPF,MRS,ST,MRS,MRS,0,1200,0,0,0,28,56,Airbus
LAXNFILJ,MRS,ST,MRS,MRS,0,1200,0,0,0,22,56,Airbus
WMYGQEZH,MRS,ST,MRS,MRS,0,1200,0,0,0,24,40,Airbus
CAUIRGUX,BES,CP,BES,BES,0,1200,0,0,0,20,42,Airbus
CTYNVTKX,BES,FO,BES,BES,0,1200,0,0,0,21,58,Airbus
KWEZEGYJ,BES,CS,BES,BES,0,1200,0,0,0,25,54,Airbus
ZUZKFDDB,BES,CS,BES,BES,0,1200,0,0,0,24,49,Airbus
OBIIIZCF,BES,ST,BES,BES,0,1200,0,0,0,22,54,Airbus
PGEFUJXR,BES,ST,BES,BES,0,1200,0,0,0,29,52,Airbus
WITLOTXT,BES,ST,BES,BES,0,1200,0,0,0,20,47,Airbus
FJXDAJAL,BES,ST,BES,BES,0,1200,0,0,0,21,47,Airbus
ZIOAFXOV,BES,ST,BES,BES,0,1200,0,0,0,28,54,Airbus
TQYXLCMB,BES,ST,BES,BES,0,1200,0,0,0,23,45,Airbus
XBAWCYBQ,NTE,CP,NTE,NTE,0,1200,0,0,0,26,52,Airbus
VBLMJLRO,NTE,FO,NTE,NTE,0,1200,0,0,0,22,44,Airbus
LKTMUTMW,NTE,CS,NTE,NTE,0,1200,0,0,0,27,48,Airbus
YBZNOBGI,NTE,CS,NTE,NTE,0,1200,0,0,0,27,51,Airbus
LEQSOIIP,NTE,ST,NTE,NTE,0,1200,0,0,0,22,55,Airbus
QVYMJAUF,NTE,ST,NTE,NTE,0,1200,0,0,0,27,47,Airbus
MSVYFEFG,NTE,ST,NTE,NTE,0,1200,0,0,0,21,59,Airbus
JFOWPKWW,NTE,ST,NTE,NTE,0,1200,0,0,0,24,54,Airbus
IKBUJFKN,NTE,ST,NTE,NTE,0,1200,0,0,0,28,56,Airbus
NEIFZGRM,NTE,ST,NTE,NTE,0,1200,0,0,0,20,51,Airbus
AJYTDOCO,CFE,CP,CFE,CFE,0,1200,0,0,0,29,42,ERJ
EHLMHIZM,CFE,FO,CFE,CFE,0,1200,0,0,0,21,56,ERJ
LEQWIGDE,CFE,CSD,CFE,CFE,0,1200,0,0,0,21,49,ERJ
DIVUWDXP,CFE,ST,CFE,CFE,0,1200,0,0,0,25,49,ERJ
TDRETOTO,CFE,ST,CFE,CFE,0,1200,0,0,0,28,51,ERJ
PVNNYLPP,CFE,CP,CFE,CFE,0,1200,0,0,0,24,52,Airbus
WUMTDOSI,CFE,FO,CFE,CFE,0,1200,0,0,0,22,58,Airbus
KKIVKCEB,CFE,CS,CFE,CFE,0,1200,0,0,0,29,41,Airbus
ZMWFPDMY,CFE,CS,CFE,CFE,0,1200,0,0,0,23,49,Airbus
MZURQKVC,CFE,ST,CFE,CFE,0,1200,0,0,0,26,50,Airbus
XDVTVOUK,CFE,ST,CFE,CFE,0,1200,0,0,0,24,41,Airbus
MQYUGIAQ,CFE,ST,CFE,CFE,0,1200,0,0,0,22,43,Airbus
CJCKTMQW,CFE,ST,CFE,CFE,0,1200,0,0,0,22,44,Airbus
SSUTZNUU,CFE,ST,CFE,CFE,0,1200,0,0,0,21,58,Airbus
KAJJEJJT,CFE,ST,CFE,CFE,0,1200,0,0,0,23,51,Airbus
VPEDOMYA,PUF,CP,PUF,PUF,0,1200,0,0,0,21,47,Airbus
BSPBSGUO,PUF,FO,PUF,PUF,0,1200,0,0,0,26,54,Airbus
SWHPFHSL,PUF,CS,PUF,PUF,0,1200,0,0,0,26,46,Airbus
WKXYZZMQ,PUF,CS,PUF,PUF,0,1200,0,0,0,28,51,Airbus
OAKKDIDP,PUF,ST,PUF,PUF,0,1200,0,0,0,22,57,Airbus
IKVCHACK,PUF,ST,PUF,PUF,0,1200,0,0,0,20,57,Airbus
WLLTNPDO,PUF,ST,PUF,PUF,0,1200,0,0,0,24,47,Airbus
XTSCVHRB,PUF,ST,PUF,PUF,0,1200,0,0,0,21,49,Airbus
DAJMXVTG,PUF,ST,PUF,PUF,0,1200,0,0,0,24,40,Airbus
MIZUEQBJ,PUF,ST,PUF,PUF,0,1200,0,0,0,27,54,Airbus
BFCTVYDJ,MPL,CP,MPL,MPL,0,1200,0,0,0,21,42,Airbus
BGJNLMPH,MPL,FO,MPL,MPL,0,1200,0,0,0,23,45,Airbus
IJAWYIGP,MPL,CS,MPL,MPL,0,1200,0,0,0,20,48,Airbus
KBWUAHSH,MPL,CS,MPL,MPL,0,1200,0,0,0,29,40,Airbus
CPMZNPPH,MPL,ST,MPL,MPL,0,1200,0,0,0,28,54,Airbus
MCBKKILP,MPL,ST,MPL,MPL,0,1200,0,0,0,21,50,Airbus
QFNYQDFU,MPL,ST,MPL,MPL,0,1200,0,0,0,24,51,Airbus
KTBYMRFA,MPL,ST,MPL,MPL,0,1200,0,0,0,22,40,Airbus
NAKVVAQY,MPL,ST,MPL,MPL,0,1200,0,0,0,21,56,Airbus
MXSKOZQO,MPL,ST,MPL,MPL,0,1200,0,0,0,22,59,Airbus
VRXERCJS,TLS,CP,TLS,TLS,0,1200,0,0,0,21,56,Airbus
XPZYPVAK,TLS,FO,TLS,TLS,0,1200,0,0,0,27,53,Airbus
MQYZNWIY,TLS,CS,TLS,TLS,0,1200,0,0,0,26,47,Airbus
CPAAIYZU,TLS,CS,TLS,TLS,0,1200,0,0,0,22,44,Airbus
SXJBQITH,TLS,ST,TLS,TLS,0,1200,0,0,0,24,56,Airbus
PNEHYUAZ,TLS,ST,TLS,TLS,0,1200,0,0,0,29,52,Airbus
IDNNHSMX,TLS,ST,TLS,TLS,0,1200,0,0,0,27,52,Airbus
DFOFIABP,TLS,ST,TLS,TLS,0,1200,0,0,0,28,54,Airbus
KMCJHIWE,TLS,ST,TLS,TLS,0,1200,0,0,0,20,51,Airbus
TVUXRXIT,TLS,ST,TLS,TLS,0,1200,0,0,0,21,57,Airbus
TUMDBXUS,NCE,CP,NCE,NCE,0,1200,0,0,0,25,40,Airbus
DGLVXMBO,NCE,FO,NCE,NCE,0,1200,0,0,0,25,46,Airbus
MTQQJXAY,NCE,CS,NCE,NCE,0,1200,0,0,0,21,42,Airbus
JNXSOSYF,NCE,CS,NCE,NCE,0,1200,0,0,0,21,43,Airbus
WUOEDZLS,NCE,ST,NCE,NCE,0,1200,0,0,0,28,58,Airbus
MILUDOGQ,NCE,ST,NCE,NCE,0,1200,0,0,0,27,40,Airbus
SOSERYHA,NCE,ST,NCE,NCE,0,1200,0,0,0,28,45,Airbus
JFFIKTEN,NCE,ST,NCE,NCE,0,1200,0,0,0,25,52,Airbus
VHWFLQNM,NCE,ST,NCE,NCE,0,1200,0,0,0,21,59,Airbus
UTYZHISR,NCE,ST,NCE,NCE,0,1200,0,0,0,27,58,Airbus
MCSABXJT,RDZ,CP,RDZ,RDZ,0,1200,0,0,0,28,53,BAE
TYSRZPLB,RDZ,FO,RDZ,RDZ,0,1200,0,0,0,21,41,BAE
GQLWHIEO,RDZ,CSD,RDZ,RDZ,0,1200,0,0,0,25,54,BAE
JBGQAKYZ,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,22,42,BAE
WVNSGEZS,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,29,42,BAE
IQZTEPPV,NCE,CP,NCE,NCE,0,1200,0,0,0,29,52,ERJ
IXZGMMWY,NCE,FO,NCE,NCE,0,1200,0,0,0,24,57,ERJ
MKUSUWHD,NCE,CSD,NCE,NCE,0,1200,0,0,0,26,47,ERJ
IHONVQFT,NCE,ST,NCE,NCE,0,1200,0,0,0,23,40,ERJ
NURGRMKL,NCE,ST,NCE,NCE,0,1200,0,0,0,26,47,ERJ
WRNJQVTX,TLN,CP,TLN,TLN,0,1200,0,0,0,23,58,Airbus
NPTUULCA,TLN,FO,TLN,TLN,0,1200,0,0,0,29,47,Airbus
ZGIQAWJC,TLN,CS,TLN,TLN,0,1200,0,0,0,21,56,Airbus
ZFEWLURI,TLN,CS,TLN,TLN,0,1200,0,0,0,26,43,Airbus
ZMLZAKRF,TLN,ST,TLN,TLN,0,1200,0,0,0,24,59,Airbus
XKQWJEXD,TLN,ST,TLN,TLN,0,1200,0,0,0,22,59,Airbus
PPCKEKRN,TLN,ST,TLN,TLN,0,1200,0,0,0,23,48,Airbus
RKFGGSSM,TLN,ST,TLN,TLN,0,1200,0,0,0,20,55,Airbus
AFLAUVOI,TLN,ST,TLN,TLN,0,1200,0,0,0,21,45,Airbus
KMIYZHBA,TLN,ST,TLN,TLN,0,1200,0,0,0,23,59,Airbus
WUSNHBTL,LIL,CP,LIL,LIL,0,1200,0,0,0,24,58,Airbus
APKLOOAV,LIL,FO,LIL,LIL,0,1200,0,0,0,25,46,Airbus
QNWKDBHL,LIL,CS,LIL,LIL,0,1200,0,0,0,20,58,Airbus
WNIAGNSG,LIL,CS,LIL,LIL,0,1200,0,0,0,20,42,Airbus
EWNEJTXV,LIL,ST,LIL,LIL,0,1200,0,0,0,22,51,Airbus
DAUNDPFZ,LIL,ST,LIL,LIL,0,1200,0,0,0,22,51,Airbus
NOYVMAVH,LIL,ST,LIL,LIL,0,1200,0,0,0,27,48,Airbus
IJWTEJMA,LIL,ST,LIL,LIL,0,1200,0,0,0,21,56,Airbus
ZDVXKLRZ,LIL,ST,LIL,LIL,0,1200,0,0,0,23,40,Airbus
JRPQCXWQ,LIL,ST,LIL,LIL,0,1200,0,0,0,22,50,Airbus
GXKTWHIR,NTE,CP,NTE,NTE,0,1200,0,0,0,22,48,Airbus
HMKJIYPK,NTE,FO,NTE,NTE,0,1200,0,0,0,29,43,Airbus
UTQNBNQR,NTE,CS,NTE,NTE,0,1200,0,0,0,23,52,Airbus
BTKAUCJZ,NTE,CS,NTE,NTE,0,1200,0,0,0,28,51,Airbus
YDRZMKED,NTE,ST,NTE,NTE,0,1200,0,0,0,26,42,Airbus
ETPFXATW,NTE,ST,NTE,NTE,0,1200,0,0,0,29,42,Airbus
JCOPWESG,NTE,ST,NTE,NTE,0,1200,0,0,0,28,55,Airbus
PVVROFYK,NTE,ST,NTE,NTE,0,1200,0,0,0,23,44,Airbus
UIXYXLWK,NTE,ST,NTE,NTE,0,1200,0,0,0,24,41,Airbus
PHVIJYWU,NTE,ST,NTE,NTE,0,1200,0,0,0,23,51,Airbus
XTYFROUW,UIP,CP,UIP,UIP,0,1200,0,0,0,26,49,BAE
XPHFQOEU,UIP,FO,UIP,UIP,0,1200,0,0,0,26,55,BAE
TAERLIWR,UIP,CSD,UIP,UIP,0,1200,0,0,0,29,54,BAE
IZOWNPAC,UIP,ST,UIP,UIP,0,1200,0,0,0,25,43,BAE
KHLGNCKW,UIP,ST,UIP,UIP,0,1200,0,0,0,26,43,BAE
BTMXQZBS,NCE,CP,NCE,NCE,0,1200,0,0,0,27,59,CRJ
JXNUCXGK,NCE,FO,NCE,NCE,0,1200,0,0,0,25,42,CRJ
NRPFPQGG,NCE,CS,NCE,NCE,0,1200,0,0,0,26,51,CRJ
PVWTQHVU,NCE,ST,NCE,NCE,0,1200,0,0,0,24,58,CRJ
INZBICMA,NCE,ST,NCE,NCE,0,1200,0,0,0,22,50,CRJ
KQASLVGA,ORY,CP,ORY,ORY,0,1200,0,0,0,22,49,Airbus
YHVGQUYS,ORY,FO,ORY,ORY,0,1200,0,0,0,20,50,Airbus
XZHLOHUS,ORY,CS,ORY,ORY,0,1200,0,0,0,26,57,Airbus
AQIBQREB,ORY,CS,ORY,ORY,0,1200,0,0,0,29,49,Airbus
GRXPLWPU,ORY,ST,ORY,ORY,0,1200,0,0,0,26,48,Airbus
CLQWGHDQ,ORY,ST,ORY,ORY,0,1200,0,0,0,25,51,Airbus
GMLCHPRH,ORY,ST,ORY,ORY,0,1200,0,0,0,27,51,Airbus
YVFXKYDA,ORY,ST,ORY,ORY,0,1200,0,0,0,22,46,Airbus
HTBVUKUC,ORY,ST,ORY,ORY,0,1200,0,0,0,29,41,Airbus
RWNQFMUC,ORY,ST,ORY,ORY,0,1200,0,0,0,25,56,Airbus
TRWNSLKE,TLS,CP,TLS,TLS,0,1200,0,0,0,29,45,Airbus
DAOFDEMA,TLS,FO,TLS,TLS,0,1200,0,0,0,23,58,Airbus
RBTRCRUK,TLS,CS,TLS,TLS,0,1200,0,0,0,22,56,Airbus
SIHKOKLA,TLS,CS,TLS,TLS,0,1200,0,0,0,29,54,Airbus
YHVNPCIX,TLS,ST,TLS,TLS,0,1200,0,0,0,22,57,Airbus
YJQSSBWB,TLS,ST,TLS,TLS,0,1200,0,0,0,24,59,Airbus
JXUXYZJK,TLS,ST,TLS,TLS,0,1200,0,0,0,22,41,Airbus
HPNOYGBK,TLS,ST,TLS,TLS,0,1200,0,0,0,28,48,Airbus
JEIWMTOP,TLS,ST,TLS,TLS,0,1200,0,0,0,25,43,Airbus
AFGZXAAW,TLS,ST,TLS,TLS,0,1200,0,0,0,24,44,Airbus
YZZTSPVM,LYS,CP,LYS,LYS,0,1200,0,0,0,20,41,Airbus
YCBXGTUA,LYS,FO,LYS,LYS,0,1200,0,0,0,21,56,Airbus
PLDFPRMJ,LYS,CS,LYS,LYS,0,1200,0,0,0,21,58,Airbus
RGTMQWPO,LYS,CS,LYS,LYS,0,1200,0,0,0,29,59,Airbus
KFXMEOBM,LYS,ST,LYS,LYS,0,1200,0,0,0,26,43,Airbus
WKIJZCVE,LYS,ST,LYS,LYS,0,1200,0,0,0,28,57,Airbus
CVFOWGII,LYS,ST,LYS,LYS,0,1200,0,0,0,29,49,Airbus
PSTEJUAN,LYS,ST,LYS,LYS,0,1200,0,0,0,25,51,Airbus
JCHQTEYF,LYS,ST,LYS,LYS,0,1200,0,0,0,27,57,Airbus
RFAAEWEW,LYS,ST,LYS,LYS,0,1200,0,0,0,28,47,Airbus
CJDAELQG,BIQ,CP,BIQ,BIQ,0,1200,0,0,0,29,40,CRJ
JBIDSVNU,BIQ,FO,BIQ,BIQ,0,1200,0,0,0,26,45,CRJ
ADLDQXEO,BIQ,CS,BIQ,BIQ,0,1200,0,0,0,21,50,CRJ
PDVZWUVI,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,21,51,CRJ
BZNGAXKQ,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,28,54,CRJ
YYMCMUGW,BOD,CP,BOD,BOD,0,1200,0,0,0,24,58,CRJ
XAIZEDEQ,BOD,FO,BOD,BOD,0,1200,0,0,0,23,42,CRJ
MVKUMIXX,BOD,CS,BOD,BOD,0,1200,0,0,0,20,56,CRJ
ULEYQRXU,BOD,ST,BOD,BOD,0,1200,0,0,0,23,53,CRJ
ZSTDRENG,BOD,ST,BOD,BOD,0,1200,0,0,0,27,49,CRJ
HDFKVHSK,SXB,CP,SXB,SXB,0,1200,0,0,0,29,41,Fokker
JSMLFRMY,SXB,FO,SXB,SXB,0,1200,0,0,0,22,43,Fokker
ZDXDLFPT,SXB,CS,SXB,SXB,0,1200,0,0,0,24,51,Fokker
FHQTTIQC,SXB,ST,SXB,SXB,0,1200,0,0,0,20,52,Fokker
KGPCRJWO,SXB,ST,SXB,SXB,0,1200,0,0,0,20,41,Fokker
VZXOXYXG,SXB,ST,SXB,SXB,0,1200,0,0,0,21,41,Fokker
DAQKEYFR,MPL,CP,MPL,MPL,0,1200,0,0,0,28,47,Airbus
ZOYEONKU,MPL,FO,MPL,MPL,0,1200,0,0,0,29,51,Airbus
GJBSLDEP,MPL,CS,MPL,MPL,0,1200,0,0,0,28,45,Airbus
JNHDANVJ,MPL,CS,MPL,MPL,0,1200,0,0,0,27,48,Airbus
KYKIXTCI,MPL,ST,MPL,MPL,0,1200,0,0,0,21,49,Airbus
IAYUVWRY,MPL,ST,MPL,MPL,0,1200,0,0,0,23,43,Airbus
SQPABOGI,MPL,ST,MPL,MPL,0,1200,0,0,0,20,54,Airbus
GVAYEVEH,MPL,ST,MPL,MPL,0,1200,0,0,0,21,52,Airbus
AFEWMHPH,MPL,ST,MPL,MPL,0,1200,0,0,0,20,46,Airbus
ZSJNHECG,MPL,ST,MPL,MPL,0,1200,0,0,0,20,40,Airbus
IOBRUBTG,AJA,CP,AJA,AJA,0,1200,0,0,0,28,45,Airbus
FWOPFLEW,AJA,FO,AJA,AJA,0,1200,0,0,0,21,46,Airbus
EXCOTKSY,AJA,CS,AJA,AJA,0,1200,0,0,0,29,56,Airbus
MFBEYDNH,AJA,CS,AJA,AJA,0,1200,0,0,0,24,58,Airbus
GXKOHQOY,AJA,ST,AJA,AJA,0,1200,0,0,0,21,55,Airbus
NYAOOOSK,AJA,ST,AJA,AJA,0,1200,0,0,0,29,51,Airbus
RPCPXLXA,AJA,ST,AJA,AJA,0,1200,0,0,0,28,53,Airbus
UMETNIYQ,AJA,ST,AJA,AJA,0,1200,0,0,0,24,47,Airbus
JPRRHOKR,AJA,ST,AJA,AJA,0,1200,0,0,0,27,57,Airbus
OYJLMZLN,AJA,ST,AJA,AJA,0,1200,0,0,0,29,58,Airbus
XDJUDVBS,BIA,CP,BIA,BIA,0,1200,0,0,0,27,41,Airbus
KUVKHCTA,BIA,FO,BIA,BIA,0,1200,0,0,0,28,49,Airbus
SYLLUTFR,BIA,CS,BIA,BIA,0,1200,0,0,0,23,59,Airbus
EJMUEDYZ,BIA,CS,BIA,BIA,0,1200,0,0,0,28,48,Airbus
NWHTVABG,BIA,ST,BIA,BIA,0,1200,0,0,0,28,40,Airbus
TGMRYMHX,BIA,ST,BIA,BIA,0,1200,0,0,0,23,41,Airbus
JGZJZVTU,BIA,ST,BIA,BIA,0,1200,0,0,0,22,59,Airbus
EGSRSXWR,BIA,ST,BIA,BIA,0,1200,0,0,0,23,56,Airbus
IOPRQTJT,BIA,ST,BIA,BIA,0,1200,0,0,0,22,56,Airbus
BCSLEVYW,BIA,ST,BIA,BIA,0,1200,0,0,0,24,42,Airbus
XAUFMJPY,SXB,CP,SXB,SXB,0,1200,0,0,0,21,55,BAE
RDPJZSWA,SXB,FO,SXB,SXB,0,1200,0,0,0,27,55,BAE
LIISUONF,SXB,CSD,SXB,SXB,0,1200,0,0,0,22,45,BAE
PPFUHWPO,SXB,ST,SXB,SXB,0,1200,0,0,0,25,52,BAE
UPWYRXPS,SXB,ST,SXB,SXB,0,1200,0,0,0,28,44,BAE
DEULDMXV,ORY,CP,ORY,ORY,0,1200,0,0,0,25,59,Airbus
NSPFFBRH,ORY,FO,ORY,ORY,0,1200,0,0,0,29,52,Airbus
PJPDQRVG,ORY,CS,ORY,ORY,0,1200,0,0,0,27,49,Airbus
GUEHSLLJ,ORY,CS,ORY,ORY,0,1200,0,0,0,24,49,Airbus
ASKMTGHH,ORY,ST,ORY,ORY,0,1200,0,0,0,28,50,Airbus
POXWRUWT,ORY,ST,ORY,ORY,0,1200,0,0,0,23,43,Airbus
OTXILXQK,ORY,ST,ORY,ORY,0,1200,0,0,0,28,44,Airbus
HCEAYAZG,ORY,ST,ORY,ORY,0,1200,0,0,0,25,55,Airbus
TEXYVHUD,ORY,ST,ORY,ORY,0,1200,0,0,0,29,47,Airbus
VCOVQMCM,ORY,ST,ORY,ORY,0,1200,0,0,0,20,42,Airbus
PHNPWPWS,LRT,CP,LRT,LRT,0,1200,0,0,0,29,48,BAE
GPVXJHUE,LRT,FO,LRT,LRT,0,1200,0,0,0,20,46,BAE
KNMUKFDM,LRT,CSD,LRT,LRT,0,1200,0,0,0,25,52,BAE
