crew_id,code,type,leg_id,rank,start,finish,airport,pairing
DZNHIFYD,code,L,70002601,ST,2006-01-07T15:00,2006-01-07T15:20,URO,2022406920
DZNHIFYD,code,L,70002602,ST,2006-01-07T15:40,2006-01-07T17:10,LEH,2022406920
DZNHIFYD,code,L,70002603,ST,2006-01-07T17:50,2006-01-07T19:10,LYS,2022406920
DZNHIFYD,code,L,70002604,ST,2006-01-07T19:30,2006-01-07T20:35,URO,2022406920
ZWBKGEYN,code,L,70005123,CP,2006-01-07T04:05,2006-01-07T07:20,TLS,2138821259
ZWBKGEYN,code,L,70005124,CP,2006-01-07T08:25,2006-01-07T11:05,AMS,2138821259
UEHCPRTD,code,L,70005123,FO,2006-01-07T04:05,2006-01-07T07:20,TLS,2138821259
UEHCPRTD,code,L,70005124,FO,2006-01-07T08:25,2006-01-07T11:05,AMS,2138821259
YTLCJGXI,code,L,70005123,CS,2006-01-07T04:05,2006-01-07T07:20,TLS,2138821259
YTLCJGXI,code,L,70005124,CS,2006-01-07T08:25,2006-01-07T11:05,AMS,2138821259
QODMXJLO,code,L,70005123,ST,2006-01-07T04:05,2006-01-07T07:20,TLS,2138821259
QODMXJLO,code,L,70005124,ST,2006-01-07T08:25,2006-01-07T11:05,AMS,2138821259
TUDDWJNQ,code,L,70005123,ST,2006-01-07T04:05,2006-01-07T07:20,TLS,2138821259
TUDDWJNQ,code,L,70005124,ST,2006-01-07T08:25,2006-01-07T11:05,AMS,2138821259
SSGEAIBX,code,L,70004600,CP,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
SSGEAIBX,code,L,70004599,CP,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
CKFNKUXJ,code,L,70004600,FO,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
CKFNKUXJ,code,L,70004599,FO,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
HQRVVBSV,code,L,70004600,CSD,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
HQRVVBSV,code,L,70004599,CSD,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
PVKPUJEI,code,L,70004600,CSD,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
PVKPUJEI,code,L,70004599,CSD,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
IELMPBMI,code,L,70004600,ST,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
IELMPBMI,code,L,70004599,ST,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
QAQSPZLV,code,L,70004600,ST,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
QAQSPZLV,code,L,70004599,ST,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
EKVHBFIN,code,L,70004600,ST,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
EKVHBFIN,code,L,70004599,ST,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
IXVHYYXX,code,L,70004600,ST,2006-01-07T04:25,2006-01-07T06:45,BES,2125508764
IXVHYYXX,code,L,70004599,ST,2006-01-07T09:30,2006-01-07T11:30,CDG,2125508764
RTZFKCJG,code,L,70002653,CP,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
RTZFKCJG,code,L,70002654,CP,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
RTZFKCJG,code,L,70002657,CP,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
RTZFKCJG,code,L,70002658,CP,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
FIGGCTER,code,L,70002653,FO,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
FIGGCTER,code,L,70002654,FO,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
FIGGCTER,code,L,70002657,FO,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
FIGGCTER,code,L,70002658,FO,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
QEDKDGTF,code,L,70002653,CSD,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
QEDKDGTF,code,L,70002654,CSD,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
QEDKDGTF,code,L,70002657,CSD,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
QEDKDGTF,code,L,70002658,CSD,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
XWMQYEFY,code,L,70002653,ST,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
XWMQYEFY,code,L,70002654,ST,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
XWMQYEFY,code,L,70002657,ST,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
XWMQYEFY,code,L,70002658,ST,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
PLCWUFPS,code,L,70002653,ST,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
PLCWUFPS,code,L,70002654,ST,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
PLCWUFPS,code,L,70002657,ST,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
PLCWUFPS,code,L,70002658,ST,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
LNQTGHVH,code,L,70002653,ST,2006-01-07T04:25,2006-01-07T06:55,BES,1501688522
LNQTGHVH,code,L,70002654,ST,2006-01-07T07:40,2006-01-07T09:15,LYS,1501688522
LNQTGHVH,code,L,70002657,ST,2006-01-07T10:05,2006-01-07T11:45,BES,1501688522
LNQTGHVH,code,L,70002658,ST,2006-01-07T12:25,2006-01-07T14:50,MRS,1501688522
HZLDFNOZ,code,L,70002587,CP,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
HZLDFNOZ,code,L,70002588,CP,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
YWXIZWLL,code,L,70002587,FO,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
YWXIZWLL,code,L,70002588,FO,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
WFGSFUJS,code,L,70002587,CSD,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
WFGSFUJS,code,L,70002588,CSD,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
CGHFEWYA,code,L,70002587,ST,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
CGHFEWYA,code,L,70002588,ST,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
CLHTUYWA,code,L,70002587,ST,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
CLHTUYWA,code,L,70002588,ST,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
RMNJULKE,code,L,70002587,ST,2006-01-07T04:25,2006-01-07T06:35,CFR,48190158
RMNJULKE,code,L,70002588,ST,2006-01-07T07:40,2006-01-07T09:40,LYS,48190158
BDRXFXRP,code,L,70004636,CP,2006-01-07T04:25,2006-01-07T06:55,PUF,2138614433
BDRXFXRP,code,L,70004639,CP,2006-01-07T07:30,2006-01-07T09:45,CDG,2138614433
KSSSWGJQ,code,L,70004636,FO,2006-01-07T04:25,2006-01-07T06:55,PUF,2138614433
KSSSWGJQ,code,L,70004639,FO,2006-01-07T07:30,2006-01-07T09:45,CDG,2138614433
GHALCWYG,code,L,70004636,CSD,2006-01-07T04:25,2006-01-07T06:55,PUF,2138614433
GHALCWYG,code,L,70004639,CSD,2006-01-07T07:30,2006-01-07T09:45,CDG,2138614433
KUVPLDZQ,code,L,70004636,ST,2006-01-07T04:25,2006-01-07T06:55,PUF,2138614433
KUVPLDZQ,code,L,70004639,ST,2006-01-07T07:30,2006-01-07T09:45,CDG,2138614433
ODCPUAHK,code,L,70004636,ST,2006-01-07T04:25,2006-01-07T06:55,PUF,2138614433
ODCPUAHK,code,L,70004639,ST,2006-01-07T07:30,2006-01-07T09:45,CDG,2138614433
ASPWYBHD,code,L,70004636,ST,2006-01-07T04:25,2006-01-07T06:55,PUF,2138614433
ASPWYBHD,code,L,70004639,ST,2006-01-07T07:30,2006-01-07T09:45,CDG,2138614433
WAYAYTBE,code,L,70002583,CP,2006-01-07T04:25,2006-01-07T06:25,RNS,1816610767
WAYAYTBE,code,L,70004543,CP,2006-01-07T10:25,2006-01-07T11:50,CDG,1816610767
WAYAYTBE,code,L,70004546,CP,2006-01-07T12:40,2006-01-07T14:10,MPL,1816610767
WAYAYTBE,code,L,70002586,CP,2006-01-07T19:00,2006-01-07T20:40,CDG,1816610767
DGLHUEBY,code,L,70002583,FO,2006-01-07T04:25,2006-01-07T06:25,RNS,1816610767
DGLHUEBY,code,L,70004543,FO,2006-01-07T10:25,2006-01-07T11:50,CDG,1816610767
DGLHUEBY,code,L,70004546,FO,2006-01-07T12:40,2006-01-07T14:10,MPL,1816610767
DGLHUEBY,code,L,70002586,FO,2006-01-07T19:00,2006-01-07T20:40,CDG,1816610767
JDERCSTV,code,L,70002583,CSD,2006-01-07T04:25,2006-01-07T06:25,RNS,1816610767
JDERCSTV,code,L,70004543,CSD,2006-01-07T10:25,2006-01-07T11:50,CDG,1816610767
JDERCSTV,code,L,70004546,CSD,2006-01-07T12:40,2006-01-07T14:10,MPL,1816610767
JDERCSTV,code,L,70002586,CSD,2006-01-07T19:00,2006-01-07T20:40,CDG,1816610767
LOUNHINW,code,L,70002583,ST,2006-01-07T04:25,2006-01-07T06:25,RNS,1816610767
LOUNHINW,code,L,70004543,ST,2006-01-07T10:25,2006-01-07T11:50,CDG,1816610767
LOUNHINW,code,L,70004546,ST,2006-01-07T12:40,2006-01-07T14:10,MPL,1816610767
LOUNHINW,code,L,70002586,ST,2006-01-07T19:00,2006-01-07T20:40,CDG,1816610767
BRVWRAWZ,code,L,70002583,ST,2006-01-07T04:25,2006-01-07T06:25,RNS,1816610767
BRVWRAWZ,code,L,70004543,ST,2006-01-07T10:25,2006-01-07T11:50,CDG,1816610767
BRVWRAWZ,code,L,70004546,ST,2006-01-07T12:40,2006-01-07T14:10,MPL,1816610767
BRVWRAWZ,code,L,70002586,ST,2006-01-07T19:00,2006-01-07T20:40,CDG,1816610767
PYMKLHXJ,code,L,70002583,ST,2006-01-07T04:25,2006-01-07T06:25,RNS,1816610767
PYMKLHXJ,code,L,70004543,ST,2006-01-07T10:25,2006-01-07T11:50,CDG,1816610767
PYMKLHXJ,code,L,70004546,ST,2006-01-07T12:40,2006-01-07T14:10,MPL,1816610767
PYMKLHXJ,code,L,70002586,ST,2006-01-07T19:00,2006-01-07T20:40,CDG,1816610767
CMZPANZE,code,L,70004194,CP,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
CMZPANZE,code,L,70004195,CP,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
IPJOGBSF,code,L,70004194,FO,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
IPJOGBSF,code,L,70004195,FO,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
ZGQUVUSY,code,L,70004194,CSD,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
ZGQUVUSY,code,L,70004195,CSD,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
JCBUINGY,code,L,70004194,CSD,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
JCBUINGY,code,L,70004195,CSD,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
PMLTUTYZ,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
PMLTUTYZ,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
RXYOYXTR,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
RXYOYXTR,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
LBCIUEKK,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
LBCIUEKK,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
UITHBSDK,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
UITHBSDK,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
ETQWNYAS,code,L,70002866,CP,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
ETQWNYAS,code,L,70002873,CP,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
CMHASCPB,code,L,70002866,FO,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
CMHASCPB,code,L,70002873,FO,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
FXBLNYXI,code,L,70002866,CSD,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
FXBLNYXI,code,L,70002873,CSD,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
GUUABOOL,code,L,70002866,CSD,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
GUUABOOL,code,L,70002873,CSD,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
CLPJKBKW,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
CLPJKBKW,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
DMOGXIYJ,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
DMOGXIYJ,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
NEMWFMUX,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
NEMWFMUX,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
AXPZJVJI,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
AXPZJVJI,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
BYWVMHEL,code,L,70002573,CP,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
BYWVMHEL,code,L,70002574,CP,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
BYWVMHEL,code,L,70002581,CP,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
BYWVMHEL,code,L,70002582,CP,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
TWMLXPJY,code,L,70002573,FO,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
TWMLXPJY,code,L,70002574,FO,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
TWMLXPJY,code,L,70002581,FO,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
TWMLXPJY,code,L,70002582,FO,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
KNYTFNRJ,code,L,70002573,CSD,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
KNYTFNRJ,code,L,70002574,CSD,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
KNYTFNRJ,code,L,70002581,CSD,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
KNYTFNRJ,code,L,70002582,CSD,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
GEZLEMWD,code,L,70002573,ST,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
GEZLEMWD,code,L,70002574,ST,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
GEZLEMWD,code,L,70002581,ST,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
GEZLEMWD,code,L,70002582,ST,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
CLBWDHFL,code,L,70002573,ST,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
CLBWDHFL,code,L,70002574,ST,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
CLBWDHFL,code,L,70002581,ST,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
CLBWDHFL,code,L,70002582,ST,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
MLCSMUEV,code,L,70002573,ST,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
MLCSMUEV,code,L,70002574,ST,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
MLCSMUEV,code,L,70002581,ST,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
MLCSMUEV,code,L,70002582,ST,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
SWAFQAMS,code,L,70002613,CP,2006-01-07T04:30,2006-01-07T06:45,RNS,2113437503
SWAFQAMS,code,L,70002614,CP,2006-01-07T07:45,2006-01-07T09:50,LYS,2113437503
FJESPDDE,code,L,70002613,FO,2006-01-07T04:30,2006-01-07T06:45,RNS,2113437503
FJESPDDE,code,L,70002614,FO,2006-01-07T07:45,2006-01-07T09:50,LYS,2113437503
JJAROJIO,code,L,70002613,CS,2006-01-07T04:30,2006-01-07T06:45,RNS,2113437503
JJAROJIO,code,L,70002614,CS,2006-01-07T07:45,2006-01-07T09:50,LYS,2113437503
EKOLFJHT,code,L,70002613,ST,2006-01-07T04:30,2006-01-07T06:45,RNS,2113437503
EKOLFJHT,code,L,70002614,ST,2006-01-07T07:45,2006-01-07T09:50,LYS,2113437503
CTXBAEKM,code,L,70002613,ST,2006-01-07T04:30,2006-01-07T06:45,RNS,2113437503
CTXBAEKM,code,L,70002614,ST,2006-01-07T07:45,2006-01-07T09:50,LYS,2113437503
JDAFWLLJ,code,L,70004334,CP,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
JDAFWLLJ,code,L,70004333,CP,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
JDAFWLLJ,code,L,70004336,CP,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
JDAFWLLJ,code,L,70004337,CP,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
BTHUOBNC,code,L,70004334,FO,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
BTHUOBNC,code,L,70004333,FO,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
BTHUOBNC,code,L,70004336,FO,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
BTHUOBNC,code,L,70004337,FO,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
AWDLAQDS,code,L,70004334,CSD,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
AWDLAQDS,code,L,70004333,CSD,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
AWDLAQDS,code,L,70004336,CSD,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
AWDLAQDS,code,L,70004337,CSD,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
RLUZUBJQ,code,L,70004334,ST,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
RLUZUBJQ,code,L,70004333,ST,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
RLUZUBJQ,code,L,70004336,ST,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
RLUZUBJQ,code,L,70004337,ST,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
WHMLEZXQ,code,L,70004334,ST,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
WHMLEZXQ,code,L,70004333,ST,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
WHMLEZXQ,code,L,70004336,ST,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
WHMLEZXQ,code,L,70004337,ST,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
YMJNTQPP,code,L,70004334,ST,2006-01-07T04:30,2006-01-07T06:45,AVN,1162073078
YMJNTQPP,code,L,70004333,ST,2006-01-07T08:15,2006-01-07T09:30,ORY,1162073078
YMJNTQPP,code,L,70004336,ST,2006-01-07T10:05,2006-01-07T11:20,AVN,1162073078
YMJNTQPP,code,L,70004337,ST,2006-01-07T12:20,2006-01-07T14:20,ORY,1162073078
YVWQWXUP,code,L,70002593,CP,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
YVWQWXUP,code,L,70004504,CP,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
YVWQWXUP,code,L,70004507,CP,2006-01-07T12:15,2006-01-07T13:25,CDG,1379662799
YVWQWXUP,code,L,70004508,CP,2006-01-07T16:00,2006-01-07T17:10,LYS,1379662799
YVWQWXUP,code,L,70004511,CP,2006-01-07T17:55,2006-01-07T19:05,CDG,1379662799
YVWQWXUP,code,L,70004512,CP,2006-01-07T19:55,2006-01-07T21:40,LYS,1379662799
KXBJSGMB,code,L,70002593,FO,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
KXBJSGMB,code,L,70004504,FO,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
KXBJSGMB,code,L,70004507,FO,2006-01-07T12:15,2006-01-07T13:25,CDG,1379662799
KXBJSGMB,code,L,70004508,FO,2006-01-07T16:00,2006-01-07T17:10,LYS,1379662799
KXBJSGMB,code,L,70004511,FO,2006-01-07T17:55,2006-01-07T19:05,CDG,1379662799
KXBJSGMB,code,L,70004512,FO,2006-01-07T19:55,2006-01-07T21:40,LYS,1379662799
GUFJADUA,code,L,70002593,CSD,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
GUFJADUA,code,L,70004504,CSD,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
GUFJADUA,code,L,70004507,CSD,2006-01-07T12:15,2006-01-07T13:25,CDG,1379662799
GUFJADUA,code,L,70004508,CSD,2006-01-07T16:00,2006-01-07T17:10,LYS,1379662799
GUFJADUA,code,L,70004511,CSD,2006-01-07T17:55,2006-01-07T19:05,CDG,1379662799
GUFJADUA,code,L,70004512,CSD,2006-01-07T19:55,2006-01-07T21:40,LYS,1379662799
SVDKVRBK,code,L,70002593,CSD,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
SVDKVRBK,code,L,70004504,CSD,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
SVDKVRBK,code,L,70004507,CSD,2006-01-07T12:15,2006-01-07T13:25,CDG,1379662799
SVDKVRBK,code,L,70004508,CSD,2006-01-07T16:00,2006-01-07T17:10,LYS,1379662799
SVDKVRBK,code,L,70004511,CSD,2006-01-07T17:55,2006-01-07T19:05,CDG,1379662799
SVDKVRBK,code,L,70004512,CSD,2006-01-07T19:55,2006-01-07T21:40,LYS,1379662799
FZLAANRZ,code,L,70002593,ST,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
FZLAANRZ,code,L,70004504,ST,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
FZLAANRZ,code,L,70004507,ST,2006-01-07T12:15,2006-01-07T13:25,CDG,1379662799
FZLAANRZ,code,L,70004508,ST,2006-01-07T16:00,2006-01-07T17:10,LYS,1379662799
FZLAANRZ,code,L,70004511,ST,2006-01-07T17:55,2006-01-07T19:05,CDG,1379662799
FZLAANRZ,code,L,70004512,ST,2006-01-07T19:55,2006-01-07T21:40,LYS,1379662799
PERYPIWU,code,L,70002593,ST,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
PERYPIWU,code,L,70004504,ST,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
PERYPIWU,code,L,70004507,ST,2006-01-07T12:15,2006-01-07T13:25,CDG,1379662799
PERYPIWU,code,L,70004508,ST,2006-01-07T16:00,2006-01-07T17:10,LYS,1379662799
PERYPIWU,code,L,70004511,ST,2006-01-07T17:55,2006-01-07T19:05,CDG,1379662799
PERYPIWU,code,L,70004512,ST,2006-01-07T19:55,2006-01-07T21:40,LYS,1379662799
FQPAVUQM,code,L,70002593,ST,2006-01-07T04:35,2006-01-07T06:35,LIG,1379662799
FQPAVUQM,code,L,70004504,ST,2006-01-07T10:00,2006-01-07T11:10,LYS,1379662799
