id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
SWAFQAMS,RNS,CP,RNS,RNS,0,1200,0,0,0,29,56,CRJ
FJESPDDE,RNS,FO,RNS,RNS,0,1200,0,0,0,27,56,CRJ
JJAROJIO,RNS,CS,RNS,RNS,0,1200,0,0,0,20,47,CRJ
EKOLFJHT,RNS,ST,RNS,RNS,0,1200,0,0,0,25,59,CRJ
CTXBAEKM,RNS,ST,RNS,RNS,0,1200,0,0,0,27,56,CRJ
JDAFWLLJ,AVN,CP,AVN,AVN,0,1200,0,0,0,26,59,ERJ
BTHUOBNC,AVN,FO,AVN,AVN,0,1200,0,0,0,28,40,ERJ
AWDLAQDS,AVN,CSD,AVN,AVN,0,1200,0,0,0,26,44,ERJ
RLUZUBJQ,AVN,ST,AVN,AVN,0,1200,0,0,0,28,51,ERJ
WHMLEZXQ,AVN,ST,AVN,AVN,0,1200,0,0,0,27,52,ERJ
YMJNTQPP,AVN,ST,AVN,AVN,0,1200,0,0,0,28,51,ERJ
YVWQWXUP,LIG,CP,LIG,LIG,0,1200,0,0,0,24,43,Airbus
KXBJSGMB,LIG,FO,LIG,LIG,0,1200,0,0,0,20,43,Airbus
GUFJADUA,LIG,CSD,LIG,LIG,0,1200,0,0,0,26,48,Airbus
SVDKVRBK,LIG,CSD,LIG,LIG,0,1200,0,0,0,26,47,Airbus
FZLAANRZ,LIG,ST,LIG,LIG,0,1200,0,0,0,28,53,Airbus
PERYPIWU,LIG,ST,LIG,LIG,0,1200,0,0,0,22,53,Airbus
FQPAVUQM,LIG,ST,LIG,LIG,0,1200,0,0,0,22,51,Airbus
FVBAAFPJ,LIG,ST,LIG,LIG,0,1200,0,0,0,22,42,Airbus
NQXRGPPX,MRS,CP,MRS,MRS,0,1200,0,0,0,21,50,Airbus
LNSGNHKS,MRS,FO,MRS,MRS,0,1200,0,0,0,29,49,Airbus
GYWSOHCN,MRS,CSD,MRS,MRS,0,1200,0,0,0,26,50,Airbus
IWIFPQOJ,MRS,CSD,MRS,MRS,0,1200,0,0,0,28,41,Airbus
BAISMXIM,MRS,ST,MRS,MRS,0,1200,0,0,0,20,41,Airbus
FGHEVOTA,MRS,ST,MRS,MRS,0,1200,0,0,0,26,40,Airbus
ZFBWLJEO,MRS,ST,MRS,MRS,0,1200,0,0,0,28,53,Airbus
PESRMDQG,MRS,ST,MRS,MRS,0,1200,0,0,0,20,57,Airbus
HNZODQFF,BES,CP,BES,BES,0,1200,0,0,0,21,40,Airbus
FIUCCYXQ,BES,FO,BES,BES,0,1200,0,0,0,28,41,Airbus
FDNPVGDL,BES,CSD,BES,BES,0,1200,0,0,0,20,51,Airbus
GTDQVAWS,BES,CSD,BES,BES,0,1200,0,0,0,20,47,Airbus
BLLVSBFK,BES,ST,BES,BES,0,1200,0,0,0,22,51,Airbus
DBWLGCZD,BES,ST,BES,BES,0,1200,0,0,0,29,58,Airbus
AHRZAJPJ,BES,ST,BES,BES,0,1200,0,0,0,27,47,Airbus
PIXMXHVH,BES,ST,BES,BES,0,1200,0,0,0,28,48,Airbus
DDOJQHCI,NTE,CP,NTE,NTE,0,1200,0,0,0,27,46,Airbus
JLVAGSZL,NTE,FO,NTE,NTE,0,1200,0,0,0,27,48,Airbus
WBQQKNEA,NTE,CSD,NTE,NTE,0,1200,0,0,0,26,56,Airbus
BDMRLPGC,NTE,CSD,NTE,NTE,0,1200,0,0,0,22,49,Airbus
LLVVDHFI,NTE,ST,NTE,NTE,0,1200,0,0,0,24,40,Airbus
JEUBUZAX,NTE,ST,NTE,NTE,0,1200,0,0,0,29,52,Airbus
QCIWFNPF,NTE,ST,NTE,NTE,0,1200,0,0,0,29,48,Airbus
PTMLXTMQ,NTE,ST,NTE,NTE,0,1200,0,0,0,26,42,Airbus
KPANPVZA,CFE,CP,CFE,CFE,0,1200,0,0,0,24,41,ERJ
KQWOXFZK,CFE,FO,CFE,CFE,0,1200,0,0,0,22,44,ERJ
UDSLXGRX,CFE,CSD,CFE,CFE,0,1200,0,0,0,28,42,ERJ
XRQFVWJE,CFE,ST,CFE,CFE,0,1200,0,0,0,28,51,ERJ
NCRWMAWF,CFE,ST,CFE,CFE,0,1200,0,0,0,22,58,ERJ
UQDAQPHD,CFE,ST,CFE,CFE,0,1200,0,0,0,24,46,ERJ
PKINAWHF,CFE,CP,CFE,CFE,0,1200,0,0,0,20,46,Airbus
XBHBYUVB,CFE,FO,CFE,CFE,0,1200,0,0,0,26,55,Airbus
BMPEBJXY,CFE,CSD,CFE,CFE,0,1200,0,0,0,27,41,Airbus
TIGPJOAZ,CFE,CSD,CFE,CFE,0,1200,0,0,0,26,51,Airbus
SSICANOT,CFE,ST,CFE,CFE,0,1200,0,0,0,21,53,Airbus
FONMZZVC,CFE,ST,CFE,CFE,0,1200,0,0,0,26,46,Airbus
YUXDLHWX,CFE,ST,CFE,CFE,0,1200,0,0,0,26,52,Airbus
OTSPTYXG,CFE,ST,CFE,CFE,0,1200,0,0,0,25,40,Airbus
FBDWDQEK,PUF,CP,PUF,PUF,0,1200,0,0,0,26,44,Airbus
NGPZIAUG,PUF,FO,PUF,PUF,0,1200,0,0,0,27,55,Airbus
HFVAHIEZ,PUF,CSD,PUF,PUF,0,1200,0,0,0,20,56,Airbus
QBHFJXRW,PUF,CSD,PUF,PUF,0,1200,0,0,0,29,52,Airbus
DTUZIFBF,PUF,ST,PUF,PUF,0,1200,0,0,0,28,40,Airbus
YYEWYXEI,PUF,ST,PUF,PUF,0,1200,0,0,0,27,44,Airbus
OQNOFQIH,PUF,ST,PUF,PUF,0,1200,0,0,0,20,51,Airbus
VZKGAMEV,PUF,ST,PUF,PUF,0,1200,0,0,0,27,52,Airbus
OPDBVEBD,MPL,CP,MPL,MPL,0,1200,0,0,0,29,40,Airbus
MEULXYFS,MPL,FO,MPL,MPL,0,1200,0,0,0,23,48,Airbus
VIDWHHTJ,MPL,CSD,MPL,MPL,0,1200,0,0,0,28,59,Airbus
CZHBWFCO,MPL,CSD,MPL,MPL,0,1200,0,0,0,25,46,Airbus
SXEJBVBN,MPL,ST,MPL,MPL,0,1200,0,0,0,25,55,Airbus
NKGZDNHV,MPL,ST,MPL,MPL,0,1200,0,0,0,21,40,Airbus
GUPTYMJO,MPL,ST,MPL,MPL,0,1200,0,0,0,20,59,Airbus
BPWZPZTB,MPL,ST,MPL,MPL,0,1200,0,0,0,27,41,Airbus
MWAYFFKB,TLS,CP,TLS,TLS,0,1200,0,0,0,22,57,Airbus
WDSGWYRZ,TLS,FO,TLS,TLS,0,1200,0,0,0,28,42,Airbus
TIKSNQNF,TLS,CSD,TLS,TLS,0,1200,0,0,0,22,42,Airbus
IKRIFKGH,TLS,CSD,TLS,TLS,0,1200,0,0,0,27,45,Airbus
GVPBBXKS,TLS,ST,TLS,TLS,0,1200,0,0,0,24,56,Airbus
SOHQAFQP,TLS,ST,TLS,TLS,0,1200,0,0,0,23,53,Airbus
WLVETORW,TLS,ST,TLS,TLS,0,1200,0,0,0,23,58,Airbus
CZHOOPSU,TLS,ST,TLS,TLS,0,1200,0,0,0,25,59,Airbus
DSTKDAJN,NCE,CP,NCE,NCE,0,1200,0,0,0,22,42,Airbus
KZRZLKFK,NCE,FO,NCE,NCE,0,1200,0,0,0,28,48,Airbus
PQQFYCXK,NCE,CSD,NCE,NCE,0,1200,0,0,0,23,52,Airbus
HYQSEAFS,NCE,CSD,NCE,NCE,0,1200,0,0,0,25,49,Airbus
NJGFGNTT,NCE,ST,NCE,NCE,0,1200,0,0,0,24,48,Airbus
ZHCCJIYI,NCE,ST,NCE,NCE,0,1200,0,0,0,25,40,Airbus
LDRPKSZK,NCE,ST,NCE,NCE,0,1200,0,0,0,28,44,Airbus
HUCLGRZE,NCE,ST,NCE,NCE,0,1200,0,0,0,22,50,Airbus
JXFWHZPP,RDZ,CP,RDZ,RDZ,0,1200,0,0,0,22,47,BAE
QJXZCKWL,RDZ,FO,RDZ,RDZ,0,1200,0,0,0,23,54,BAE
JHMNIPSD,RDZ,CSD,RDZ,RDZ,0,1200,0,0,0,23,51,BAE
PXVKRXVP,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,23,59,BAE
LXUHGJCK,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,27,53,BAE
WYXBLISN,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,28,41,BAE
CFQUNMAR,NCE,CP,NCE,NCE,0,1200,0,0,0,25,43,ERJ
NIEVAUGH,NCE,FO,NCE,NCE,0,1200,0,0,0,29,52,ERJ
ALYRHTRG,NCE,CSD,NCE,NCE,0,1200,0,0,0,27,43,ERJ
LHIEFEXZ,NCE,ST,NCE,NCE,0,1200,0,0,0,20,58,ERJ
FBDBUDHS,NCE,ST,NCE,NCE,0,1200,0,0,0,29,46,ERJ
JQGYHETY,NCE,ST,NCE,NCE,0,1200,0,0,0,23,42,ERJ
CIYPUXUB,TLN,CP,TLN,TLN,0,1200,0,0,0,28,42,Airbus
HAQYHBDB,TLN,FO,TLN,TLN,0,1200,0,0,0,20,46,Airbus
RXBMAOBR,TLN,CSD,TLN,TLN,0,1200,0,0,0,21,59,Airbus
YHFPTQKY,TLN,CSD,TLN,TLN,0,1200,0,0,0,27,48,Airbus
ZUNIDPTB,TLN,ST,TLN,TLN,0,1200,0,0,0,20,42,Airbus
UAEBVFIT,TLN,ST,TLN,TLN,0,1200,0,0,0,20,54,Airbus
NRGSURSC,TLN,ST,TLN,TLN,0,1200,0,0,0,29,40,Airbus
WXEGALHA,TLN,ST,TLN,TLN,0,1200,0,0,0,29,46,Airbus
HMAJEVOG,LIL,CP,LIL,LIL,0,1200,0,0,0,24,45,Airbus
AASIRBTT,LIL,FO,LIL,LIL,0,1200,0,0,0,22,49,Airbus
VNRJYFWN,LIL,CSD,LIL,LIL,0,1200,0,0,0,25,58,Airbus
RZKMHRLP,LIL,CSD,LIL,LIL,0,1200,0,0,0,26,51,Airbus
YEAUYDUG,LIL,ST,LIL,LIL,0,1200,0,0,0,20,58,Airbus
OIUCNMSG,LIL,ST,LIL,LIL,0,1200,0,0,0,29,42,Airbus
JWFDLAFT,LIL,ST,LIL,LIL,0,1200,0,0,0,25,41,Airbus
VTJIENKW,LIL,ST,LIL,LIL,0,1200,0,0,0,20,52,Airbus
UJSWGVCC,NTE,CP,NTE,NTE,0,1200,0,0,0,27,51,Airbus
HFAWHREX,NTE,FO,NTE,NTE,0,1200,0,0,0,24,57,Airbus
AFXAIAOF,NTE,CSD,NTE,NTE,0,1200,0,0,0,24,54,Airbus
SYHYSKRV,NTE,CSD,NTE,NTE,0,1200,0,0,0,29,41,Airbus
JNALDLNB,NTE,ST,NTE,NTE,0,1200,0,0,0,21,41,Airbus
NKTCNAKD,NTE,ST,NTE,NTE,0,1200,0,0,0,25,45,Airbus
QMADYPVO,NTE,ST,NTE,NTE,0,1200,0,0,0,29,46,Airbus
NCIWLVRH,NTE,ST,NTE,NTE,0,1200,0,0,0,28,49,Airbus
MADTSTLU,UIP,CP,UIP,UIP,0,1200,0,0,0,20,58,BAE
TAMFNJDI,UIP,FO,UIP,UIP,0,1200,0,0,0,23,54,BAE
YQPXGEHM,UIP,CSD,UIP,UIP,0,1200,0,0,0,24,54,BAE
LCAYZISR,UIP,ST,UIP,UIP,0,1200,0,0,0,22,54,BAE
MFSNTYEC,UIP,ST,UIP,UIP,0,1200,0,0,0,29,57,BAE
AHPQKHNK,UIP,ST,UIP,UIP,0,1200,0,0,0,26,53,BAE
EPCPMFYF,NCE,CP,NCE,NCE,0,1200,0,0,0,24,45,CRJ
IIVUZVCC,NCE,FO,NCE,NCE,0,1200,0,0,0,28,55,CRJ
KQOIEMMV,NCE,CS,NCE,NCE,0,1200,0,0,0,21,40,CRJ
GHWSEQMC,NCE,ST,NCE,NCE,0,1200,0,0,0,26,45,CRJ
AWGEYPMP,NCE,ST,NCE,NCE,0,1200,0,0,0,23,58,CRJ
JVITHBMG,ORY,CP,ORY,ORY,0,1200,0,0,0,28,48,Airbus
GMIQUWDY,ORY,FO,ORY,ORY,0,1200,0,0,0,22,43,Airbus
VSOMCVZR,ORY,CSD,ORY,ORY,0,1200,0,0,0,28,47,Airbus
TGKAYQSD,ORY,CSD,ORY,ORY,0,1200,0,0,0,22,58,Airbus
DIHSSCFU,ORY,ST,ORY,ORY,0,1200,0,0,0,26,51,Airbus
TGBFZILC,ORY,ST,ORY,ORY,0,1200,0,0,0,28,57,Airbus
VIMUDPDR,ORY,ST,ORY,ORY,0,1200,0,0,0,25,41,Airbus
MGMFQOHH,ORY,ST,ORY,ORY,0,1200,0,0,0,21,49,Airbus
TZUNCROV,TLS,CP,TLS,TLS,0,1200,0,0,0,21,46,Airbus
DDKFPOXN,TLS,FO,TLS,TLS,0,1200,0,0,0,29,59,Airbus
WDESHKSU,TLS,CSD,TLS,TLS,0,1200,0,0,0,29,40,Airbus
HWPODHYC,TLS,CSD,TLS,TLS,0,1200,0,0,0,27,45,Airbus
ZHMYCMSJ,TLS,ST,TLS,TLS,0,1200,0,0,0,28,48,Airbus
BOTRVQYG,TLS,ST,TLS,TLS,0,1200,0,0,0,24,40,Airbus
MWNKPVVU,TLS,ST,TLS,TLS,0,1200,0,0,0,20,56,Airbus
XJNIEABB,TLS,ST,TLS,TLS,0,1200,0,0,0,26,47,Airbus
GPUEEILM,LYS,CP,LYS,LYS,0,1200,0,0,0,25,50,Airbus
ZTGCYLXP,LYS,FO,LYS,LYS,0,1200,0,0,0,28,47,Airbus
GSGZPIWW,LYS,CSD,LYS,LYS,0,1200,0,0,0,25,47,Airbus
QAYUXLNS,LYS,CSD,LYS,LYS,0,1200,0,0,0,23,41,Airbus
MZURYETW,LYS,ST,LYS,LYS,0,1200,0,0,0,25,56,Airbus
BGCFTWDE,LYS,ST,LYS,LYS,0,1200,0,0,0,22,51,Airbus
FQAWKSDX,LYS,ST,LYS,LYS,0,1200,0,0,0,27,44,Airbus
UNMESHWO,LYS,ST,LYS,LYS,0,1200,0,0,0,23,49,Airbus
YEKKJAYY,BIQ,CP,BIQ,BIQ,0,1200,0,0,0,26,56,CRJ
KZRYYTWL,BIQ,FO,BIQ,BIQ,0,1200,0,0,0,26,46,CRJ
WEUNKZLM,BIQ,CS,BIQ,BIQ,0,1200,0,0,0,28,54,CRJ
ESWZCPGS,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,26,59,CRJ
RYVBMZBK,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,22,57,CRJ
YNBTJPUX,BOD,CP,BOD,BOD,0,1200,0,0,0,28,57,CRJ
QKKPEGMU,BOD,FO,BOD,BOD,0,1200,0,0,0,20,40,CRJ
WVLOBBDY,BOD,CS,BOD,BOD,0,1200,0,0,0,27,41,CRJ
OWTFZDKJ,BOD,ST,BOD,BOD,0,1200,0,0,0,27,42,CRJ
DSLDPDNR,BOD,ST,BOD,BOD,0,1200,0,0,0,22,54,CRJ
YAFJHZJZ,SXB,CP,SXB,SXB,0,1200,0,0,0,25,43,Fokker
UHKXZAAE,SXB,FO,SXB,SXB,0,1200,0,0,0,23,52,Fokker
AFEDONVB,SXB,CSD,SXB,SXB,0,1200,0,0,0,22,43,Fokker
KJTKHJMV,SXB,ST,SXB,SXB,0,1200,0,0,0,28,54,Fokker
XGUQYSMG,SXB,ST,SXB,SXB,0,1200,0,0,0,21,43,Fokker
ZWYCMGYE,SXB,ST,SXB,SXB,0,1200,0,0,0,22,52,Fokker
PDTUBRKK,MPL,CP,MPL,MPL,0,1200,0,0,0,29,49,Airbus
UTWJZXTX,MPL,FO,MPL,MPL,0,1200,0,0,0,26,40,Airbus
RULGKNQK,MPL,CSD,MPL,MPL,0,1200,0,0,0,28,41,Airbus
UKVXKQWZ,MPL,CSD,MPL,MPL,0,1200,0,0,0,21,49,Airbus
RYTKQEQH,MPL,ST,MPL,MPL,0,1200,0,0,0,21,45,Airbus
SIPIIMDE,MPL,ST,MPL,MPL,0,1200,0,0,0,24,51,Airbus
EWVANKEB,MPL,ST,MPL,MPL,0,1200,0,0,0,24,57,Airbus
GNBLVDEG,MPL,ST,MPL,MPL,0,1200,0,0,0,26,46,Airbus
IUVKFQHO,AJA,CP,AJA,AJA,0,1200,0,0,0,23,55,Airbus
FJECWTWJ,AJA,FO,AJA,AJA,0,1200,0,0,0,25,55,Airbus
CSYLELAZ,AJA,CSD,AJA,AJA,0,1200,0,0,0,21,53,Airbus
KNVVVIOM,AJA,CSD,AJA,AJA,0,1200,0,0,0,25,45,Airbus
YJFWIUPA,AJA,ST,AJA,AJA,0,1200,0,0,0,20,50,Airbus
WAQUICBV,AJA,ST,AJA,AJA,0,1200,0,0,0,28,55,Airbus
VGICICFM,AJA,ST,AJA,AJA,0,1200,0,0,0,20,54,Airbus
JRYUYSMI,AJA,ST,AJA,AJA,0,1200,0,0,0,22,52,Airbus
BNZGDOET,BIA,CP,BIA,BIA,0,1200,0,0,0,24,45,Airbus
NVTJYRMK,BIA,FO,BIA,BIA,0,1200,0,0,0,23,49,Airbus
PYMONPKW,BIA,CSD,BIA,BIA,0,1200,0,0,0,21,57,Airbus
FMWFOZMO,BIA,CSD,BIA,BIA,0,1200,0,0,0,21,40,Airbus
WKJJRXBB,BIA,ST,BIA,BIA,0,1200,0,0,0,26,41,Airbus
BQGLJVUA,BIA,ST,BIA,BIA,0,1200,0,0,0,25,45,Airbus
XISHIIAG,BIA,ST,BIA,BIA,0,1200,0,0,0,22,44,Airbus
VGAMBTSS,BIA,ST,BIA,BIA,0,1200,0,0,0,21,49,Airbus
EVODGOTH,SXB,CP,SXB,SXB,0,1200,0,0,0,22,42,BAE
VRFGJVBV,SXB,FO,SXB,SXB,0,1200,0,0,0,29,54,BAE
ZXOUMAVX,SXB,CSD,SXB,SXB,0,1200,0,0,0,24,41,BAE
WZVMSOXJ,SXB,ST,SXB,SXB,0,1200,0,0,0,21,56,BAE
FXRXUXIH,SXB,ST,SXB,SXB,0,1200,0,0,0,21,45,BAE
TSUCVYKR,SXB,ST,SXB,SXB,0,1200,0,0,0,21,51,BAE
SOBHNBQC,ORY,CP,ORY,ORY,0,1200,0,0,0,21,49,Airbus
BPOBTTWV,ORY,FO,ORY,ORY,0,1200,0,0,0,23,43,Airbus
BYAULWIC,ORY,CSD,ORY,ORY,0,1200,0,0,0,29,47,Airbus
WIQZOAJU,ORY,CSD,ORY,ORY,0,1200,0,0,0,21,44,Airbus
HLIRTYNR,ORY,ST,ORY,ORY,0,1200,0,0,0,21,42,Airbus
BJMVLULY,ORY,ST,ORY,ORY,0,1200,0,0,0,24,59,Airbus
RLLWULGZ,ORY,ST,ORY,ORY,0,1200,0,0,0,22,59,Airbus
MGVAHPLX,ORY,ST,ORY,ORY,0,1200,0,0,0,26,48,Airbus
AMSGUHQK,LRT,CP,LRT,LRT,0,1200,0,0,0,28,42,BAE
VLIPLVXL,LRT,FO,LRT,LRT,0,1200,0,0,0,21,46,BAE
CNYGZSZR,LRT,CSD,LRT,LRT,0,1200,0,0,0,24,49,BAE
GVNMGURW,LRT,ST,LRT,LRT,0,1200,0,0,0,21,57,BAE
RXDPOTQS,LRT,ST,LRT,LRT,0,1200,0,0,0,29,53,BAE
ZXDXXYES,LRT,ST,LRT,LRT,0,1200,0,0,0,22,45,BAE
AAPRZIEE,BES,CP,BES,BES,0,1200,0,0,0,22,42,Fokker
XEIPEAGY,BES,FO,BES,BES,0,1200,0,0,0,23,44,Fokker
KZUTYZZQ,BES,CSD,BES,BES,0,1200,0,0,0,28,51,Fokker
ZGQZWUIN,BES,ST,BES,BES,0,1200,0,0,0,25,52,Fokker
WDOUHRYT,BES,ST,BES,BES,0,1200,0,0,0,26,46,Fokker
CWNEYCNL,BES,ST,BES,BES,0,1200,0,0,0,24,43,Fokker
IRVVTJWP,NCE,CP,NCE,NCE,0,1200,0,0,0,27,47,Airbus
EFOPNKHU,NCE,FO,NCE,NCE,0,1200,0,0,0,25,53,Airbus
EHBCXEOI,NCE,CSD,NCE,NCE,0,1200,0,0,0,27,41,Airbus
QUKZWIOI,NCE,CSD,NCE,NCE,0,1200,0,0,0,27,49,Airbus
RZEBZBRL,NCE,ST,NCE,NCE,0,1200,0,0,0,26,53,Airbus
UYTLKATE,NCE,ST,NCE,NCE,0,1200,0,0,0,21,55,Airbus
TQCBMRHH,NCE,ST,NCE,NCE,0,1200,0,0,0,25,55,Airbus
ULMUJZSW,NCE,ST,NCE,NCE,0,1200,0,0,0,25,53,Airbus
WPBERWOE,TLS,CP,TLS,TLS,0,1200,0,0,0,23,48,Airbus
NPCGFDTA,TLS,FO,TLS,TLS,0,1200,0,0,0,21,49,Airbus
DXMPZSBW,TLS,CSD,TLS,TLS,0,1200,0,0,0,24,51,Airbus
CTAIANIX,TLS,CSD,TLS,TLS,0,1200,0,0,0,25,56,Airbus
RZHICPUE,TLS,ST,TLS,TLS,0,1200,0,0,0,27,48,Airbus
PZZZPZLW,TLS,ST,TLS,TLS,0,1200,0,0,0,29,45,Airbus
KHIEGEJN,TLS,ST,TLS,TLS,0,1200,0,0,0,20,47,Airbus
DHDRKJRP,TLS,ST,TLS,TLS,0,1200,0,0,0,25,50,Airbus
XZVEKGQF,MLH,CP,MLH,MLH,0,1200,0,0,0,20,45,Airbus
NMLKAMLC,MLH,FO,MLH,MLH,0,1200,0,0,0,20,51,Airbus
JHVYIPWC,MLH,CSD,MLH,MLH,0,1200,0,0,0,22,55,Airbus
AMPGMPUF,MLH,CSD,MLH,MLH,0,1200,0,0,0,22,49,Airbus
XMBCILVA,MLH,ST,MLH,MLH,0,1200,0,0,0,24,54,Airbus
LGEFOAGX,MLH,ST,MLH,MLH,0,1200,0,0,0,26,43,Airbus
KDXSHXPE,MLH,ST,MLH,MLH,0,1200,0,0,0,21,43,Airbus
CFDXKKWN,MLH,ST,MLH,MLH,0,1200,0,0,0,20,53,Airbus
MCMCXORY,TLS,CP,TLS,TLS,0,1200,0,0,0,20,53,Airbus
