airport,start,finish,capacity,type,misuse_penalty
LIL,2006-01-07T09:00,2006-01-07T10:00,1,t
LIL,2006-01-07T11:00,2006-01-07T12:00,1,l
LIL,2006-01-07T12:00,2006-01-07T13:00,1,t
LIL,2006-01-07T16:00,2006-01-07T17:00,1,l
LRT,2006-01-07T06:00,2006-01-07T07:00,1,t
LRT,2006-01-07T09:00,2006-01-07T10:00,1,t
LRT,2006-01-07T09:00,2006-01-07T10:00,1,l
LRT,2006-01-07T13:00,2006-01-07T14:00,1,l
LRT,2006-01-07T14:00,2006-01-07T15:00,1,t
LRT,2006-01-07T14:00,2006-01-07T15:00,1,l
LYS,2006-01-07T05:00,2006-01-07T06:00,1,t
LYS,2006-01-07T06:00,2006-01-07T07:00,1,t
LYS,2006-01-07T06:00,2006-01-07T07:00,4,l
LYS,2006-01-07T07:00,2006-01-07T08:00,5,t
LYS,2006-01-07T07:00,2006-01-07T08:00,2,l
LYS,2006-01-07T08:00,2006-01-07T09:00,1,l
LYS,2006-01-07T09:00,2006-01-07T10:00,1,t
LYS,2006-01-07T10:00,2006-01-07T11:00,1,t
LYS,2006-01-07T11:00,2006-01-07T12:00,1,t
LYS,2006-01-07T12:00,2006-01-07T13:00,1,t
LYS,2006-01-07T09:00,2006-01-07T10:00,1,l
LYS,2006-01-07T10:00,2006-01-07T11:00,1,l
LYS,2006-01-07T11:00,2006-01-07T12:00,1,l
LYS,2006-01-07T12:00,2006-01-07T13:00,1,l
LYS,2006-01-07T13:00,2006-01-07T14:00,1,t
LYS,2006-01-07T13:00,2006-01-07T14:00,3,l
LYS,2006-01-07T14:00,2006-01-07T15:00,2,t
LYS,2006-01-07T14:00,2006-01-07T15:00,2,l
LYS,2006-01-07T15:00,2006-01-07T16:00,2,t
LYS,2006-01-07T16:00,2006-01-07T17:00,2,t
LYS,2006-01-07T16:00,2006-01-07T17:00,1,l
LYS,2006-01-07T17:00,2006-01-07T18:00,1,t
LYS,2006-01-07T18:00,2006-01-07T19:00,1,t
LYS,2006-01-07T19:00,2006-01-07T20:00,1,t
LYS,2006-01-07T17:00,2006-01-07T18:00,1,l
LYS,2006-01-07T18:00,2006-01-07T19:00,1,l
LYS,2006-01-07T19:00,2006-01-07T20:00,1,l
LYS,2006-01-07T21:00,2006-01-07T22:00,1,l
MLH,2006-01-07T05:00,2006-01-07T06:00,1,t
MLH,2006-01-07T06:00,2006-01-07T07:00,1,t
MLH,2006-01-07T09:00,2006-01-07T10:00,1,t
MLH,2006-01-07T09:00,2006-01-07T10:00,1,l
MLH,2006-01-07T10:00,2006-01-07T11:00,1,t
MLH,2006-01-07T13:00,2006-01-07T14:00,1,t
MLH,2006-01-07T13:00,2006-01-07T14:00,1,l
MLH,2006-01-07T16:00,2006-01-07T17:00,1,l
MLH,2006-01-07T17:00,2006-01-07T18:00,1,t
MLH,2006-01-07T19:00,2006-01-07T20:00,1,l
MLH,2006-01-07T21:00,2006-01-07T22:00,1,l
MPL,2006-01-07T05:00,2006-01-07T06:00,1,t
MPL,2006-01-07T08:00,2006-01-07T09:00,1,t
MPL,2006-01-07T09:00,2006-01-07T10:00,1,t
MPL,2006-01-07T09:00,2006-01-07T10:00,1,l
MPL,2006-01-07T10:00,2006-01-07T11:00,1,t
MPL,2006-01-07T11:00,2006-01-07T12:00,1,t
MPL,2006-01-07T11:00,2006-01-07T12:00,2,l
MPL,2006-01-07T12:00,2006-01-07T13:00,1,t
MPL,2006-01-07T13:00,2006-01-07T14:00,1,l
MPL,2006-01-07T14:00,2006-01-07T15:00,1,t
MPL,2006-01-07T15:00,2006-01-07T16:00,1,l
MPL,2006-01-07T16:00,2006-01-07T17:00,1,t
MPL,2006-01-07T17:00,2006-01-07T18:00,1,l
MPL,2006-01-07T18:00,2006-01-07T19:00,1,t
MPL,2006-01-07T19:00,2006-01-07T20:00,1,l
MPL,2006-01-07T20:00,2006-01-07T21:00,1,t
MPL,2006-01-07T21:00,2006-01-07T22:00,1,l
MRS,2006-01-07T05:00,2006-01-07T06:00,1,t
MRS,2006-01-07T06:00,2006-01-07T07:00,1,t
MRS,2006-01-07T07:00,2006-01-07T08:00,1,t
MRS,2006-01-07T07:00,2006-01-07T08:00,1,l
MRS,2006-01-07T08:00,2006-01-07T09:00,1,l
MRS,2006-01-07T09:00,2006-01-07T10:00,1,t
MRS,2006-01-07T10:00,2006-01-07T11:00,1,t
MRS,2006-01-07T11:00,2006-01-07T12:00,1,t
MRS,2006-01-07T09:00,2006-01-07T10:00,1,l
MRS,2006-01-07T10:00,2006-01-07T11:00,1,l
MRS,2006-01-07T11:00,2006-01-07T12:00,1,l
MRS,2006-01-07T12:00,2006-01-07T13:00,2,t
MRS,2006-01-07T12:00,2006-01-07T13:00,1,l
MRS,2006-01-07T13:00,2006-01-07T14:00,1,t
MRS,2006-01-07T13:00,2006-01-07T14:00,2,l
MRS,2006-01-07T14:00,2006-01-07T15:00,2,t
MRS,2006-01-07T15:00,2006-01-07T16:00,2,t
MRS,2006-01-07T14:00,2006-01-07T15:00,1,l
MRS,2006-01-07T15:00,2006-01-07T16:00,1,l
MRS,2006-01-07T16:00,2006-01-07T17:00,2,l
MRS,2006-01-07T17:00,2006-01-07T18:00,1,t
MRS,2006-01-07T18:00,2006-01-07T19:00,1,t
MRS,2006-01-07T19:00,2006-01-07T20:00,1,t
MRS,2006-01-07T17:00,2006-01-07T18:00,1,l
MRS,2006-01-07T18:00,2006-01-07T19:00,1,l
MRS,2006-01-07T19:00,2006-01-07T20:00,1,l
MRS,2006-01-07T20:00,2006-01-07T21:00,1,l
MRS,2006-01-07T21:00,2006-01-07T22:00,1,l
NCE,2006-01-07T05:00,2006-01-07T06:00,2,t
NCE,2006-01-07T06:00,2006-01-07T07:00,1,t
NCE,2006-01-07T07:00,2006-01-07T08:00,2,l
NCE,2006-01-07T08:00,2006-01-07T09:00,1,t
NCE,2006-01-07T08:00,2006-01-07T09:00,2,l
NCE,2006-01-07T09:00,2006-01-07T10:00,2,t
NCE,2006-01-07T09:00,2006-01-07T10:00,1,l
NCE,2006-01-07T10:00,2006-01-07T11:00,1,t
NCE,2006-01-07T10:00,2006-01-07T11:00,1,l
NCE,2006-01-07T11:00,2006-01-07T12:00,1,t
NCE,2006-01-07T11:00,2006-01-07T12:00,2,l
NCE,2006-01-07T12:00,2006-01-07T13:00,2,t
NCE,2006-01-07T12:00,2006-01-07T13:00,2,l
NCE,2006-01-07T13:00,2006-01-07T14:00,3,t
NCE,2006-01-07T13:00,2006-01-07T14:00,2,l
NCE,2006-01-07T14:00,2006-01-07T15:00,1,t
NCE,2006-01-07T15:00,2006-01-07T16:00,1,t
NCE,2006-01-07T14:00,2006-01-07T15:00,1,l
NCE,2006-01-07T15:00,2006-01-07T16:00,1,l
NCE,2006-01-07T16:00,2006-01-07T17:00,1,t
NCE,2006-01-07T16:00,2006-01-07T17:00,2,l
NCE,2006-01-07T17:00,2006-01-07T18:00,2,t
NCE,2006-01-07T17:00,2006-01-07T18:00,1,l
NCE,2006-01-07T18:00,2006-01-07T19:00,1,t
NCE,2006-01-07T18:00,2006-01-07T19:00,1,l
NCE,2006-01-07T19:00,2006-01-07T20:00,2,t
NCE,2006-01-07T19:00,2006-01-07T20:00,1,l
NCE,2006-01-07T20:00,2006-01-07T21:00,1,l
NCE,2006-01-07T21:00,2006-01-07T22:00,1,l
NTE,2006-01-07T05:00,2006-01-07T06:00,1,t
NTE,2006-01-07T06:00,2006-01-07T07:00,1,l
NTE,2006-01-07T07:00,2006-01-07T08:00,1,t
NTE,2006-01-07T09:00,2006-01-07T10:00,2,l
NTE,2006-01-07T10:00,2006-01-07T11:00,2,t
NTE,2006-01-07T10:00,2006-01-07T11:00,1,l
NTE,2006-01-07T11:00,2006-01-07T12:00,1,t
NTE,2006-01-07T12:00,2006-01-07T13:00,1,l
NTE,2006-01-07T13:00,2006-01-07T14:00,1,t
NTE,2006-01-07T13:00,2006-01-07T14:00,1,l
NTE,2006-01-07T14:00,2006-01-07T15:00,1,l
NTE,2006-01-07T15:00,2006-01-07T16:00,1,t
NTE,2006-01-07T17:00,2006-01-07T18:00,1,l
NTE,2006-01-07T18:00,2006-01-07T19:00,1,t
NTE,2006-01-07T20:00,2006-01-07T21:00,1,l
NTE,2006-01-07T21:00,2006-01-07T22:00,1,l
ORY,2006-01-07T05:00,2006-01-07T06:00,1,t
ORY,2006-01-07T06:00,2006-01-07T07:00,3,t
ORY,2006-01-07T06:00,2006-01-07T07:00,5,l
ORY,2006-01-07T07:00,2006-01-07T08:00,7,t
ORY,2006-01-07T07:00,2006-01-07T08:00,7,l
ORY,2006-01-07T08:00,2006-01-07T09:00,8,t
ORY,2006-01-07T08:00,2006-01-07T09:00,2,l
ORY,2006-01-07T09:00,2006-01-07T10:00,2,t
ORY,2006-01-07T09:00,2006-01-07T10:00,4,l
ORY,2006-01-07T10:00,2006-01-07T11:00,4,t
ORY,2006-01-07T10:00,2006-01-07T11:00,5,l
ORY,2006-01-07T11:00,2006-01-07T12:00,4,t
ORY,2006-01-07T11:00,2006-01-07T12:00,6,l
ORY,2006-01-07T12:00,2006-01-07T13:00,7,t
ORY,2006-01-07T12:00,2006-01-07T13:00,3,l
ORY,2006-01-07T13:00,2006-01-07T14:00,3,t
ORY,2006-01-07T13:00,2006-01-07T14:00,2,l
ORY,2006-01-07T14:00,2006-01-07T15:00,3,t
ORY,2006-01-07T14:00,2006-01-07T15:00,5,l
ORY,2006-01-07T15:00,2006-01-07T16:00,4,t
ORY,2006-01-07T15:00,2006-01-07T16:00,6,l
ORY,2006-01-07T16:00,2006-01-07T17:00,4,t
ORY,2006-01-07T16:00,2006-01-07T17:00,4,l
ORY,2006-01-07T17:00,2006-01-07T18:00,5,t
ORY,2006-01-07T17:00,2006-01-07T18:00,4,l
ORY,2006-01-07T18:00,2006-01-07T19:00,4,t
ORY,2006-01-07T18:00,2006-01-07T19:00,4,l
ORY,2006-01-07T19:00,2006-01-07T20:00,3,t
ORY,2006-01-07T19:00,2006-01-07T20:00,4,l
ORY,2006-01-07T20:00,2006-01-07T21:00,3,t
ORY,2006-01-07T20:00,2006-01-07T21:00,1,l
ORY,2006-01-07T21:00,2006-01-07T22:00,2,l
PGF,2006-01-07T08:00,2006-01-07T09:00,1,l
PGF,2006-01-07T09:00,2006-01-07T10:00,1,t
PGF,2006-01-07T13:00,2006-01-07T14:00,1,l
PGF,2006-01-07T14:00,2006-01-07T15:00,1,t
PGF,2006-01-07T17:00,2006-01-07T18:00,1,t
PGF,2006-01-07T17:00,2006-01-07T18:00,1,l
PUF,2006-01-07T05:00,2006-01-07T06:00,1,t
PUF,2006-01-07T09:00,2006-01-07T10:00,1,t
PUF,2006-01-07T09:00,2006-01-07T10:00,1,l
PUF,2006-01-07T10:00,2006-01-07T11:00,1,t
PUF,2006-01-07T13:00,2006-01-07T14:00,1,l
PUF,2006-01-07T14:00,2006-01-07T15:00,1,t
PUF,2006-01-07T17:00,2006-01-07T18:00,1,l
PUF,2006-01-07T18:00,2006-01-07T19:00,1,t
PUF,2006-01-07T18:00,2006-01-07T19:00,1,l
PUF,2006-01-07T19:00,2006-01-07T20:00,1,t
PUF,2006-01-07T21:00,2006-01-07T22:00,1,l
RDZ,2006-01-07T05:00,2006-01-07T06:00,1,t
RDZ,2006-01-07T08:00,2006-01-07T09:00,1,l
RNS,2006-01-07T05:00,2006-01-07T06:00,1,t
RNS,2006-01-07T06:00,2006-01-07T07:00,1,t
RNS,2006-01-07T07:00,2006-01-07T08:00,1,t
RNS,2006-01-07T09:00,2006-01-07T10:00,1,t
RNS,2006-01-07T09:00,2006-01-07T10:00,1,l
RNS,2006-01-07T12:00,2006-01-07T13:00,1,t
RNS,2006-01-07T12:00,2006-01-07T13:00,1,l
RNS,2006-01-07T13:00,2006-01-07T14:00,1,l
RNS,2006-01-07T14:00,2006-01-07T15:00,1,t
RNS,2006-01-07T15:00,2006-01-07T16:00,1,l
RNS,2006-01-07T16:00,2006-01-07T17:00,1,l
RNS,2006-01-07T17:00,2006-01-07T18:00,1,l
RNS,2006-01-07T19:00,2006-01-07T20:00,1,l
SXB,2006-01-07T05:00,2006-01-07T06:00,1,t
SXB,2006-01-07T07:00,2006-01-07T08:00,1,t
SXB,2006-01-07T08:00,2006-01-07T09:00,1,t
SXB,2006-01-07T07:00,2006-01-07T08:00,1,l
SXB,2006-01-07T08:00,2006-01-07T09:00,1,l
SXB,2006-01-07T09:00,2006-01-07T10:00,2,t
SXB,2006-01-07T09:00,2006-01-07T10:00,1,l
SXB,2006-01-07T10:00,2006-01-07T11:00,1,t
SXB,2006-01-07T11:00,2006-01-07T12:00,1,l
SXB,2006-01-07T12:00,2006-01-07T13:00,1,l
SXB,2006-01-07T13:00,2006-01-07T14:00,1,t
SXB,2006-01-07T14:00,2006-01-07T15:00,1,t
SXB,2006-01-07T15:00,2006-01-07T16:00,1,t
SXB,2006-01-07T14:00,2006-01-07T15:00,1,l
SXB,2006-01-07T15:00,2006-01-07T16:00,1,l
SXB,2006-01-07T16:00,2006-01-07T17:00,1,l
SXB,2006-01-07T17:00,2006-01-07T18:00,1,t
SXB,2006-01-07T18:00,2006-01-07T19:00,1,t
SXB,2006-01-07T17:00,2006-01-07T18:00,1,l
SXB,2006-01-07T18:00,2006-01-07T19:00,1,l
SXB,2006-01-07T20:00,2006-01-07T21:00,1,l
SXB,2006-01-07T21:00,2006-01-07T22:00,1,l
TLN,2006-01-07T05:00,2006-01-07T06:00,1,t
TLN,2006-01-07T07:00,2006-01-07T08:00,1,l
TLN,2006-01-07T08:00,2006-01-07T09:00,1,t
TLN,2006-01-07T09:00,2006-01-07T10:00,1,l
TLN,2006-01-07T10:00,2006-01-07T11:00,1,t
TLN,2006-01-07T13:00,2006-01-07T14:00,1,l
TLN,2006-01-07T14:00,2006-01-07T15:00,1,t
TLN,2006-01-07T16:00,2006-01-07T17:00,1,l
TLN,2006-01-07T17:00,2006-01-07T18:00,1,t
TLN,2006-01-07T19:00,2006-01-07T20:00,1,l
TLS,2006-01-07T05:00,2006-01-07T06:00,2,t
TLS,2006-01-07T06:00,2006-01-07T07:00,2,t
TLS,2006-01-07T07:00,2006-01-07T08:00,1,t
TLS,2006-01-07T07:00,2006-01-07T08:00,2,l
TLS,2006-01-07T08:00,2006-01-07T09:00,2,t
TLS,2006-01-07T08:00,2006-01-07T09:00,2,l
TLS,2006-01-07T09:00,2006-01-07T10:00,2,t
TLS,2006-01-07T09:00,2006-01-07T10:00,1,l
TLS,2006-01-07T10:00,2006-01-07T11:00,1,t
TLS,2006-01-07T10:00,2006-01-07T11:00,2,l
TLS,2006-01-07T11:00,2006-01-07T12:00,2,t
TLS,2006-01-07T11:00,2006-01-07T12:00,1,l
TLS,2006-01-07T12:00,2006-01-07T13:00,1,t
TLS,2006-01-07T13:00,2006-01-07T14:00,1,t
TLS,2006-01-07T14:00,2006-01-07T15:00,1,t
TLS,2006-01-07T15:00,2006-01-07T16:00,1,t
TLS,2006-01-07T12:00,2006-01-07T13:00,1,l
TLS,2006-01-07T13:00,2006-01-07T14:00,1,l
TLS,2006-01-07T14:00,2006-01-07T15:00,1,l
TLS,2006-01-07T15:00,2006-01-07T16:00,1,l
TLS,2006-01-07T16:00,2006-01-07T17:00,1,t
TLS,2006-01-07T16:00,2006-01-07T17:00,2,l
TLS,2006-01-07T17:00,2006-01-07T18:00,2,t
TLS,2006-01-07T17:00,2006-01-07T18:00,1,l
TLS,2006-01-07T18:00,2006-01-07T19:00,1,t
TLS,2006-01-07T19:00,2006-01-07T20:00,1,t
TLS,2006-01-07T18:00,2006-01-07T19:00,1,l
TLS,2006-01-07T19:00,2006-01-07T20:00,1,l
TLS,2006-01-07T20:00,2006-01-07T21:00,1,l
TLS,2006-01-07T21:00,2006-01-07T22:00,1,l
TLS,2006-01-07T22:00,2006-01-07T23:00,1,l
UIP,2006-01-07T05:00,2006-01-07T06:00,1,t
UIP,2006-01-07T08:00,2006-01-07T09:00,1,l
UIP,2006-01-07T09:00,2006-01-07T10:00,1,t
UIP,2006-01-07T17:00,2006-01-07T18:00,1,l
URO,2006-01-07T05:00,2006-01-07T06:00,1,t
URO,2006-01-07T05:00,2006-01-07T06:00,1,l
URO,2006-01-07T09:00,2006-01-07T10:00,1,l
URO,2006-01-07T15:00,2006-01-07T16:00,1,t
URO,2006-01-07T19:00,2006-01-07T20:00,1,t
URO,2006-01-07T19:00,2006-01-07T20:00,1,l
