crew_id,code,type,leg_id,rank,start,finish,airport,pairing
USVJUZHG,code,L,70002654,ST,2006-01-07T07:40,2006-01-07T09:15,LYS,1017541010
USVJUZHG,code,L,70002657,ST,2006-01-07T10:05,2006-01-07T11:45,BES,1017541010
USVJUZHG,code,L,70002658,ST,2006-01-07T12:25,2006-01-07T14:50,MRS,1017541010
SQENHXDX,code,L,70002653,ST,2006-01-07T04:25,2006-01-07T06:55,BES,1017541010
SQENHXDX,code,L,70002654,ST,2006-01-07T07:40,2006-01-07T09:15,LYS,1017541010
SQENHXDX,code,L,70002657,ST,2006-01-07T10:05,2006-01-07T11:45,BES,1017541010
SQENHXDX,code,L,70002658,ST,2006-01-07T12:25,2006-01-07T14:50,MRS,1017541010
NVUYHSQS,code,L,70004636,CP,2006-01-07T04:25,2006-01-07T06:55,PUF,1772116450
NVUYHSQS,code,L,70004639,CP,2006-01-07T07:30,2006-01-07T09:45,CDG,1772116450
OIWPKPTV,code,L,70004636,FO,2006-01-07T04:25,2006-01-07T06:55,PUF,1772116450
OIWPKPTV,code,L,70004639,FO,2006-01-07T07:30,2006-01-07T09:45,CDG,1772116450
MMCIMIFC,code,L,70004636,CS,2006-01-07T04:25,2006-01-07T06:55,PUF,1772116450
MMCIMIFC,code,L,70004639,CS,2006-01-07T07:30,2006-01-07T09:45,CDG,1772116450
YJCTXSMT,code,L,70004636,ST,2006-01-07T04:25,2006-01-07T06:55,PUF,1772116450
YJCTXSMT,code,L,70004639,ST,2006-01-07T07:30,2006-01-07T09:45,CDG,1772116450
WLZOLOEG,code,L,70004636,ST,2006-01-07T04:25,2006-01-07T06:55,PUF,1772116450
WLZOLOEG,code,L,70004639,ST,2006-01-07T07:30,2006-01-07T09:45,CDG,1772116450
LNWHLQKH,code,L,70004636,ST,2006-01-07T04:25,2006-01-07T06:55,PUF,1772116450
LNWHLQKH,code,L,70004639,ST,2006-01-07T07:30,2006-01-07T09:45,CDG,1772116450
EUFSYLVW,code,L,70004194,CP,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
EUFSYLVW,code,L,70004195,CP,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
TPCZUYMN,code,L,70004194,FO,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
TPCZUYMN,code,L,70004195,FO,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
HAHMEPUS,code,L,70004194,CSD,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
HAHMEPUS,code,L,70004195,CSD,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
SMDRCJQO,code,L,70004194,CSD,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
SMDRCJQO,code,L,70004195,CSD,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
QSRNIRKV,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
QSRNIRKV,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
BVUSVSNU,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
BVUSVSNU,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
TNRKPVVV,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
TNRKPVVV,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
SXGSOCBD,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
SXGSOCBD,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
EKJNYUBZ,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
EKJNYUBZ,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
TGEBYDJI,code,L,70004194,ST,2006-01-07T04:30,2006-01-07T06:40,MLH,1709706839
TGEBYDJI,code,L,70004195,ST,2006-01-07T08:15,2006-01-07T10:00,ORY,1709706839
WFWTLCAB,code,L,70002866,CP,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
WFWTLCAB,code,L,70002873,CP,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
MVNZCBLH,code,L,70002866,FO,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
MVNZCBLH,code,L,70002873,FO,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
ASRMWQLR,code,L,70002866,CSD,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
ASRMWQLR,code,L,70002873,CSD,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
DGSVDCIY,code,L,70002866,CSD,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
DGSVDCIY,code,L,70002873,CSD,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
UQCIGAUF,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
UQCIGAUF,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
MYXOZYXL,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
MYXOZYXL,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
JHKHTBKB,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
JHKHTBKB,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
VYMPUKHG,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
VYMPUKHG,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
NJRDCAGM,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
NJRDCAGM,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
YWWPNKOR,code,L,70002866,ST,2006-01-07T04:30,2006-01-07T06:50,MRS,830807798
YWWPNKOR,code,L,70002873,ST,2006-01-07T07:35,2006-01-07T09:35,ORY,830807798
MRXIPSCA,code,L,70002573,CP,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
MRXIPSCA,code,L,70002574,CP,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
MRXIPSCA,code,L,70002581,CP,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
MRXIPSCA,code,L,70002582,CP,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
HOYPHRBC,code,L,70002573,FO,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
HOYPHRBC,code,L,70002574,FO,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
HOYPHRBC,code,L,70002581,FO,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
HOYPHRBC,code,L,70002582,FO,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
MMZZWYHX,code,L,70002573,CS,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
MMZZWYHX,code,L,70002574,CS,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
MMZZWYHX,code,L,70002581,CS,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
MMZZWYHX,code,L,70002582,CS,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
BNHUPSXH,code,L,70002573,ST,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
BNHUPSXH,code,L,70002574,ST,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
BNHUPSXH,code,L,70002581,ST,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
BNHUPSXH,code,L,70002582,ST,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
TXOVRKII,code,L,70002573,ST,2006-01-07T04:30,2006-01-07T06:35,LIG,791771284
TXOVRKII,code,L,70002574,ST,2006-01-07T08:00,2006-01-07T09:00,ORY,791771284
TXOVRKII,code,L,70002581,ST,2006-01-07T10:05,2006-01-07T11:20,LIG,791771284
TXOVRKII,code,L,70002582,ST,2006-01-07T12:30,2006-01-07T14:30,CDG,791771284
NOBPQHLD,code,L,70004334,CP,2006-01-07T04:30,2006-01-07T06:45,AVN,2022406920
NOBPQHLD,code,L,70004333,CP,2006-01-07T08:15,2006-01-07T09:30,ORY,2022406920
NOBPQHLD,code,L,70004336,CP,2006-01-07T10:05,2006-01-07T11:20,AVN,2022406920
NOBPQHLD,code,L,70004337,CP,2006-01-07T12:20,2006-01-07T14:20,ORY,2022406920
TIYUCIJM,code,L,70004334,FO,2006-01-07T04:30,2006-01-07T06:45,AVN,2022406920
TIYUCIJM,code,L,70004333,FO,2006-01-07T08:15,2006-01-07T09:30,ORY,2022406920
TIYUCIJM,code,L,70004336,FO,2006-01-07T10:05,2006-01-07T11:20,AVN,2022406920
TIYUCIJM,code,L,70004337,FO,2006-01-07T12:20,2006-01-07T14:20,ORY,2022406920
DMCLLWAR,code,L,70004334,CS,2006-01-07T04:30,2006-01-07T06:45,AVN,2022406920
DMCLLWAR,code,L,70004333,CS,2006-01-07T08:15,2006-01-07T09:30,ORY,2022406920
DMCLLWAR,code,L,70004336,CS,2006-01-07T10:05,2006-01-07T11:20,AVN,2022406920
DMCLLWAR,code,L,70004337,CS,2006-01-07T12:20,2006-01-07T14:20,ORY,2022406920
IQPUMJOF,code,L,70004334,ST,2006-01-07T04:30,2006-01-07T06:45,AVN,2022406920
IQPUMJOF,code,L,70004333,ST,2006-01-07T08:15,2006-01-07T09:30,ORY,2022406920
IQPUMJOF,code,L,70004336,ST,2006-01-07T10:05,2006-01-07T11:20,AVN,2022406920
IQPUMJOF,code,L,70004337,ST,2006-01-07T12:20,2006-01-07T14:20,ORY,2022406920
EXPYLKAQ,code,L,70004334,ST,2006-01-07T04:30,2006-01-07T06:45,AVN,2022406920
EXPYLKAQ,code,L,70004333,ST,2006-01-07T08:15,2006-01-07T09:30,ORY,2022406920
EXPYLKAQ,code,L,70004336,ST,2006-01-07T10:05,2006-01-07T11:20,AVN,2022406920
EXPYLKAQ,code,L,70004337,ST,2006-01-07T12:20,2006-01-07T14:20,ORY,2022406920
NTSNXLUN,code,L,70004334,ST,2006-01-07T04:30,2006-01-07T06:45,AVN,2022406920
NTSNXLUN,code,L,70004333,ST,2006-01-07T08:15,2006-01-07T09:30,ORY,2022406920
NTSNXLUN,code,L,70004336,ST,2006-01-07T10:05,2006-01-07T11:20,AVN,2022406920
NTSNXLUN,code,L,70004337,ST,2006-01-07T12:20,2006-01-07T14:20,ORY,2022406920
SMRFMWRV,code,L,70002613,CP,2006-01-07T04:30,2006-01-07T06:45,RNS,260274019
SMRFMWRV,code,L,70002614,CP,2006-01-07T07:45,2006-01-07T09:50,LYS,260274019
LUZIWYCP,code,L,70002613,FO,2006-01-07T04:30,2006-01-07T06:45,RNS,260274019
LUZIWYCP,code,L,70002614,FO,2006-01-07T07:45,2006-01-07T09:50,LYS,260274019
ZCFHYMIC,code,L,70002613,CS,2006-01-07T04:30,2006-01-07T06:45,RNS,260274019
ZCFHYMIC,code,L,70002614,CS,2006-01-07T07:45,2006-01-07T09:50,LYS,260274019
FIKKEPZW,code,L,70002613,ST,2006-01-07T04:30,2006-01-07T06:45,RNS,260274019
FIKKEPZW,code,L,70002614,ST,2006-01-07T07:45,2006-01-07T09:50,LYS,260274019
BSSFCZAU,code,L,70002613,ST,2006-01-07T04:30,2006-01-07T06:45,RNS,260274019
BSSFCZAU,code,L,70002614,ST,2006-01-07T07:45,2006-01-07T09:50,LYS,260274019
UOOGNBAK,code,L,70002613,ST,2006-01-07T04:30,2006-01-07T06:45,RNS,260274019
UOOGNBAK,code,L,70002614,ST,2006-01-07T07:45,2006-01-07T09:50,LYS,260274019
OQIRRAFT,code,L,70004684,CP,2006-01-07T04:35,2006-01-07T06:35,MRS,1104652174
OQIRRAFT,code,L,70004685,CP,2006-01-07T07:30,2006-01-07T09:15,LYS,1104652174
MJQRWXQQ,code,L,70004684,FO,2006-01-07T04:35,2006-01-07T06:35,MRS,1104652174
MJQRWXQQ,code,L,70004685,FO,2006-01-07T07:30,2006-01-07T09:15,LYS,1104652174
FKJPLTOF,code,L,70004684,CSD,2006-01-07T04:35,2006-01-07T06:35,MRS,1104652174
FKJPLTOF,code,L,70004685,CSD,2006-01-07T07:30,2006-01-07T09:15,LYS,1104652174
ZWZROXHE,code,L,70004684,CSD,2006-01-07T04:35,2006-01-07T06:35,MRS,1104652174
ZWZROXHE,code,L,70004685,CSD,2006-01-07T07:30,2006-01-07T09:15,LYS,1104652174
RZLFWLGT,code,L,70004684,ST,2006-01-07T04:35,2006-01-07T06:35,MRS,1104652174
RZLFWLGT,code,L,70004685,ST,2006-01-07T07:30,2006-01-07T09:15,LYS,1104652174
BFJMXBPU,code,L,70004684,ST,2006-01-07T04:35,2006-01-07T06:35,MRS,1104652174
BFJMXBPU,code,L,70004685,ST,2006-01-07T07:30,2006-01-07T09:15,LYS,1104652174
WJRUDKCQ,code,L,70004684,ST,2006-01-07T04:35,2006-01-07T06:35,MRS,1104652174
WJRUDKCQ,code,L,70004685,ST,2006-01-07T07:30,2006-01-07T09:15,LYS,1104652174
SWNEWBNM,code,L,70004684,ST,2006-01-07T04:35,2006-01-07T06:35,MRS,1104652174
SWNEWBNM,code,L,70004685,ST,2006-01-07T07:30,2006-01-07T09:15,LYS,1104652174
JTKRDPVG,code,L,70004684,ST,2006-01-07T04:35,2006-01-07T06:35,MRS,1104652174
JTKRDPVG,code,L,70004685,ST,2006-01-07T07:30,2006-01-07T09:15,LYS,1104652174
YNGTUJHM,code,L,70004684,ST,2006-01-07T04:35,2006-01-07T06:35,MRS,1104652174
YNGTUJHM,code,L,70004685,ST,2006-01-07T07:30,2006-01-07T09:15,LYS,1104652174
JTKZZUCU,code,L,70004224,CP,2006-01-07T04:35,2006-01-07T06:50,BES,932725007
JTKZZUCU,code,L,70004225,CP,2006-01-07T08:10,2006-01-07T10:05,ORY,932725007
INQSDBHM,code,L,70004224,FO,2006-01-07T04:35,2006-01-07T06:50,BES,932725007
INQSDBHM,code,L,70004225,FO,2006-01-07T08:10,2006-01-07T10:05,ORY,932725007
PLELPMMH,code,L,70004224,CSD,2006-01-07T04:35,2006-01-07T06:50,BES,932725007
PLELPMMH,code,L,70004225,CSD,2006-01-07T08:10,2006-01-07T10:05,ORY,932725007
PEVZQQHH,code,L,70004224,CSD,2006-01-07T04:35,2006-01-07T06:50,BES,932725007
PEVZQQHH,code,L,70004225,CSD,2006-01-07T08:10,2006-01-07T10:05,ORY,932725007
DLGFYASP,code,L,70004224,ST,2006-01-07T04:35,2006-01-07T06:50,BES,932725007
DLGFYASP,code,L,70004225,ST,2006-01-07T08:10,2006-01-07T10:05,ORY,932725007
QQCAERMI,code,L,70004224,ST,2006-01-07T04:35,2006-01-07T06:50,BES,932725007
QQCAERMI,code,L,70004225,ST,2006-01-07T08:10,2006-01-07T10:05,ORY,932725007
HBWLMKAX,code,L,70004224,ST,2006-01-07T04:35,2006-01-07T06:50,BES,932725007
