id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
IPUAKBAU,NTE,ST,NTE,NTE,0,1200,0,0,0,20,51,Airbus
IWQKBPTG,NTE,ST,NTE,NTE,0,1200,0,0,0,26,49,Airbus
CVAISFYN,LIG,CP,LIG,LIG,0,1200,0,0,0,28,42,Airbus
KFFOMDZC,LIG,FO,LIG,LIG,0,1200,0,0,0,21,42,Airbus
COZBYFBH,LIG,CSD,LIG,LIG,0,1200,0,0,0,28,57,Airbus
ZOIHFUBY,LIG,CSD,LIG,LIG,0,1200,0,0,0,25,50,Airbus
HFKYPSRJ,LIG,ST,LIG,LIG,0,1200,0,0,0,27,53,Airbus
BAQCMSJG,LIG,ST,LIG,LIG,0,1200,0,0,0,27,58,Airbus
JDMCNPMV,LIG,ST,LIG,LIG,0,1200,0,0,0,29,53,Airbus
HKPZSXZI,LIG,ST,LIG,LIG,0,1200,0,0,0,20,57,Airbus
ZYMRDZPV,LIG,ST,LIG,LIG,0,1200,0,0,0,29,47,Airbus
WSLDQVRO,LIG,ST,LIG,LIG,0,1200,0,0,0,28,54,Airbus
NJOINSCH,CFE,CP,CFE,CFE,0,1200,0,0,0,29,50,ERJ
RRGGUPFT,CFE,FO,CFE,CFE,0,1200,0,0,0,29,54,ERJ
FRKITIMM,CFE,CS,CFE,CFE,0,1200,0,0,0,25,51,ERJ
WKYYMPRL,CFE,ST,CFE,CFE,0,1200,0,0,0,28,46,ERJ
EHQNYJUS,CFE,ST,CFE,CFE,0,1200,0,0,0,22,53,ERJ
EPYBOOPR,CFE,ST,CFE,CFE,0,1200,0,0,0,22,53,ERJ
UCAOYRNB,CFE,CP,CFE,CFE,0,1200,0,0,0,26,42,Airbus
VMVRHAGB,CFE,FO,CFE,CFE,0,1200,0,0,0,25,44,Airbus
TOSGNTQG,CFE,CSD,CFE,CFE,0,1200,0,0,0,24,54,Airbus
LPRPKGIW,CFE,CSD,CFE,CFE,0,1200,0,0,0,20,59,Airbus
USJZQDHN,CFE,ST,CFE,CFE,0,1200,0,0,0,27,46,Airbus
ITSRAXJJ,CFE,ST,CFE,CFE,0,1200,0,0,0,27,58,Airbus
KRTCRVGD,CFE,ST,CFE,CFE,0,1200,0,0,0,25,42,Airbus
BMPGGSSO,CFE,ST,CFE,CFE,0,1200,0,0,0,21,49,Airbus
PJUPFRWD,CFE,ST,CFE,CFE,0,1200,0,0,0,29,58,Airbus
BRUWDNPK,CFE,ST,CFE,CFE,0,1200,0,0,0,28,55,Airbus
APIEXILG,PUF,CP,PUF,PUF,0,1200,0,0,0,25,41,Airbus
UCPRVTER,PUF,FO,PUF,PUF,0,1200,0,0,0,25,55,Airbus
NTHOROLN,PUF,CSD,PUF,PUF,0,1200,0,0,0,29,40,Airbus
WOOLJGGH,PUF,CSD,PUF,PUF,0,1200,0,0,0,20,40,Airbus
PRDFTFYG,PUF,ST,PUF,PUF,0,1200,0,0,0,28,50,Airbus
QYIRSERE,PUF,ST,PUF,PUF,0,1200,0,0,0,27,58,Airbus
QSDZQBAW,PUF,ST,PUF,PUF,0,1200,0,0,0,27,41,Airbus
BWOYDESV,PUF,ST,PUF,PUF,0,1200,0,0,0,25,52,Airbus
MOABBMXI,PUF,ST,PUF,PUF,0,1200,0,0,0,26,52,Airbus
FSKHXKAQ,PUF,ST,PUF,PUF,0,1200,0,0,0,23,42,Airbus
KCSESROI,MPL,CP,MPL,MPL,0,1200,0,0,0,27,50,Airbus
YGQOTQWR,MPL,FO,MPL,MPL,0,1200,0,0,0,29,54,Airbus
QACJJQYC,MPL,CSD,MPL,MPL,0,1200,0,0,0,23,45,Airbus
AOTREEMR,MPL,CSD,MPL,MPL,0,1200,0,0,0,27,58,Airbus
TFLGNMHP,MPL,ST,MPL,MPL,0,1200,0,0,0,20,49,Airbus
HQAIFVBM,MPL,ST,MPL,MPL,0,1200,0,0,0,29,51,Airbus
HNLBDKNL,MPL,ST,MPL,MPL,0,1200,0,0,0,28,51,Airbus
QPPATPWV,MPL,ST,MPL,MPL,0,1200,0,0,0,22,49,Airbus
YZBPETFH,MPL,ST,MPL,MPL,0,1200,0,0,0,21,49,Airbus
YYBOBYCY,MPL,ST,MPL,MPL,0,1200,0,0,0,20,49,Airbus
UQWICVWX,TLS,CP,TLS,TLS,0,1200,0,0,0,27,46,Airbus
DCOTHAGF,TLS,FO,TLS,TLS,0,1200,0,0,0,21,43,Airbus
ANMRBGGW,TLS,CSD,TLS,TLS,0,1200,0,0,0,23,49,Airbus
UKSZBRPU,TLS,CSD,TLS,TLS,0,1200,0,0,0,26,55,Airbus
QPTVKXWL,TLS,ST,TLS,TLS,0,1200,0,0,0,25,46,Airbus
YYCNNFNX,TLS,ST,TLS,TLS,0,1200,0,0,0,24,51,Airbus
JLXQMTIN,TLS,ST,TLS,TLS,0,1200,0,0,0,20,52,Airbus
VMOOJFYQ,TLS,ST,TLS,TLS,0,1200,0,0,0,23,43,Airbus
KUHQTDEZ,TLS,ST,TLS,TLS,0,1200,0,0,0,26,47,Airbus
WDTFPYZE,TLS,ST,TLS,TLS,0,1200,0,0,0,29,45,Airbus
GQNBMPVI,NCE,CP,NCE,NCE,0,1200,0,0,0,22,50,Airbus
ZTFYIQOX,NCE,FO,NCE,NCE,0,1200,0,0,0,23,51,Airbus
SMHQKFDQ,NCE,CSD,NCE,NCE,0,1200,0,0,0,22,52,Airbus
GIEQFWOV,NCE,CSD,NCE,NCE,0,1200,0,0,0,29,54,Airbus
HTGQLDJT,NCE,ST,NCE,NCE,0,1200,0,0,0,24,57,Airbus
RBBNXARM,NCE,ST,NCE,NCE,0,1200,0,0,0,27,41,Airbus
YSZXHPPG,NCE,ST,NCE,NCE,0,1200,0,0,0,24,40,Airbus
SQTZQFOE,NCE,ST,NCE,NCE,0,1200,0,0,0,20,51,Airbus
GXCZQDKY,NCE,ST,NCE,NCE,0,1200,0,0,0,27,44,Airbus
STHXDAGV,NCE,ST,NCE,NCE,0,1200,0,0,0,28,54,Airbus
PCKLBIAX,RDZ,CP,RDZ,RDZ,0,1200,0,0,0,22,47,BAE
CGLQWMAJ,RDZ,FO,RDZ,RDZ,0,1200,0,0,0,26,46,BAE
ALKZEYQN,RDZ,CS,RDZ,RDZ,0,1200,0,0,0,28,58,BAE
WVPMXXJA,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,24,47,BAE
GZDPNNCM,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,22,59,BAE
JMLSDLSN,NCE,CP,NCE,NCE,0,1200,0,0,0,25,44,ERJ
JVVUGUDZ,NCE,FO,NCE,NCE,0,1200,0,0,0,23,44,ERJ
MUVKQBAV,NCE,CS,NCE,NCE,0,1200,0,0,0,28,45,ERJ
VXFLKZDH,NCE,ST,NCE,NCE,0,1200,0,0,0,28,58,ERJ
CXAFVAIV,NCE,ST,NCE,NCE,0,1200,0,0,0,29,48,ERJ
UOJIHSZZ,NCE,ST,NCE,NCE,0,1200,0,0,0,26,52,ERJ
FJZTTLVE,TLN,CP,TLN,TLN,0,1200,0,0,0,25,40,Airbus
QDTVMWNK,TLN,FO,TLN,TLN,0,1200,0,0,0,22,56,Airbus
UXYMJDFA,TLN,CSD,TLN,TLN,0,1200,0,0,0,25,42,Airbus
MPGOODIS,TLN,CSD,TLN,TLN,0,1200,0,0,0,26,51,Airbus
VJHIGKJL,TLN,ST,TLN,TLN,0,1200,0,0,0,22,41,Airbus
GJRIUWDV,TLN,ST,TLN,TLN,0,1200,0,0,0,25,59,Airbus
CMFVYDBV,TLN,ST,TLN,TLN,0,1200,0,0,0,22,43,Airbus
QKTBUCUJ,TLN,ST,TLN,TLN,0,1200,0,0,0,29,51,Airbus
YTGURHKT,TLN,ST,TLN,TLN,0,1200,0,0,0,23,53,Airbus
ZKAKQVVI,TLN,ST,TLN,TLN,0,1200,0,0,0,23,49,Airbus
KZZRKRQX,NTE,CP,NTE,NTE,0,1200,0,0,0,23,56,Airbus
LHCLHERO,NTE,FO,NTE,NTE,0,1200,0,0,0,23,58,Airbus
QRKSDMVL,NTE,CSD,NTE,NTE,0,1200,0,0,0,21,41,Airbus
NLRVIGUK,NTE,CSD,NTE,NTE,0,1200,0,0,0,29,41,Airbus
KAXDSDMY,NTE,ST,NTE,NTE,0,1200,0,0,0,22,41,Airbus
BKPEERAB,NTE,ST,NTE,NTE,0,1200,0,0,0,26,54,Airbus
QRLUQKST,NTE,ST,NTE,NTE,0,1200,0,0,0,28,57,Airbus
HDZYKLGN,NTE,ST,NTE,NTE,0,1200,0,0,0,22,49,Airbus
DSIPJAOG,NTE,ST,NTE,NTE,0,1200,0,0,0,22,51,Airbus
ZVEBUZQN,NTE,ST,NTE,NTE,0,1200,0,0,0,22,43,Airbus
WHKIYZBC,UIP,CP,UIP,UIP,0,1200,0,0,0,24,58,BAE
BWEYMYZT,UIP,FO,UIP,UIP,0,1200,0,0,0,20,50,BAE
VMIFJVUO,UIP,CS,UIP,UIP,0,1200,0,0,0,23,57,BAE
UXKIRDTP,UIP,ST,UIP,UIP,0,1200,0,0,0,28,56,BAE
VLPBTDEZ,UIP,ST,UIP,UIP,0,1200,0,0,0,26,58,BAE
FGOHKXFD,LIL,CP,LIL,LIL,0,1200,0,0,0,22,58,CRJ
VMGBOJAO,LIL,FO,LIL,LIL,0,1200,0,0,0,21,48,CRJ
UJKCCEEO,LIL,CSD,LIL,LIL,0,1200,0,0,0,26,52,CRJ
LFDZSQQN,LIL,ST,LIL,LIL,0,1200,0,0,0,20,46,CRJ
WYCYMRZF,LIL,ST,LIL,LIL,0,1200,0,0,0,24,53,CRJ
TVQZJGOP,NCE,CP,NCE,NCE,0,1200,0,0,0,20,48,CRJ
MXUPAFQP,NCE,FO,NCE,NCE,0,1200,0,0,0,24,56,CRJ
PQRYYMBO,NCE,CSD,NCE,NCE,0,1200,0,0,0,22,51,CRJ
OLGVWHTK,NCE,ST,NCE,NCE,0,1200,0,0,0,27,49,CRJ
PUBLEKDU,NCE,ST,NCE,NCE,0,1200,0,0,0,26,53,CRJ
PYMLKVJZ,ORY,CP,ORY,ORY,0,1200,0,0,0,22,40,Airbus
OGCMUNGS,ORY,FO,ORY,ORY,0,1200,0,0,0,23,56,Airbus
SBTPSBPS,ORY,CSD,ORY,ORY,0,1200,0,0,0,20,40,Airbus
RINNIMEV,ORY,CSD,ORY,ORY,0,1200,0,0,0,23,59,Airbus
LGAHFTAG,ORY,ST,ORY,ORY,0,1200,0,0,0,25,41,Airbus
HOOXYNLM,ORY,ST,ORY,ORY,0,1200,0,0,0,26,48,Airbus
MNZIVKCR,ORY,ST,ORY,ORY,0,1200,0,0,0,28,57,Airbus
IRANYGKU,ORY,ST,ORY,ORY,0,1200,0,0,0,25,51,Airbus
JVUHELFC,ORY,ST,ORY,ORY,0,1200,0,0,0,27,49,Airbus
MMJXVMRO,ORY,ST,ORY,ORY,0,1200,0,0,0,20,50,Airbus
VCDQUSLG,BIQ,CP,BIQ,BIQ,0,1200,0,0,0,24,44,Airbus
ASLQVSAG,BIQ,FO,BIQ,BIQ,0,1200,0,0,0,22,47,Airbus
XGKRFVDK,BIQ,CSD,BIQ,BIQ,0,1200,0,0,0,28,47,Airbus
KRCOQKTJ,BIQ,CSD,BIQ,BIQ,0,1200,0,0,0,21,50,Airbus
ZMPPLAFL,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,22,44,Airbus
CXYHXMLO,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,25,43,Airbus
GQIRRPBO,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,27,50,Airbus
SZCBWWCK,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,23,55,Airbus
VXTWGDYY,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,24,57,Airbus
EXBGKDMT,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,26,50,Airbus
TILUBZJQ,TLS,CP,TLS,TLS,0,1200,0,0,0,22,58,Airbus
YQESXHMS,TLS,FO,TLS,TLS,0,1200,0,0,0,24,43,Airbus
MPMNNALO,TLS,CSD,TLS,TLS,0,1200,0,0,0,23,41,Airbus
UJLSFLDK,TLS,CSD,TLS,TLS,0,1200,0,0,0,24,46,Airbus
IMQXSZMX,TLS,ST,TLS,TLS,0,1200,0,0,0,24,52,Airbus
WLJMXLXT,TLS,ST,TLS,TLS,0,1200,0,0,0,25,51,Airbus
DTAXZYOY,TLS,ST,TLS,TLS,0,1200,0,0,0,22,51,Airbus
IPQFMWNW,TLS,ST,TLS,TLS,0,1200,0,0,0,22,57,Airbus
QUWRNRHT,TLS,ST,TLS,TLS,0,1200,0,0,0,23,51,Airbus
MWELPNYS,TLS,ST,TLS,TLS,0,1200,0,0,0,26,42,Airbus
DXQZAGXN,LYS,CP,LYS,LYS,0,1200,0,0,0,24,59,Airbus
WHCRCYKR,LYS,FO,LYS,LYS,0,1200,0,0,0,29,59,Airbus
VVXTGGSM,LYS,CSD,LYS,LYS,0,1200,0,0,0,21,48,Airbus
SQGSPKOU,LYS,CSD,LYS,LYS,0,1200,0,0,0,21,53,Airbus
RNVRUWPR,LYS,ST,LYS,LYS,0,1200,0,0,0,27,57,Airbus
NTTSFBXO,LYS,ST,LYS,LYS,0,1200,0,0,0,21,58,Airbus
ZEAWXTDN,LYS,ST,LYS,LYS,0,1200,0,0,0,23,47,Airbus
WVTHSFOH,LYS,ST,LYS,LYS,0,1200,0,0,0,29,48,Airbus
QISUQOCU,LYS,ST,LYS,LYS,0,1200,0,0,0,20,46,Airbus
EAUSIEZE,LYS,ST,LYS,LYS,0,1200,0,0,0,25,50,Airbus
NAEDYWIM,BOD,CP,BOD,BOD,0,1200,0,0,0,21,58,CRJ
ZDXAYEQY,BOD,FO,BOD,BOD,0,1200,0,0,0,24,43,CRJ
WTWXXGOT,BOD,CSD,BOD,BOD,0,1200,0,0,0,20,54,CRJ
TXVZUEQZ,BOD,ST,BOD,BOD,0,1200,0,0,0,29,58,CRJ
PFNSUYZA,BOD,ST,BOD,BOD,0,1200,0,0,0,24,47,CRJ
DRPIFAFS,SXB,CP,SXB,SXB,0,1200,0,0,0,27,49,Fokker
ATIRRBSP,SXB,FO,SXB,SXB,0,1200,0,0,0,22,44,Fokker
FKRWHLCH,SXB,CS,SXB,SXB,0,1200,0,0,0,23,40,Fokker
FCWTLFGS,SXB,ST,SXB,SXB,0,1200,0,0,0,22,42,Fokker
JBWVKSFE,SXB,ST,SXB,SXB,0,1200,0,0,0,26,43,Fokker
FXCAJKUV,SXB,ST,SXB,SXB,0,1200,0,0,0,20,40,Fokker
NWNYHUJO,MPL,CP,MPL,MPL,0,1200,0,0,0,25,40,Airbus
LNUZZYPX,MPL,FO,MPL,MPL,0,1200,0,0,0,28,48,Airbus
TITKWNVQ,MPL,CSD,MPL,MPL,0,1200,0,0,0,21,42,Airbus
WYHTXVVJ,MPL,CSD,MPL,MPL,0,1200,0,0,0,29,50,Airbus
VPYDVYOC,MPL,ST,MPL,MPL,0,1200,0,0,0,25,52,Airbus
GPDABHQW,MPL,ST,MPL,MPL,0,1200,0,0,0,20,54,Airbus
SEIANDFR,MPL,ST,MPL,MPL,0,1200,0,0,0,21,49,Airbus
VZYMDVHS,MPL,ST,MPL,MPL,0,1200,0,0,0,29,49,Airbus
MTHOGZIE,MPL,ST,MPL,MPL,0,1200,0,0,0,25,58,Airbus
AZPLZNIF,MPL,ST,MPL,MPL,0,1200,0,0,0,22,46,Airbus
QGOZILOE,AJA,CP,AJA,AJA,0,1200,0,0,0,27,56,Airbus
CNLVJPZP,AJA,FO,AJA,AJA,0,1200,0,0,0,29,42,Airbus
BSWRXRCA,AJA,CSD,AJA,AJA,0,1200,0,0,0,25,51,Airbus
NQHSBWOL,AJA,CSD,AJA,AJA,0,1200,0,0,0,27,52,Airbus
CRHQIGLE,AJA,ST,AJA,AJA,0,1200,0,0,0,25,43,Airbus
WHCNQOAH,AJA,ST,AJA,AJA,0,1200,0,0,0,25,48,Airbus
WNOGOABT,AJA,ST,AJA,AJA,0,1200,0,0,0,25,56,Airbus
WMZCZMPH,AJA,ST,AJA,AJA,0,1200,0,0,0,26,58,Airbus
FCEJOOWZ,AJA,ST,AJA,AJA,0,1200,0,0,0,23,45,Airbus
PKCYUPQY,AJA,ST,AJA,AJA,0,1200,0,0,0,21,42,Airbus
MNDCGZYU,BIA,CP,BIA,BIA,0,1200,0,0,0,28,59,Airbus
KJJFNEIR,BIA,FO,BIA,BIA,0,1200,0,0,0,27,40,Airbus
VEHSFNHD,BIA,CSD,BIA,BIA,0,1200,0,0,0,23,55,Airbus
GTNMUTDV,BIA,CSD,BIA,BIA,0,1200,0,0,0,26,49,Airbus
JHPAEWSD,BIA,ST,BIA,BIA,0,1200,0,0,0,28,59,Airbus
GSMCPOFR,BIA,ST,BIA,BIA,0,1200,0,0,0,26,53,Airbus
JUNRSWAJ,BIA,ST,BIA,BIA,0,1200,0,0,0,25,55,Airbus
VAUVQYNH,BIA,ST,BIA,BIA,0,1200,0,0,0,25,43,Airbus
AWCNZTCL,BIA,ST,BIA,BIA,0,1200,0,0,0,25,56,Airbus
AOJPDHQA,BIA,ST,BIA,BIA,0,1200,0,0,0,28,56,Airbus
HAXOLWVC,SXB,CP,SXB,SXB,0,1200,0,0,0,24,49,BAE
DCRRSAYV,SXB,FO,SXB,SXB,0,1200,0,0,0,23,50,BAE
BKHJPRGV,SXB,CS,SXB,SXB,0,1200,0,0,0,21,46,BAE
FARRBXQI,SXB,ST,SXB,SXB,0,1200,0,0,0,29,44,BAE
MMOMSVZZ,SXB,ST,SXB,SXB,0,1200,0,0,0,27,55,BAE
POAQMULL,ORY,CP,ORY,ORY,0,1200,0,0,0,21,54,Airbus
JAMFXDPP,ORY,FO,ORY,ORY,0,1200,0,0,0,23,50,Airbus
UWNMOQEC,ORY,CSD,ORY,ORY,0,1200,0,0,0,26,49,Airbus
TLGJMFGX,ORY,CSD,ORY,ORY,0,1200,0,0,0,23,47,Airbus
DGNVWKAV,ORY,ST,ORY,ORY,0,1200,0,0,0,26,45,Airbus
EVOPRTCL,ORY,ST,ORY,ORY,0,1200,0,0,0,22,55,Airbus
