id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
MWTXPTKR,CFR,CS,CFR,CFR,0,1200,0,0,0,28,51,ERJ
QLQKNNMY,CFR,ST,CFR,CFR,0,1200,0,0,0,28,41,ERJ
AIAPUOJH,CFR,ST,CFR,CFR,0,1200,0,0,0,20,57,ERJ
LVMHWUEJ,CFR,ST,CFR,CFR,0,1200,0,0,0,20,56,ERJ
QFIFSWZU,PUF,CP,PUF,PUF,0,1200,0,0,0,21,53,Fokker
XOLMOXAU,PUF,FO,PUF,PUF,0,1200,0,0,0,26,58,Fokker
NJBMCOGG,PUF,CS,PUF,PUF,0,1200,0,0,0,27,44,Fokker
JCMFVIWI,PUF,ST,PUF,PUF,0,1200,0,0,0,26,55,Fokker
VRJKEJEZ,PUF,ST,PUF,PUF,0,1200,0,0,0,22,58,Fokker
TWVDOEFI,RNS,CP,RNS,RNS,0,1200,0,0,0,22,42,Fokker
VGEJWBUH,RNS,FO,RNS,RNS,0,1200,0,0,0,25,51,Fokker
ONBNJAGZ,RNS,CS,RNS,RNS,0,1200,0,0,0,26,53,Fokker
KSQNLQUH,RNS,ST,RNS,RNS,0,1200,0,0,0,25,40,Fokker
RJOBKWKS,RNS,ST,RNS,RNS,0,1200,0,0,0,20,40,Fokker
CBQWJFUS,MLH,CP,MLH,MLH,0,1200,0,0,0,27,49,Airbus
GMOJRETM,MLH,FO,MLH,MLH,0,1200,0,0,0,21,56,Airbus
LQSNIJSP,MLH,CS,MLH,MLH,0,1200,0,0,0,26,44,Airbus
DRBCBSNO,MLH,CS,MLH,MLH,0,1200,0,0,0,27,59,Airbus
PDFYLCJZ,MLH,ST,MLH,MLH,0,1200,0,0,0,29,43,Airbus
NPFDBNFM,MLH,ST,MLH,MLH,0,1200,0,0,0,27,53,Airbus
FZACJUKH,MLH,ST,MLH,MLH,0,1200,0,0,0,28,55,Airbus
LAPTUHKS,MLH,ST,MLH,MLH,0,1200,0,0,0,27,58,Airbus
NXSJTODY,MLH,ST,MLH,MLH,0,1200,0,0,0,29,50,Airbus
LKNDDJUF,MLH,ST,MLH,MLH,0,1200,0,0,0,25,54,Airbus
XTAUGQPY,MRS,CP,MRS,MRS,0,1200,0,0,0,21,57,Airbus
VJZVMIKF,MRS,FO,MRS,MRS,0,1200,0,0,0,22,47,Airbus
IEDGSGMS,MRS,CS,MRS,MRS,0,1200,0,0,0,23,43,Airbus
IJEUUUAC,MRS,CS,MRS,MRS,0,1200,0,0,0,26,53,Airbus
AJLUXODE,MRS,ST,MRS,MRS,0,1200,0,0,0,23,51,Airbus
PNSBUNFX,MRS,ST,MRS,MRS,0,1200,0,0,0,22,54,Airbus
XGELAFIG,MRS,ST,MRS,MRS,0,1200,0,0,0,23,56,Airbus
OEBKISQY,MRS,ST,MRS,MRS,0,1200,0,0,0,27,44,Airbus
JLNFRYWP,MRS,ST,MRS,MRS,0,1200,0,0,0,26,59,Airbus
ZSDBOQCS,MRS,ST,MRS,MRS,0,1200,0,0,0,27,54,Airbus
QMOIWPMW,LIG,CP,LIG,LIG,0,1200,0,0,0,24,56,BAE
SIJVMNLB,LIG,FO,LIG,LIG,0,1200,0,0,0,27,40,BAE
YBSDZVGK,LIG,CSD,LIG,LIG,0,1200,0,0,0,27,49,BAE
YGPRPIKU,LIG,ST,LIG,LIG,0,1200,0,0,0,23,45,BAE
BRVGXTLA,LIG,ST,LIG,LIG,0,1200,0,0,0,27,52,BAE
IWSRZJVJ,LIG,ST,LIG,LIG,0,1200,0,0,0,21,56,BAE
TXIUUVLU,RNS,CP,RNS,RNS,0,1200,0,0,0,28,54,CRJ
KKCUTTCF,RNS,FO,RNS,RNS,0,1200,0,0,0,25,47,CRJ
TKGSQMRN,RNS,CSD,RNS,RNS,0,1200,0,0,0,23,48,CRJ
SEWEYXHC,RNS,ST,RNS,RNS,0,1200,0,0,0,22,50,CRJ
PXWZKESF,RNS,ST,RNS,RNS,0,1200,0,0,0,22,47,CRJ
XJUDPLTA,AVN,CP,AVN,AVN,0,1200,0,0,0,25,51,ERJ
FHVYHOVW,AVN,FO,AVN,AVN,0,1200,0,0,0,21,44,ERJ
GESLUEYX,AVN,CS,AVN,AVN,0,1200,0,0,0,20,50,ERJ
KEDTQOWY,AVN,ST,AVN,AVN,0,1200,0,0,0,21,48,ERJ
JEUEVDBX,AVN,ST,AVN,AVN,0,1200,0,0,0,29,42,ERJ
TNQOPHPW,AVN,ST,AVN,AVN,0,1200,0,0,0,25,45,ERJ
UDDMJYKA,LIG,CP,LIG,LIG,0,1200,0,0,0,20,59,Airbus
JJJBTGVU,LIG,FO,LIG,LIG,0,1200,0,0,0,20,54,Airbus
UEGYVYKF,LIG,CS,LIG,LIG,0,1200,0,0,0,28,50,Airbus
SHIGNCGJ,LIG,CS,LIG,LIG,0,1200,0,0,0,24,50,Airbus
GNEQAVJZ,LIG,ST,LIG,LIG,0,1200,0,0,0,28,58,Airbus
LDCVDUZE,LIG,ST,LIG,LIG,0,1200,0,0,0,21,55,Airbus
VATXGTBY,LIG,ST,LIG,LIG,0,1200,0,0,0,22,52,Airbus
JFGKSXFM,LIG,ST,LIG,LIG,0,1200,0,0,0,24,42,Airbus
SSVPDLZB,LIG,ST,LIG,LIG,0,1200,0,0,0,29,50,Airbus
WDWQZUWS,LIG,ST,LIG,LIG,0,1200,0,0,0,20,44,Airbus
QHUEIMIM,MRS,CP,MRS,MRS,0,1200,0,0,0,25,47,Airbus
VXZLGNUX,MRS,FO,MRS,MRS,0,1200,0,0,0,29,51,Airbus
KFIWDCNK,MRS,CS,MRS,MRS,0,1200,0,0,0,20,47,Airbus
VPXENPYF,MRS,CS,MRS,MRS,0,1200,0,0,0,22,41,Airbus
WHZTYOZM,MRS,ST,MRS,MRS,0,1200,0,0,0,28,43,Airbus
EUMQENZA,MRS,ST,MRS,MRS,0,1200,0,0,0,20,40,Airbus
XOAQGDEL,MRS,ST,MRS,MRS,0,1200,0,0,0,22,40,Airbus
TIVKFYWR,MRS,ST,MRS,MRS,0,1200,0,0,0,20,53,Airbus
IYVXNCLM,MRS,ST,MRS,MRS,0,1200,0,0,0,20,45,Airbus
CFLQATGH,MRS,ST,MRS,MRS,0,1200,0,0,0,27,55,Airbus
WYTGDKQL,BES,CP,BES,BES,0,1200,0,0,0,23,44,Airbus
RYIHJIAK,BES,FO,BES,BES,0,1200,0,0,0,26,57,Airbus
WFMFLBCZ,BES,CS,BES,BES,0,1200,0,0,0,26,54,Airbus
SNRIIKZV,BES,CS,BES,BES,0,1200,0,0,0,23,44,Airbus
LFMCHXLU,BES,ST,BES,BES,0,1200,0,0,0,26,55,Airbus
CBCHQOIV,BES,ST,BES,BES,0,1200,0,0,0,25,59,Airbus
PSFRMCNF,BES,ST,BES,BES,0,1200,0,0,0,27,48,Airbus
PCDFAGIN,BES,ST,BES,BES,0,1200,0,0,0,21,46,Airbus
VKCQYVQB,BES,ST,BES,BES,0,1200,0,0,0,23,55,Airbus
CPARMNUF,BES,ST,BES,BES,0,1200,0,0,0,21,56,Airbus
WBUHZXVH,NTE,CP,NTE,NTE,0,1200,0,0,0,24,45,Airbus
QMZNGRKH,NTE,FO,NTE,NTE,0,1200,0,0,0,22,56,Airbus
OTWOECAX,NTE,CS,NTE,NTE,0,1200,0,0,0,22,55,Airbus
OJKPXMFZ,NTE,CS,NTE,NTE,0,1200,0,0,0,25,46,Airbus
BYRYHCJG,NTE,ST,NTE,NTE,0,1200,0,0,0,20,56,Airbus
DEZOJAZE,NTE,ST,NTE,NTE,0,1200,0,0,0,26,47,Airbus
DEBSUNTJ,NTE,ST,NTE,NTE,0,1200,0,0,0,24,52,Airbus
ZRUJGXNI,NTE,ST,NTE,NTE,0,1200,0,0,0,23,44,Airbus
HUPRPUFA,NTE,ST,NTE,NTE,0,1200,0,0,0,25,52,Airbus
ZJGCBATM,NTE,ST,NTE,NTE,0,1200,0,0,0,20,46,Airbus
MOWJZYCO,CFE,CP,CFE,CFE,0,1200,0,0,0,26,40,ERJ
PUYXTNLX,CFE,FO,CFE,CFE,0,1200,0,0,0,20,45,ERJ
ERAWWUWZ,CFE,CS,CFE,CFE,0,1200,0,0,0,29,43,ERJ
PCSGPVYC,CFE,ST,CFE,CFE,0,1200,0,0,0,21,43,ERJ
XOQALLYP,CFE,ST,CFE,CFE,0,1200,0,0,0,23,49,ERJ
HEVTFZWO,CFE,ST,CFE,CFE,0,1200,0,0,0,20,54,ERJ
SLZXBTQM,CFE,CP,CFE,CFE,0,1200,0,0,0,28,43,Airbus
PROKXGDR,CFE,FO,CFE,CFE,0,1200,0,0,0,28,40,Airbus
UTZYECFW,CFE,CS,CFE,CFE,0,1200,0,0,0,24,56,Airbus
DXCPPSJO,CFE,CS,CFE,CFE,0,1200,0,0,0,25,56,Airbus
VIOQVUDM,CFE,ST,CFE,CFE,0,1200,0,0,0,28,50,Airbus
JXIZOFIJ,CFE,ST,CFE,CFE,0,1200,0,0,0,23,52,Airbus
UVBWCYUV,CFE,ST,CFE,CFE,0,1200,0,0,0,22,51,Airbus
PYISHGQZ,CFE,ST,CFE,CFE,0,1200,0,0,0,26,47,Airbus
OXZDMJAQ,CFE,ST,CFE,CFE,0,1200,0,0,0,27,44,Airbus
YHAKLNQC,CFE,ST,CFE,CFE,0,1200,0,0,0,21,56,Airbus
ZBDLNWKI,PUF,CP,PUF,PUF,0,1200,0,0,0,29,51,Airbus
TFSCSRDF,PUF,FO,PUF,PUF,0,1200,0,0,0,28,53,Airbus
VWZSZZDA,PUF,CS,PUF,PUF,0,1200,0,0,0,24,45,Airbus
ZYZSASOP,PUF,CS,PUF,PUF,0,1200,0,0,0,28,54,Airbus
NGDMYJNP,PUF,ST,PUF,PUF,0,1200,0,0,0,24,51,Airbus
XFNNXGOP,PUF,ST,PUF,PUF,0,1200,0,0,0,23,47,Airbus
LLMDKJEM,PUF,ST,PUF,PUF,0,1200,0,0,0,25,40,Airbus
UMSLDONN,PUF,ST,PUF,PUF,0,1200,0,0,0,20,53,Airbus
LNICSFJD,PUF,ST,PUF,PUF,0,1200,0,0,0,20,40,Airbus
BNRIEULD,PUF,ST,PUF,PUF,0,1200,0,0,0,29,52,Airbus
TZUSWUQO,MPL,CP,MPL,MPL,0,1200,0,0,0,21,47,Airbus
BXBADSEJ,MPL,FO,MPL,MPL,0,1200,0,0,0,27,53,Airbus
VFURIYAW,MPL,CS,MPL,MPL,0,1200,0,0,0,23,42,Airbus
GHELILNJ,MPL,CS,MPL,MPL,0,1200,0,0,0,26,56,Airbus
YWEROTQK,MPL,ST,MPL,MPL,0,1200,0,0,0,20,56,Airbus
MLUKILIV,MPL,ST,MPL,MPL,0,1200,0,0,0,27,41,Airbus
IEKJTDAF,MPL,ST,MPL,MPL,0,1200,0,0,0,20,56,Airbus
REBKNCKR,MPL,ST,MPL,MPL,0,1200,0,0,0,28,51,Airbus
WCXEGEGA,MPL,ST,MPL,MPL,0,1200,0,0,0,29,54,Airbus
BZEYXUNV,MPL,ST,MPL,MPL,0,1200,0,0,0,22,48,Airbus
PIRCAPIX,TLS,CP,TLS,TLS,0,1200,0,0,0,23,42,Airbus
MEJNPQWP,TLS,FO,TLS,TLS,0,1200,0,0,0,23,42,Airbus
NGNFCWGN,TLS,CS,TLS,TLS,0,1200,0,0,0,22,44,Airbus
QJESMRJZ,TLS,CS,TLS,TLS,0,1200,0,0,0,21,58,Airbus
PQAOLBYB,TLS,ST,TLS,TLS,0,1200,0,0,0,22,57,Airbus
CPEHCEGR,TLS,ST,TLS,TLS,0,1200,0,0,0,20,57,Airbus
VZQGVIQD,TLS,ST,TLS,TLS,0,1200,0,0,0,26,45,Airbus
SQXPOLZX,TLS,ST,TLS,TLS,0,1200,0,0,0,23,50,Airbus
EDMFVTJS,TLS,ST,TLS,TLS,0,1200,0,0,0,22,47,Airbus
TDGRQSVJ,TLS,ST,TLS,TLS,0,1200,0,0,0,27,49,Airbus
CNFXTTJE,NCE,CP,NCE,NCE,0,1200,0,0,0,23,45,Airbus
ZKTNUOSK,NCE,FO,NCE,NCE,0,1200,0,0,0,28,50,Airbus
ZWWLJPTA,NCE,CS,NCE,NCE,0,1200,0,0,0,25,57,Airbus
XKKDCOMO,NCE,CS,NCE,NCE,0,1200,0,0,0,22,42,Airbus
SPPQOMVO,NCE,ST,NCE,NCE,0,1200,0,0,0,29,42,Airbus
AMBNBRXT,NCE,ST,NCE,NCE,0,1200,0,0,0,27,58,Airbus
YCQLVWCG,NCE,ST,NCE,NCE,0,1200,0,0,0,23,51,Airbus
NTPEWYKQ,NCE,ST,NCE,NCE,0,1200,0,0,0,28,51,Airbus
IZCQJVTZ,NCE,ST,NCE,NCE,0,1200,0,0,0,20,50,Airbus
CTHNYEGH,NCE,ST,NCE,NCE,0,1200,0,0,0,21,50,Airbus
HKRZXLBG,RDZ,CP,RDZ,RDZ,0,1200,0,0,0,25,43,BAE
WLVMVVNZ,RDZ,FO,RDZ,RDZ,0,1200,0,0,0,29,57,BAE
XKOJVTJC,RDZ,CSD,RDZ,RDZ,0,1200,0,0,0,20,58,BAE
UNDFMRCE,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,28,40,BAE
FKJEENKW,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,25,45,BAE
MYVNKSFA,RDZ,ST,RDZ,RDZ,0,1200,0,0,0,21,42,BAE
OTJKWEVL,NCE,CP,NCE,NCE,0,1200,0,0,0,29,45,ERJ
HUTIQLLB,NCE,FO,NCE,NCE,0,1200,0,0,0,22,58,ERJ
EPQMMGVS,NCE,CS,NCE,NCE,0,1200,0,0,0,20,49,ERJ
JVDSJTQF,NCE,ST,NCE,NCE,0,1200,0,0,0,26,43,ERJ
DKNDRJCM,NCE,ST,NCE,NCE,0,1200,0,0,0,20,50,ERJ
HCDZPIOZ,NCE,ST,NCE,NCE,0,1200,0,0,0,22,59,ERJ
PFKPRNBP,TLN,CP,TLN,TLN,0,1200,0,0,0,27,47,Airbus
TABUVRWZ,TLN,FO,TLN,TLN,0,1200,0,0,0,25,47,Airbus
NYCHHMQO,TLN,CS,TLN,TLN,0,1200,0,0,0,27,55,Airbus
NCGYXXTU,TLN,CS,TLN,TLN,0,1200,0,0,0,29,58,Airbus
HDARBIKL,TLN,ST,TLN,TLN,0,1200,0,0,0,22,45,Airbus
OHZGNANA,TLN,ST,TLN,TLN,0,1200,0,0,0,26,42,Airbus
ACYGRXVW,TLN,ST,TLN,TLN,0,1200,0,0,0,26,42,Airbus
QTBFOQQP,TLN,ST,TLN,TLN,0,1200,0,0,0,25,53,Airbus
APANBHIH,TLN,ST,TLN,TLN,0,1200,0,0,0,22,41,Airbus
GQMFMBKS,TLN,ST,TLN,TLN,0,1200,0,0,0,28,54,Airbus
JKROFFHP,LIL,CP,LIL,LIL,0,1200,0,0,0,24,41,Airbus
XEICMEMU,LIL,FO,LIL,LIL,0,1200,0,0,0,26,49,Airbus
ESXQXQRK,LIL,CS,LIL,LIL,0,1200,0,0,0,29,44,Airbus
SYKTUERW,LIL,CS,LIL,LIL,0,1200,0,0,0,26,52,Airbus
UBENIVCM,LIL,ST,LIL,LIL,0,1200,0,0,0,27,48,Airbus
LQONSUYY,LIL,ST,LIL,LIL,0,1200,0,0,0,23,51,Airbus
TVJBTUWF,LIL,ST,LIL,LIL,0,1200,0,0,0,27,40,Airbus
WWGEWMSA,LIL,ST,LIL,LIL,0,1200,0,0,0,23,45,Airbus
UONWEFYJ,LIL,ST,LIL,LIL,0,1200,0,0,0,28,50,Airbus
VZNFYUFF,LIL,ST,LIL,LIL,0,1200,0,0,0,21,41,Airbus
KHGEHXZU,NTE,CP,NTE,NTE,0,1200,0,0,0,26,52,Airbus
TBKLOUHP,NTE,FO,NTE,NTE,0,1200,0,0,0,28,41,Airbus
SUXXTQAI,NTE,CS,NTE,NTE,0,1200,0,0,0,25,46,Airbus
QUVSJSOL,NTE,CS,NTE,NTE,0,1200,0,0,0,24,46,Airbus
LZNWACZO,NTE,ST,NTE,NTE,0,1200,0,0,0,22,57,Airbus
DFRIHXRO,NTE,ST,NTE,NTE,0,1200,0,0,0,25,46,Airbus
SEMNWAAS,NTE,ST,NTE,NTE,0,1200,0,0,0,29,46,Airbus
KMTIDYCH,NTE,ST,NTE,NTE,0,1200,0,0,0,23,42,Airbus
ZUGBBXCW,NTE,ST,NTE,NTE,0,1200,0,0,0,22,52,Airbus
MTMLAETI,NTE,ST,NTE,NTE,0,1200,0,0,0,23,43,Airbus
BVOGVFER,UIP,CP,UIP,UIP,0,1200,0,0,0,24,45,BAE
XQEEUMNE,UIP,FO,UIP,UIP,0,1200,0,0,0,20,40,BAE
SQXOPMTZ,UIP,CSD,UIP,UIP,0,1200,0,0,0,26,52,BAE
HNRZICOL,UIP,ST,UIP,UIP,0,1200,0,0,0,21,45,BAE
HKRYLPDE,UIP,ST,UIP,UIP,0,1200,0,0,0,29,56,BAE
VZIRMVOI,UIP,ST,UIP,UIP,0,1200,0,0,0,20,53,BAE
LUYLEIPP,NCE,CP,NCE,NCE,0,1200,0,0,0,29,55,CRJ
ULQNTCNE,NCE,FO,NCE,NCE,0,1200,0,0,0,23,52,CRJ
JEKELDUP,NCE,CSD,NCE,NCE,0,1200,0,0,0,24,59,CRJ
AUZJMFNV,NCE,ST,NCE,NCE,0,1200,0,0,0,22,54,CRJ
CENEBAIZ,NCE,ST,NCE,NCE,0,1200,0,0,0,26,41,CRJ
YCYRNPEA,ORY,CP,ORY,ORY,0,1200,0,0,0,26,42,Airbus
JJYGQCAV,ORY,FO,ORY,ORY,0,1200,0,0,0,26,59,Airbus
LTTBJFGP,ORY,CS,ORY,ORY,0,1200,0,0,0,28,54,Airbus
OWETNRBQ,ORY,CS,ORY,ORY,0,1200,0,0,0,20,58,Airbus
RRHCULEG,ORY,ST,ORY,ORY,0,1200,0,0,0,20,57,Airbus
UQSPCUIP,ORY,ST,ORY,ORY,0,1200,0,0,0,28,46,Airbus
ULNQSCNV,ORY,ST,ORY,ORY,0,1200,0,0,0,22,50,Airbus
PVJGRCFN,ORY,ST,ORY,ORY,0,1200,0,0,0,29,57,Airbus
QNBJOSYH,ORY,ST,ORY,ORY,0,1200,0,0,0,28,46,Airbus
QTWFBRXH,ORY,ST,ORY,ORY,0,1200,0,0,0,24,49,Airbus
FJWYULKD,TLS,CP,TLS,TLS,0,1200,0,0,0,21,51,Airbus
FQMXLNHK,TLS,FO,TLS,TLS,0,1200,0,0,0,22,43,Airbus
SVOJDVSM,TLS,CS,TLS,TLS,0,1200,0,0,0,28,46,Airbus
LEPGOAAE,TLS,CS,TLS,TLS,0,1200,0,0,0,25,57,Airbus
CTAYENHP,TLS,ST,TLS,TLS,0,1200,0,0,0,24,57,Airbus
KYKZIZNQ,TLS,ST,TLS,TLS,0,1200,0,0,0,20,51,Airbus
SCGXBOMO,TLS,ST,TLS,TLS,0,1200,0,0,0,26,54,Airbus
FDDTUDFD,TLS,ST,TLS,TLS,0,1200,0,0,0,25,49,Airbus
PRZSAZQZ,TLS,ST,TLS,TLS,0,1200,0,0,0,26,58,Airbus
HPHEUATH,TLS,ST,TLS,TLS,0,1200,0,0,0,25,55,Airbus
WRGOFHYG,LYS,CP,LYS,LYS,0,1200,0,0,0,22,49,Airbus
XVBEPDOX,LYS,FO,LYS,LYS,0,1200,0,0,0,27,51,Airbus
IULMBIVQ,LYS,CS,LYS,LYS,0,1200,0,0,0,24,44,Airbus
WILFJCBR,LYS,CS,LYS,LYS,0,1200,0,0,0,28,58,Airbus
SQIFLZOI,LYS,ST,LYS,LYS,0,1200,0,0,0,27,59,Airbus
KMSHNDLN,LYS,ST,LYS,LYS,0,1200,0,0,0,27,40,Airbus
EDOBSBMC,LYS,ST,LYS,LYS,0,1200,0,0,0,24,50,Airbus
WUDAXBPU,LYS,ST,LYS,LYS,0,1200,0,0,0,28,59,Airbus
BPXGIPQM,LYS,ST,LYS,LYS,0,1200,0,0,0,22,56,Airbus
UGQJPGPD,LYS,ST,LYS,LYS,0,1200,0,0,0,21,59,Airbus
LYSAOBIK,BIQ,CP,BIQ,BIQ,0,1200,0,0,0,23,53,CRJ
NULTVBPX,BIQ,FO,BIQ,BIQ,0,1200,0,0,0,23,40,CRJ
SRGZMOJW,BIQ,CSD,BIQ,BIQ,0,1200,0,0,0,23,50,CRJ
YMPMRADL,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,29,49,CRJ
PHHYVJDV,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,27,53,CRJ
ZUYKIIIZ,BOD,CP,BOD,BOD,0,1200,0,0,0,24,51,CRJ
YPWFEDEA,BOD,FO,BOD,BOD,0,1200,0,0,0,25,46,CRJ
MYDAVAJE,BOD,CSD,BOD,BOD,0,1200,0,0,0,22,40,CRJ
GQUQYBNJ,BOD,ST,BOD,BOD,0,1200,0,0,0,21,58,CRJ
ZJVTMXPR,BOD,ST,BOD,BOD,0,1200,0,0,0,29,53,CRJ
UFQFQBET,SXB,CP,SXB,SXB,0,1200,0,0,0,27,59,Fokker
WUTVQNHR,SXB,FO,SXB,SXB,0,1200,0,0,0,20,55,Fokker
NFDAWXQW,SXB,CS,SXB,SXB,0,1200,0,0,0,29,55,Fokker
FQDHTOVZ,SXB,ST,SXB,SXB,0,1200,0,0,0,20,44,Fokker
BHUWDHNN,SXB,ST,SXB,SXB,0,1200,0,0,0,23,41,Fokker
XRCBBBPE,MPL,CP,MPL,MPL,0,1200,0,0,0,28,51,Airbus
RNTYZMRF,MPL,FO,MPL,MPL,0,1200,0,0,0,24,53,Airbus
CVYHSWHR,MPL,CS,MPL,MPL,0,1200,0,0,0,29,41,Airbus
GNBFSEQC,MPL,CS,MPL,MPL,0,1200,0,0,0,27,44,Airbus
LQNUIVIT,MPL,ST,MPL,MPL,0,1200,0,0,0,23,42,Airbus
BRNAROVS,MPL,ST,MPL,MPL,0,1200,0,0,0,25,53,Airbus
WUBEPXYB,MPL,ST,MPL,MPL,0,1200,0,0,0,26,44,Airbus
VZTRRFNQ,MPL,ST,MPL,MPL,0,1200,0,0,0,27,42,Airbus
MPKBJQVB,MPL,ST,MPL,MPL,0,1200,0,0,0,25,56,Airbus
CLXSWYSL,MPL,ST,MPL,MPL,0,1200,0,0,0,21,42,Airbus
UZSQNISV,AJA,CP,AJA,AJA,0,1200,0,0,0,26,47,Airbus
MOBQCODE,AJA,FO,AJA,AJA,0,1200,0,0,0,29,46,Airbus
DAZQCKSP,AJA,CS,AJA,AJA,0,1200,0,0,0,25,41,Airbus
AWXVTLTP,AJA,CS,AJA,AJA,0,1200,0,0,0,27,54,Airbus
GYQXCFSX,AJA,ST,AJA,AJA,0,1200,0,0,0,24,47,Airbus
AQZKNOZL,AJA,ST,AJA,AJA,0,1200,0,0,0,28,46,Airbus
ZIZLBPAB,AJA,ST,AJA,AJA,0,1200,0,0,0,24,47,Airbus
RBKLNMJR,AJA,ST,AJA,AJA,0,1200,0,0,0,28,43,Airbus
QFURDIOW,AJA,ST,AJA,AJA,0,1200,0,0,0,21,40,Airbus
FCECQNTQ,AJA,ST,AJA,AJA,0,1200,0,0,0,29,47,Airbus
ROWNOGWY,BIA,CP,BIA,BIA,0,1200,0,0,0,27,48,Airbus
KFNBMKDC,BIA,FO,BIA,BIA,0,1200,0,0,0,22,47,Airbus
LMXBKDMU,BIA,CS,BIA,BIA,0,1200,0,0,0,24,52,Airbus
GPRNGHEM,BIA,CS,BIA,BIA,0,1200,0,0,0,29,40,Airbus
LWVNCVOU,BIA,ST,BIA,BIA,0,1200,0,0,0,24,52,Airbus
KOHXDLQQ,BIA,ST,BIA,BIA,0,1200,0,0,0,23,53,Airbus
XORCMJBA,BIA,ST,BIA,BIA,0,1200,0,0,0,24,45,Airbus
FYQWTULF,BIA,ST,BIA,BIA,0,1200,0,0,0,27,51,Airbus
RFLWLDIA,BIA,ST,BIA,BIA,0,1200,0,0,0,20,50,Airbus
QRZQANZE,BIA,ST,BIA,BIA,0,1200,0,0,0,24,52,Airbus
ITULFVWL,SXB,CP,SXB,SXB,0,1200,0,0,0,25,54,BAE
NTRCYNJB,SXB,FO,SXB,SXB,0,1200,0,0,0,21,54,BAE
GELEPEGR,SXB,CSD,SXB,SXB,0,1200,0,0,0,25,53,BAE
QNTRSIUU,SXB,ST,SXB,SXB,0,1200,0,0,0,28,54,BAE
ZJDMRWBW,SXB,ST,SXB,SXB,0,1200,0,0,0,28,42,BAE
YSJTNQQO,SXB,ST,SXB,SXB,0,1200,0,0,0,25,47,BAE
KIJVJBKD,ORY,CP,ORY,ORY,0,1200,0,0,0,24,42,Airbus
JFQZEUYS,ORY,FO,ORY,ORY,0,1200,0,0,0,29,49,Airbus
AQSBMPNF,ORY,CS,ORY,ORY,0,1200,0,0,0,29,45,Airbus
BXROAFHH,ORY,CS,ORY,ORY,0,1200,0,0,0,28,46,Airbus
YDEZPGWH,ORY,ST,ORY,ORY,0,1200,0,0,0,26,40,Airbus
ZCBJHSFL,ORY,ST,ORY,ORY,0,1200,0,0,0,26,48,Airbus
AWAALFHR,ORY,ST,ORY,ORY,0,1200,0,0,0,24,47,Airbus
